,Classification
1363_8646,0.7292476
1673_1646,0.015394861
1673_2646,0.42670304
1673_3646,0.9897473
1673_4646,0.9963135
1673_5646,0.9833067
1673_6646,0.0027667563
1673_7646,0.9365275
1673_8646,0.9994265
604_1646,0.07082954
604_2646,0.9494315
604_3646,0.3024129
604_4646,0.00017722456
604_5646,0.9498876
604_6646,0.046782732
604_7646,0.00059945934
604_8646,0.42031318
1743_1646,0.29639643
1743_2646,0.18538277
1743_3646,0.036561344
1743_4646,0.016961282
1743_5646,0.9832066
1743_6646,0.35007975
1743_7646,0.6467539
1743_8646,0.59802806
1113_1646,0.0022046715
1113_2646,0.9961893
1113_3646,0.97946095
1113_4646,0.93173987
1113_5646,0.987229
1113_6646,0.5356101
1113_7646,0.6794697
1113_8646,0.9352312
1363_1656,0.31465048
1363_2656,0.030739663
1363_3656,0.07110925
1363_4656,0.70697284
1363_5656,0.026571397
1363_6656,0.09091713
1363_7656,0.0046456414
1363_8656,0.008421857
1673_1656,0.0008942343
1673_2656,0.00028220972
1673_3656,0.9994112
1673_4656,0.94861346
1673_5656,0.98929626
1673_6656,0.9982816
1673_7656,0.82252747
1673_8656,0.9857401
604_1656,0.98067915
604_2656,0.92551494
604_3656,0.9013263
604_4656,0.0030999016
604_5656,0.12192197
604_6656,0.0012180401
604_7656,0.004107582
604_8656,0.021917515
1743_1656,0.001958542
1743_2656,0.0022613832
1743_3656,0.93470937
1743_4656,0.96401787
1743_5656,0.80210626
1743_6656,0.05798814
1743_7656,0.60152715
1743_8656,0.2450789
1113_1656,0.99782926
1113_2656,0.012354368
1113_3656,0.05144234
1113_4656,0.98315996
1113_5656,0.6573945
1113_6656,0.20108785
1113_7656,0.99989235
1113_8656,0.70428526
1363_1666,0.11388932
1363_2666,6.3531543e-06
1363_3666,0.00089435314
1363_4666,0.6721157
1363_5666,0.18973124
1363_6666,0.05655998
1363_7666,0.00088734354
1363_8666,0.0248852
1673_1666,0.27926752
1673_2666,0.00023250897
1673_3666,0.33662707
1673_4666,0.9312305
1673_5666,0.36699027
1673_6666,0.17437987
1673_7666,0.99940825
1673_8666,0.1703395
604_1666,6.121305e-05
604_2666,0.2780613
604_3666,0.048637997
604_4666,0.0142732235
604_5666,0.021080108
604_6666,0.017825373
604_7666,0.0005071508
604_8666,0.0043782587
1743_1666,0.057673953
1743_2666,0.9198726
1743_3666,0.97703314
1743_4666,0.19875255
1743_5666,0.723576
1743_6666,0.5313961
1743_7666,0.7546415
1743_8666,0.100099646
1113_1666,0.97715217
1113_2666,0.9999498
1113_3666,0.99985397
1113_4666,0.2801603
1113_5666,0.23076802
1113_6666,0.8175856
1113_7666,0.9323363
1113_8666,0.22419022
1363_1676,0.9999013
1363_2676,0.506561
1363_3676,0.94223815
1363_4676,0.35283446
1363_5676,0.0004980298
1363_6676,0.8319448
1363_7676,0.009949933
1363_8676,0.0030676518
1673_1676,0.87601835
1673_2676,0.97592485
1673_3676,0.9995314
1673_4676,0.9990702
1673_5676,0.9769745
1673_6676,0.0028909717
1673_7676,0.99834895
1673_8676,0.22224177
604_1676,0.016627839
604_2676,0.6955353
604_3676,0.7124783
604_4676,0.0014069785
604_5676,2.896249e-05
604_6676,0.11286824
604_7676,0.0067818877
604_8676,0.05162968
1743_1676,0.0008048916
1743_2676,0.3127979
1743_3676,0.918584
1743_4676,0.0065310425
1743_5676,0.24484688
1743_6676,0.91734165
1743_7676,0.04730834
1743_8676,0.9252553
1113_1676,0.7831512
1113_2676,0.2432317
1113_3676,0.027136048
1113_4676,0.14396973
1113_5676,0.99978286
1113_6676,0.119870834
1113_7676,0.9778552
1113_8676,0.991657
1363_1686,0.005202634
1363_2686,0.0038723033
1363_3686,0.0007129506
1363_4686,0.0045653814
1363_5686,0.0033019483
1363_6686,5.877997e-05
1363_7686,0.37577397
1363_8686,0.86141473
1673_1686,0.013692517
1673_2686,0.9977701
1673_3686,0.97537214
1673_4686,0.0001782261
1673_5686,0.99957055
1673_6686,0.9974751
1673_7686,0.9992126
1673_8686,0.760854
604_1686,0.47622705
604_2686,0.00014785821
604_3686,0.12916346
604_4686,0.0008893501
604_5686,0.6043542
604_6686,0.029107638
604_7686,0.008757
604_8686,0.0002733016
1743_1686,0.9016011
1743_2686,0.03416173
1743_3686,0.9925014
1743_4686,0.9969766
1743_5686,0.20859379
1743_6686,0.8916709
1743_7686,0.6193845
1743_8686,0.701752
1113_1686,0.888298
1113_2686,0.9259827
1113_3686,0.99756134
1113_4686,0.12121645
1113_5686,0.98947084
1113_6686,0.95603853
1113_7686,0.915992
1113_8686,0.18929806
1363_1696,0.0001509154
1363_2696,0.99805486
1363_3696,0.33995563
1363_4696,0.20772927
1363_5696,0.61717325
1363_6696,0.000535011
1363_7696,0.48975146
1363_8696,0.008815158
1673_1696,0.003960543
1673_2696,0.0018954201
1673_3696,0.842784
1673_4696,0.986173
1673_5696,0.99973553
1673_6696,0.9851119
1673_7696,0.81592816
1673_8696,0.9694792
604_1696,0.008536941
604_2696,0.0017494039
604_3696,2.6343703e-06
604_4696,0.003727268
604_5696,0.008720185
604_6696,0.259631
604_7696,0.98825336
604_8696,0.010298513
1743_1696,0.99903214
1743_2696,0.00034550822
1743_3696,0.74810874
1743_4696,0.017829724
1743_5696,0.0026090478
1743_6696,0.042441882
1743_7696,0.017493626
1743_8696,0.6894957
1113_1696,0.26105395
1113_2696,0.03909998
1113_3696,0.7237485
1113_4696,0.027287891
1113_5696,0.89532846
1113_6696,0.94434744
1113_7696,0.8265281
1113_8696,0.7645296
1363_1706,0.0082067195
1363_2706,0.69425064
1363_3706,0.5497764
1363_4706,0.04840385
1363_5706,0.2920652
1363_6706,0.11764141
1363_7706,0.009399723
1363_8706,0.034603845
1673_1706,0.91406953
1673_2706,0.998072
1673_3706,0.99723536
1673_4706,0.18408374
1673_5706,0.9704358
1673_6706,0.43438372
1673_7706,0.0027494284
1673_8706,0.4082945
604_1706,0.0004510644
604_2706,0.000668378
604_3706,0.00020910628
604_4706,0.83117074
604_5706,0.008750218
604_6706,0.00015839453
604_7706,0.46858653
604_8706,0.010878485
1743_1706,0.13701364
1743_2706,0.6885876
1743_3706,0.84059083
1743_4706,0.5514674
1743_5706,0.124771744
1743_6706,0.9255181
1743_7706,0.9642436
1743_8706,0.5141542
1113_1706,0.06513819
1113_2706,0.99940884
1113_3706,0.79555124
1113_4706,0.09308892
1113_5706,0.8599885
1113_6706,0.9840248
1113_7706,0.49734226
1113_8706,0.6158808
1363_17110,0.03588624
1363_27110,0.9978036
1363_37110,0.007416193
1363_47110,7.2300456e-05
1363_57110,0.0004989281
1363_67110,0.056552164
1363_77110,0.003179372
1363_87110,0.034185164
1673_17110,0.8219827
1673_27110,1.0800692e-06
1673_37110,0.9907672
1673_47110,0.0021735365
1673_57110,0.99974185
1673_67110,0.069277085
1673_77110,0.19010906
1673_87110,0.9948484
604_17110,0.30572158
604_27110,0.00016951967
604_37110,0.9175323
604_47110,0.42440948
604_57110,0.00013096209
604_67110,0.00014288496
604_77110,0.8022458
604_87110,0.0898086
1743_17110,0.029867645
1743_27110,0.9926884
1743_37110,0.92301494
1743_47110,0.93792164
1743_57110,0.5709401
1743_67110,0.5505588
1743_77110,0.46791846
1743_87110,0.60899603
1113_17110,0.43208998
1113_27110,0.9580164
1113_37110,0.99989855
1113_47110,0.9881765
1113_57110,0.96859276
1113_67110,0.38693377
1113_77110,0.4585548
1113_87110,0.86982673
1363_1726,0.2306872
1363_2726,0.08033113
1363_3726,0.56691694
1363_4726,0.1652034
1363_5726,0.08400942
1363_6726,0.00010211224
1363_7726,0.054649338
1363_8726,0.010682337
1673_1726,0.00046146725
1673_2726,0.65353453
1673_3726,0.8873034
1673_4726,0.99361825
1673_5726,0.095056705
1673_6726,0.9561612
1673_7726,0.9869402
1673_8726,0.9911963
604_1726,0.10104877
604_2726,0.9301134
604_3726,0.77250737
604_4726,0.00096555304
604_5726,5.1851395e-05
604_6726,7.9563826e-05
604_7726,0.7153531
604_8726,0.0003721171
1743_1726,0.79167134
1743_2726,0.0048566014
1743_3726,0.14605998
1743_4726,0.19119462
1743_5726,0.08173799
1743_6726,0.0017737199
1743_7726,0.6813795
1743_8726,0.13897422
1113_1726,0.3104203
1113_2726,0.99763274
1113_3726,0.023716496
1113_4726,0.002138379
1113_5726,0.9512862
1113_6726,0.985966
1113_7726,0.9834632
1113_8726,0.6568468
1363_1736,0.04004088
1363_2736,0.8723736
1363_3736,0.98141164
1363_4736,0.0019643698
1363_5736,0.9464247
1363_6736,0.093496464
1363_7736,0.00079612737
1363_8736,0.023951113
1673_1736,0.01453491
1673_2736,0.33410555
1673_3736,0.99436224
1673_4736,0.39490405
1673_5736,0.99950933
1673_6736,0.6084388
1673_7736,0.26549867
1673_8736,0.9958876
604_1736,4.4092126e-06
604_2736,0.00011833112
604_3736,1.6509778e-06
604_4736,0.9951025
604_5736,0.013774749
604_6736,2.1257561e-05
604_7736,0.062696986
604_8736,0.91845465
1743_1736,0.35599327
1743_2736,0.08887719
1743_3736,0.9901985
1743_4736,0.030204747
1743_5736,0.0018708416
1743_6736,0.9047302
1743_7736,0.12004754
1743_8736,0.09967602
1113_1736,0.0034405538
1113_2736,0.0032088906
1113_3736,0.8147634
1113_4736,0.9992811
1113_5736,0.95874935
1113_6736,0.06904576
1113_7736,0.9739909
1113_8736,0.94380194
1363_1746,0.99945515
1363_2746,0.99940264
1363_3746,0.00013521964
1363_4746,0.0102139795
1363_5746,0.03536232
1363_6746,0.0076332
1363_7746,0.005850801
1363_8746,0.37108624
1673_1746,0.9948612
1673_2746,0.6368754
1673_3746,0.9933066
1673_4746,0.997666
1673_5746,0.075230986
1673_6746,0.6019626
1673_7746,0.9991053
1673_8746,0.081685804
604_1746,9.673883e-06
604_2746,0.0119715
604_3746,0.19885352
604_4746,0.9051267
604_5746,0.010147166
604_6746,0.0002550249
604_7746,0.0007427605
604_8746,0.12671134
1743_1746,0.99848205
1743_2746,0.2072971
1743_3746,0.96234
1743_4746,0.9264907
1743_5746,0.9991479
1743_6746,0.84142184
1743_7746,0.40074763
1743_8746,0.17306207
1113_1746,0.021585524
1113_2746,0.991865
1113_3746,0.9545134
1113_4746,0.763363
1113_5746,0.9092259
1113_6746,0.9959792
1113_7746,0.12556998
1113_8746,0.90791047
1363_1756,0.0068200873
1363_2756,0.71897763
1363_3756,5.626029e-05
1363_4756,0.70050496
1363_5756,0.051577337
1363_6756,0.25547832
1363_7756,0.611523
1363_8756,0.021511106
1673_1756,0.0047117546
1673_2756,0.94346356
1673_3756,0.05041301
1673_4756,0.0004877246
1673_5756,0.8111181
1673_6756,0.8440153
1673_7756,0.99981207
1673_8756,0.27863654
604_1756,0.14574955
604_2756,0.8036092
604_3756,0.4402054
604_4756,0.0028718356
604_5756,0.00059457065
604_6756,0.94701153
604_7756,0.008607755
604_8756,0.0016706
1743_1756,0.7237458
1743_2756,0.0012537529
1743_3756,0.9320482
1743_4756,0.87474275
1743_5756,0.5545112
1743_6756,0.94268215
1743_7756,0.85452104
1743_8756,0.9136907
1113_1756,0.99971026
1113_2756,0.0015604612
1113_3756,0.98904663
1113_4756,0.00955161
1113_5756,0.4931734
1113_6756,0.102626145
1113_7756,0.7770542
1113_8756,0.9404421
1363_1766,0.0026171147
1363_2766,0.28692618
1363_3766,0.038641423
1363_4766,0.12376901
1363_5766,0.012211341
1363_6766,0.0003205234
1363_7766,0.02840467
1363_8766,0.70387286
1673_1766,0.9999999
1673_2766,0.9076371
1673_3766,0.84480184
1673_4766,0.970739
1673_5766,0.11836582
1673_6766,0.1074812
1673_7766,0.9883293
1673_8766,0.35340506
604_1766,0.0145246135
604_2766,0.51787204
604_3766,0.38826168
604_4766,4.6887003e-06
604_5766,0.04552151
604_6766,0.06906907
604_7766,0.29849458
604_8766,0.004391734
1743_1766,0.00100638
1743_2766,0.31379768
1743_3766,0.99659914
1743_4766,0.9976439
1743_5766,0.91019833
1743_6766,0.15716662
1743_7766,0.061919842
1743_8766,0.93155736
1113_1766,0.99596184
1113_2766,9.077737e-05
1113_3766,0.021972142
1113_4766,0.9955538
1113_5766,0.9516475
1113_6766,0.08172389
1113_7766,0.88490367
1113_8766,0.9973572
1363_1776,0.9985812
1363_2776,0.003579151
1363_3776,6.3397483e-06
1363_4776,0.86268383
1363_5776,0.1385891
1363_6776,0.00038293406
1363_7776,0.035526976
1363_8776,0.013629102
1673_1776,0.9998903
1673_2776,0.999605
1673_3776,0.0011391361
1673_4776,0.99988914
1673_5776,0.58812684
1673_6776,0.9999492
1673_7776,0.5962753
1673_8776,0.95313805
604_1776,0.12965903
604_2776,0.0024718177
604_3776,0.3371169
604_4776,0.12230115
604_5776,0.00038233146
604_6776,0.0030161305
604_7776,0.00022815162
604_8776,0.026117072
1743_1776,0.6906828
1743_2776,1.8210689e-05
1743_3776,0.86672944
1743_4776,0.70481694
1743_5776,0.97920233
1743_6776,0.9802799
1743_7776,0.15157619
1743_8776,0.401421
1113_1776,0.59438145
1113_2776,0.9663509
1113_3776,0.0003922358
1113_4776,0.97798437
1113_5776,0.98725486
1113_6776,0.07192521
1113_7776,0.01472943
1113_8776,0.95741916
1363_1786,0.008796421
1363_2786,0.8587276
1363_3786,0.00014650518
1363_4786,0.0033837124
1363_5786,0.0016205767
1363_6786,0.001599992
1363_7786,0.011170049
1363_8786,0.00062377163
1673_1786,0.00044371176
1673_2786,2.486891e-08
1673_3786,0.73999685
1673_4786,0.9994824
1673_5786,0.73406935
1673_6786,0.9887144
1673_7786,0.984083
1673_8786,0.97182673
604_1786,0.019320736
604_2786,0.002687808
604_3786,0.004922922
604_4786,0.12078174
604_5786,0.4544418
604_6786,0.0003975637
604_7786,0.0029193633
604_8786,0.001312757
1743_1786,0.9995846
1743_2786,0.5853229
1743_3786,0.0017816527
1743_4786,0.9821192
1743_5786,0.272565
1743_6786,0.97009486
1743_7786,0.5634242
1743_8786,0.88274884
1113_1786,0.23311615
1113_2786,0.9346601
1113_3786,0.00014112092
1113_4786,0.9983454
1113_5786,0.99902856
1113_6786,0.9400634
1113_7786,0.41978377
1113_8786,0.99163985
1363_1796,0.9889474
1363_2796,0.47512418
1363_3796,3.75387e-05
1363_4796,0.017325811
1363_5796,0.00996722
1363_6796,0.9037232
1363_7796,0.013744887
1363_8796,0.0023312932
1673_1796,0.99884087
1673_2796,0.9882605
1673_3796,0.9679167
1673_4796,0.8704889
1673_5796,0.7761826
1673_6796,0.9993331
1673_7796,0.7527424
1673_8796,0.3026121
604_1796,0.87395847
604_2796,4.832855e-07
604_3796,0.00025636793
604_4796,5.583885e-06
604_5796,0.940042
604_6796,0.676788
604_7796,0.06622749
604_8796,0.0046160594
1743_1796,5.052108e-05
1743_2796,0.49579298
1743_3796,0.046110228
1743_4796,0.021429505
1743_5796,0.7440193
1743_6796,0.8938625
1743_7796,0.48391786
1743_8796,0.07906153
1113_1796,0.060349654
1113_2796,0.9999697
1113_3796,0.92265505
1113_4796,0.9923038
1113_5796,0.85026556
1113_6796,0.9725353
1113_7796,0.24822627
1113_8796,0.53610146
1363_1806,0.9986331
1363_2806,0.6903219
1363_3806,0.004688965
1363_4806,0.99872893
1363_5806,0.839696
1363_6806,0.019727845
1363_7806,6.300746e-05
1363_8806,0.0017760482
1673_1806,0.878423
1673_2806,0.041938227
1673_3806,0.9585424
1673_4806,0.9915473
1673_5806,0.9879012
1673_6806,0.95735407
1673_7806,0.0008316982
1673_8806,0.9960188
604_1806,0.026419498
604_2806,0.0055152336
604_3806,0.06637551
604_4806,0.9856091
604_5806,0.11844387
604_6806,0.22742045
604_7806,0.96071136
604_8806,0.0038621232
1743_1806,0.00028575896
1743_2806,0.001614183
1743_3806,0.8057469
1743_4806,0.8042002
1743_5806,0.001663933
1743_6806,0.7222672
1743_7806,0.054607473
1743_8806,0.346109
1113_1806,0.9950014
1113_2806,0.09552073
1113_3806,0.025494464
1113_4806,0.90713847
1113_5806,0.6072851
1113_6806,0.7997269
1113_7806,0.05687274
1113_8806,0.789701
1363_18110,9.312239e-05
1363_28110,0.87234265
1363_38110,0.0044454453
1363_48110,0.019583223
1363_58110,0.70607483
1363_68110,0.011292641
1363_78110,0.10924505
1363_88110,0.006602357
1673_18110,0.11432726
1673_28110,2.7649191e-08
1673_38110,0.9958093
1673_48110,0.6254796
1673_58110,0.9985703
1673_68110,0.9997874
1673_78110,0.98107475
1673_88110,0.9568026
604_18110,0.07809363
604_28110,0.07027468
604_38110,0.00090166024
604_48110,0.0015259644
604_58110,0.82821083
604_68110,0.96588993
604_78110,0.0003975046
604_88110,0.0023209972
1743_18110,0.9962835
1743_28110,0.99858785
1743_38110,0.053726774
1743_48110,0.20891821
1743_58110,0.71421957
1743_68110,0.07335404
1743_78110,0.022175629
1743_88110,0.11548364
1113_18110,0.0012810767
1113_28110,0.9962741
1113_38110,0.56976575
1113_48110,0.006640685
1113_58110,0.8817561
1113_68110,0.98952264
1113_78110,0.8607379
1113_88110,0.9812231
1363_1826,0.9803091
1363_2826,7.537418e-05
1363_3826,0.00025390452
1363_4826,0.87306184
1363_5826,0.7268849
1363_6826,0.0021299517
1363_7826,0.08937005
1363_8826,0.0010253447
1673_1826,0.00014289479
1673_2826,0.40954953
1673_3826,0.9222293
1673_4826,0.9746414
1673_5826,0.61163396
1673_6826,0.4451908
1673_7826,0.9271555
1673_8826,0.9909865
604_1826,5.686609e-07
604_2826,0.055414904
604_3826,0.011421186
604_4826,0.60039246
604_5826,0.87224454
604_6826,0.003166819
604_7826,0.002826341
604_8826,0.005813755
1743_1826,0.7428077
1743_2826,0.00024567777
1743_3826,0.0061123846
1743_4826,0.7074938
1743_5826,0.21907088
1743_6826,0.89622915
1743_7826,0.49083364
1743_8826,0.8279705
1113_1826,0.9990765
1113_2826,0.0019813767
1113_3826,0.96037966
1113_4826,0.9994721
1113_5826,0.9991411
1113_6826,0.35699183
1113_7826,0.4632396
1113_8826,0.3631752
1363_1836,0.19723682
1363_2836,1.0923955e-05
1363_3836,0.00014995747
1363_4836,0.00019865377
1363_5836,0.5268284
1363_6836,0.34495902
1363_7836,0.00047245345
1363_8836,0.007456975
1673_1836,0.49879235
1673_2836,0.32310238
1673_3836,0.97702205
1673_4836,0.9880052
1673_5836,0.9862757
1673_6836,0.9699434
1673_7836,0.99984074
1673_8836,0.2110497
604_1836,0.04272003
604_2836,0.9989496
604_3836,0.0019077512
604_4836,0.0073575466
604_5836,0.9568693
604_6836,0.53890973
604_7836,0.0715169
604_8836,0.05875825
1743_1836,0.99924767
1743_2836,0.9160241
1743_3836,0.8298961
1743_4836,0.9157468
1743_5836,0.0062517105
1743_6836,0.3708105
1743_7836,0.026416313
1743_8836,0.23638858
1113_1836,0.8725939
1113_2836,0.99898237
1113_3836,0.83331954
1113_4836,0.9020291
1113_5836,0.95326215
1113_6836,0.9903729
1113_7836,0.5125272
1113_8836,0.7047277
1363_1846,0.9815617
1363_2846,0.9927053
1363_3846,0.84488374
1363_4846,0.00026279196
1363_5846,0.30464467
1363_6846,0.00061460695
1363_7846,0.009551285
1363_8846,0.001901255
1673_1846,0.025542915
1673_2846,0.015202636
1673_3846,0.8477533
1673_4846,0.72118723
1673_5846,0.9998834
1673_6846,0.6441873
1673_7846,0.0027668313
1673_8846,0.9757144
604_1846,0.6212309
604_2846,5.4359563e-05
604_3846,0.18490145
604_4846,0.00086414284
604_5846,0.9546107
604_6846,0.004545855
604_7846,0.00030326066
604_8846,0.01890651
1743_1846,0.0011813072
1743_2846,0.00072482787
1743_3846,0.9802824
1743_4846,0.038813833
1743_5846,0.013941165
1743_6846,0.020013254
1743_7846,0.34582788
1743_8846,0.12457725
1113_1846,0.8409111
1113_2846,0.052769065
1113_3846,0.3141522
1113_4846,0.47157893
1113_5846,0.893192
1113_6846,0.96191007
1113_7846,0.9122085
1113_8846,0.9051628
1363_1856,0.28755665
1363_2856,0.81372994
1363_3856,0.006395953
1363_4856,0.024522986
1363_5856,0.05007674
1363_6856,0.0016699424
1363_7856,0.230801
1363_8856,0.00536089
1673_1856,0.9248694
1673_2856,0.0003516375
1673_3856,0.9949964
1673_4856,0.3468039
1673_5856,0.96769476
1673_6856,0.9967854
1673_7856,0.88649935
1673_8856,0.4960671
604_1856,0.884309
604_2856,1.1787734e-05
604_3856,0.97084683
604_4856,2.8820128e-05
604_5856,0.040600196
604_6856,0.81624526
604_7856,0.0009327071
604_8856,0.0061135637
1743_1856,0.030282412
1743_2856,0.9561284
1743_3856,0.922116
1743_4856,0.049356215
1743_5856,0.23006788
1743_6856,0.2679678
1743_7856,0.13147639
1743_8856,0.017590499
1113_1856,0.99963784
1113_2856,0.2697008
1113_3856,0.99985456
1113_4856,0.9677875
1113_5856,0.35223544
1113_6856,0.95653594
1113_7856,0.88582736
1113_8856,0.8447667
1363_1866,6.8287874e-05
1363_2866,0.76503795
1363_3866,0.0003860329
1363_4866,0.9044873
1363_5866,0.21615256
1363_6866,0.02069415
1363_7866,0.0054386277
1363_8866,0.026913283
1673_1866,0.007876609
1673_2866,0.9911578
1673_3866,0.99825174
1673_4866,0.9985759
1673_5866,0.01686145
1673_6866,0.999974
1673_7866,0.7459889
1673_8866,0.9643614
604_1866,0.0048280535
604_2866,3.775411e-07
604_3866,0.33910125
604_4866,9.8223545e-06
604_5866,0.01679522
604_6866,0.0060285004
604_7866,0.035191596
604_8866,0.021373983
1743_1866,0.86108816
1743_2866,0.0060306294
1743_3866,0.0118076
1743_4866,0.12785912
1743_5866,0.9185063
1743_6866,0.90102756
1743_7866,0.2057357
1743_8866,0.75420535
1113_1866,0.029147044
1113_2866,0.00072318985
1113_3866,0.9998807
1113_4866,0.9290726
1113_5866,0.8396319
1113_6866,0.99584085
1113_7866,0.572525
1113_8866,0.96907365
1363_1876,0.00048426504
1363_2876,0.00047668713
1363_3876,0.38635123
1363_4876,0.00014798049
1363_5876,0.17733775
1363_6876,0.10741841
1363_7876,0.17760287
1363_8876,0.029517509
1673_1876,0.9999962
1673_2876,0.99809736
1673_3876,0.99775
1673_4876,0.018286519
1673_5876,0.99923635
1673_6876,0.0054115024
1673_7876,0.9995448
1673_8876,0.98711747
604_1876,0.0021825172
604_2876,0.13394096
604_3876,0.013311587
604_4876,0.024374362
604_5876,0.24006347
604_6876,0.003777507
604_7876,0.6264777
604_8876,0.014501821
1743_1876,0.0066857217
1743_2876,0.7243401
1743_3876,0.14323139
1743_4876,0.9594716
1743_5876,0.7769271
1743_6876,0.6780371
1743_7876,0.079762936
1743_8876,0.6455024
1113_1876,0.009589963
1113_2876,0.97544867
1113_3876,0.99679047
1113_4876,0.011969633
1113_5876,0.9567787
1113_6876,0.15615283
1113_7876,0.91108793
1113_8876,0.98580104
1363_1886,0.0031637826
1363_2886,0.5359539
1363_3886,0.22143434
1363_4886,0.0073273103
1363_5886,0.69064003
1363_6886,0.011982351
1363_7886,0.47533622
1363_8886,0.005150194
1673_1886,0.85680425
1673_2886,0.9977894
1673_3886,0.9996226
1673_4886,0.8707503
1673_5886,0.097459055
1673_6886,0.99971455
1673_7886,0.91193795
1673_8886,0.9982352
604_1886,2.1645174e-05
604_2886,3.8050246e-08
604_3886,0.9370963
604_4886,0.000100175894
604_5886,0.8376832
604_6886,0.032825593
604_7886,0.2772288
604_8886,0.618369
1743_1886,0.95757204
1743_2886,0.98197937
1743_3886,0.9118116
1743_4886,0.97039413
1743_5886,0.9412434
1743_6886,0.23357193
1743_7886,0.02448816
1743_8886,0.27544448
1113_1886,0.0070472453
1113_2886,0.060240444
1113_3886,0.8785314
1113_4886,0.09308226
1113_5886,0.96303046
1113_6886,0.76452845
1113_7886,0.881963
1113_8886,0.9028809
1363_1896,0.92125076
1363_2896,0.9868738
1363_3896,0.8690251
1363_4896,0.19565138
1363_5896,0.7868144
1363_6896,0.07177759
1363_7896,0.0026791224
1363_8896,0.005423892
1673_1896,0.0396873
1673_2896,0.0004976407
1673_3896,0.23938835
1673_4896,0.97130054
1673_5896,0.9999634
1673_6896,0.9996125
1673_7896,0.8700746
1673_8896,0.85016
604_1896,0.9985801
604_2896,0.0036155959
604_3896,2.878409e-05
604_4896,0.0005703937
604_5896,0.0037718622
604_6896,0.001194721
604_7896,0.030689651
604_8896,0.00015419435
1743_1896,0.0041471967
1743_2896,0.9199635
1743_3896,0.9731731
1743_4896,0.8471517
1743_5896,0.009643402
1743_6896,0.0119485045
1743_7896,0.009124866
1743_8896,0.7248181
1113_1896,0.9904694
1113_2896,0.043787878
1113_3896,0.23085517
1113_4896,0.9963785
1113_5896,0.9990369
1113_6896,0.001019788
1113_7896,0.9517339
1113_8896,0.9314641
1363_1906,0.062307853
1363_2906,0.017413089
1363_3906,0.26445398
1363_4906,0.24318184
1363_5906,0.010006979
1363_6906,0.010581855
1363_7906,0.0033065605
1363_8906,0.028634587
1673_1906,0.78636676
1673_2906,0.9911034
1673_3906,0.376457
1673_4906,0.9903695
1673_5906,0.0753232
1673_6906,0.9952231
1673_7906,0.99592966
1673_8906,0.93026614
604_1906,7.229342e-05
604_2906,0.90138113
604_3906,0.0024586748
604_4906,2.1872345e-05
604_5906,0.22197562
604_6906,0.24362367
604_7906,0.008640946
604_8906,0.017555175
1743_1906,0.9702294
1743_2906,0.0030598422
1743_3906,0.8476525
1743_4906,0.64515316
1743_5906,0.853545
1743_6906,0.23795094
1743_7906,0.9846555
1743_8906,0.51443833
1113_1906,0.00044868136
1113_2906,0.45580688
1113_3906,0.1525683
1113_4906,0.98618627
1113_5906,0.9996793
1113_6906,0.98806727
1113_7906,0.585556
1113_8906,0.96778727
1363_19110,0.8368672
1363_29110,0.25227067
1363_39110,0.0062354356
1363_49110,0.0037652492
1363_59110,0.6220155
1363_69110,0.0033827575
1363_79110,0.0067184307
1363_89110,0.015762242
1673_19110,0.8508161
1673_29110,0.9996772
1673_39110,0.90483934
1673_49110,0.9996276
1673_59110,0.9933622
1673_69110,0.52942014
1673_79110,0.0022786104
1673_89110,0.98630905
604_19110,0.61157334
604_29110,0.99934775
604_39110,0.00076667406
604_49110,0.00080169045
604_59110,0.00857301
604_69110,0.00034533913
604_79110,0.041947424
604_89110,0.0005134925
1743_19110,0.87730145
1743_29110,0.9007099
1743_39110,0.047438703
1743_49110,0.0036527277
1743_59110,0.5573993
1743_69110,0.55729276
1743_79110,0.53128976
1743_89110,0.8865215
1113_19110,0.031924695
1113_29110,0.0019117148
1113_39110,0.83979607
1113_49110,0.00046138195
1113_59110,0.9216198
1113_69110,0.2883781
1113_79110,0.17227481
1113_89110,0.8338453
1363_1926,7.6881116e-07
1363_2926,0.97950417
1363_3926,0.9816669
1363_4926,0.08784438
1363_5926,0.0018086066
1363_6926,0.010712146
1363_7926,0.008967706
1363_8926,0.0068089985
1673_1926,0.009003987
1673_2926,0.92522144
1673_3926,0.16234526
1673_4926,0.99542254
1673_5926,0.021064399
1673_6926,0.92255783
1673_7926,0.9146716
1673_8926,0.9612332
604_1926,2.8244824e-06
604_2926,0.96386856
604_3926,7.032156e-07
604_4926,0.20034158
604_5926,0.032660764
604_6926,0.99831104
604_7926,2.103303e-06
604_8926,0.010382859
1743_1926,0.48670286
1743_2926,0.062434386
1743_3926,0.019781914
1743_4926,0.90102786
1743_5926,0.99933475
1743_6926,0.82433987
1743_7926,0.63173354
1743_8926,0.78532976
1113_1926,0.9248366
1113_2926,0.00022424292
1113_3926,0.9870207
1113_4926,0.999764
1113_5926,0.9897022
1113_6926,0.58036584
1113_7926,0.9729283
1113_8926,0.5411243
1363_1936,0.003918001
1363_2936,0.29777205
1363_3936,0.38992202
1363_4936,0.5489752
1363_5936,0.0010728227
1363_6936,0.0017872144
1363_7936,0.016197287
1363_8936,0.03702705
1673_1936,0.9951697
1673_2936,0.0029780157
1673_3936,0.8830414
1673_4936,0.8445653
