ctype,sig,a0,a1
PACA-CA,SBS38,0,0
PACA-CA,SBS39,0,0
PACA-CA,SBS40,-1.34750771645031E-05,5.04285814997601E-07
PACA-CA,SBS41,6.20632286571536E-05,-9.40332965255488E-07
PACA-CA,SBS42,0,0
PACA-CA,SBS43,0,0
PACA-CA,SBS44,0,0
PACA-CA,SBS45,0,0
PACA-CA,SBS46,0,0
PACA-CA,SBS47,0,0
PACA-CA,SBS48,0,0
PACA-CA,SBS49,0,0
PACA-CA,SBS50,0,0
PACA-CA,SBS51,0,0
PACA-CA,SBS52,2.19532091984314E-05,-3.42518857440767E-07
PACA-CA,SBS53,0,0
PACA-CA,SBS54,0,0
PACA-CA,SBS55,0,0
PACA-CA,SBS56,0,0
PACA-CA,SBS57,0,0
PACA-CA,SBS58,1.43391161264109E-05,-2.18957246208828E-07
PACA-CA,SBS59,0,0
PACA-CA,SBS60,0,0
PACA-CA,SBS84,0,0
PACA-CA,SBS85,0,0
PACA-CA,SBS86,0,0
PACA-CA,SBS87,0,0
PACA-CA,SBS88,0,0
PACA-CA,SBS89,0,0
PACA-CA,SBS90,0,0
PACA-CA,Unknown,9.95663114920746E-05,-1.1445439152647E-06
PAEN-AU,SBS1,3.62069944883609E-06,-1.89385649353044E-08
PAEN-AU,SBS2,1.89638748491099E-06,-8.72187795070327E-09
PAEN-AU,SBS3,-2.26265070040671E-07,1.85045196747328E-08
PAEN-AU,SBS4,0,0
PAEN-AU,SBS5,2.35895384242193E-05,-4.51609974556758E-08
PAEN-AU,SBS6,0,0
PAEN-AU,SBS7a,0,0
PAEN-AU,SBS7b,9.39583911047664E-07,-1.62200647935894E-08
PAEN-AU,SBS7c,0,0
PAEN-AU,SBS7d,0,0
PAEN-AU,SBS8,2.26063235939425E-05,-3.71002396518253E-07
PAEN-AU,SBS9,0,0
PAEN-AU,SBS10a,0,0
PAEN-AU,SBS10b,0,0
PAEN-AU,SBS11,0,0
PAEN-AU,SBS12,0,0
PAEN-AU,SBS13,2.36652638830686E-07,3.91946529993245E-09
PAEN-AU,SBS14,0,0
PAEN-AU,SBS15,0,0
PAEN-AU,SBS16,0,0
PAEN-AU,SBS17a,0,0
PAEN-AU,SBS17b,0,0
PAEN-AU,SBS18,-1.73813491645051E-07,6.22146815232168E-09
PAEN-AU,SBS19,0,0
PAEN-AU,SBS20,0,0
PAEN-AU,SBS21,0,0
PAEN-AU,SBS22,1.10797227356361E-06,-1.91269580666442E-08
PAEN-AU,SBS23,0,0
PAEN-AU,SBS24,0,0
PAEN-AU,SBS25,0,0
PAEN-AU,SBS26,0,0
PAEN-AU,SBS27,0,0
PAEN-AU,SBS28,0,0
PAEN-AU,SBS29,0,0
PAEN-AU,SBS30,2.09722344540259E-06,4.15967896108103E-08
PAEN-AU,SBS31,0,0
PAEN-AU,SBS32,0,0
PAEN-AU,SBS33,0,0
PAEN-AU,SBS34,0,0
PAEN-AU,SBS35,0,0
PAEN-AU,SBS36,3.99796550356293E-07,2.3408401545498E-08
PAEN-AU,SBS37,0,0
PAEN-AU,SBS38,0,0
PAEN-AU,SBS39,0,0
PAEN-AU,SBS40,9.45504591993395E-06,-1.42480676518458E-07
PAEN-AU,SBS41,0,0
PAEN-AU,SBS42,0,0
PAEN-AU,SBS43,0,0
PAEN-AU,SBS44,0,0
PAEN-AU,SBS45,0,0
PAEN-AU,SBS46,0,0
PAEN-AU,SBS47,0,0
PAEN-AU,SBS48,0,0
PAEN-AU,SBS49,0,0
PAEN-AU,SBS50,0,0
PAEN-AU,SBS51,0,0
PAEN-AU,SBS52,0,0
PAEN-AU,SBS53,0,0
PAEN-AU,SBS54,0,0
PAEN-AU,SBS55,0,0
PAEN-AU,SBS56,0,0
PAEN-AU,SBS57,0,0
PAEN-AU,SBS58,0,0
PAEN-AU,SBS59,0,0
PAEN-AU,SBS60,0,0
PAEN-AU,SBS84,0,0
PAEN-AU,SBS85,0,0
PAEN-AU,SBS86,0,0
PAEN-AU,SBS87,0,0
PAEN-AU,SBS88,0,0
PAEN-AU,SBS89,0,0
PAEN-AU,SBS90,0,0
PAEN-AU,Unknown,7.85559200730784E-06,-1.15777416124518E-07
PAEN-IT,SBS1,5.06503343304186E-06,-6.66742372091438E-08
PAEN-IT,SBS2,1.87281904220591E-06,-2.32393551033224E-08
PAEN-IT,SBS3,1.96154600660168E-06,-2.2457523861714E-08
PAEN-IT,SBS4,0,0
PAEN-IT,SBS5,8.91492386237191E-06,-3.86295849470847E-08
PAEN-IT,SBS6,8.2042095665098E-07,-1.41629511940657E-08
PAEN-IT,SBS7a,0,0
PAEN-IT,SBS7b,1.3257404294845E-06,-2.28862961709748E-08
PAEN-IT,SBS7c,0,0
PAEN-IT,SBS7d,0,0
PAEN-IT,SBS8,6.08137403450134E-06,-1.02242210333738E-07
PAEN-IT,SBS9,2.33828126527533E-06,-3.79091144926235E-08
PAEN-IT,SBS10a,0,0
PAEN-IT,SBS10b,0,0
PAEN-IT,SBS11,0,0
PAEN-IT,SBS12,0,0
PAEN-IT,SBS13,0,0
PAEN-IT,SBS14,0,0
PAEN-IT,SBS15,0,0
PAEN-IT,SBS16,0,0
PAEN-IT,SBS17a,0,0
PAEN-IT,SBS17b,0,0
PAEN-IT,SBS18,0,0
PAEN-IT,SBS19,0,0
PAEN-IT,SBS20,0,0
PAEN-IT,SBS21,0,0
PAEN-IT,SBS22,0,0
PAEN-IT,SBS23,0,0
PAEN-IT,SBS24,0,0
PAEN-IT,SBS25,0,0
PAEN-IT,SBS26,0,0
PAEN-IT,SBS27,0,0
PAEN-IT,SBS28,0,0
PAEN-IT,SBS29,0,0
PAEN-IT,SBS30,2.71357605700352E-06,-3.40308227485567E-08
PAEN-IT,SBS31,0,0
PAEN-IT,SBS32,0,0
PAEN-IT,SBS33,0,0
PAEN-IT,SBS34,5.64886732188587E-07,-9.75165633362259E-09
PAEN-IT,SBS35,0,0
PAEN-IT,SBS36,2.44012122029636E-05,9.11374777483612E-08
PAEN-IT,SBS37,0,0
PAEN-IT,SBS38,0,0
PAEN-IT,SBS39,0,0
PAEN-IT,SBS40,1.33799008177416E-05,-2.22225266614012E-07
PAEN-IT,SBS41,0,0
PAEN-IT,SBS42,0,0
PAEN-IT,SBS43,0,0
PAEN-IT,SBS44,0,0
PAEN-IT,SBS45,0,0
PAEN-IT,SBS46,0,0
PAEN-IT,SBS47,0,0
PAEN-IT,SBS48,0,0
PAEN-IT,SBS49,0,0
PAEN-IT,SBS50,0,0
PAEN-IT,SBS51,0,0
PAEN-IT,SBS52,0,0
PAEN-IT,SBS53,0,0
PAEN-IT,SBS54,0,0
PAEN-IT,SBS55,0,0
PAEN-IT,SBS56,8.87384031565178E-07,-1.53189367331063E-08
PAEN-IT,SBS57,0,0
PAEN-IT,SBS58,0,0
PAEN-IT,SBS59,0,0
PAEN-IT,SBS60,0,0
PAEN-IT,SBS84,0,0
PAEN-IT,SBS85,0,0
PAEN-IT,SBS86,0,0
PAEN-IT,SBS87,0,0
PAEN-IT,SBS88,0,0
PAEN-IT,SBS89,0,0
PAEN-IT,SBS90,0,0
PAEN-IT,Unknown,4.57416629713145E-06,-5.69314376809561E-08
PBCA-DE,SBS1,4.47742903091863E-05,-3.98769169149811E-07
PBCA-DE,SBS2,0,0
PBCA-DE,SBS3,0,0
PBCA-DE,SBS4,0,0
PBCA-DE,SBS5,3.79524531653093E-05,-6.1272212926574E-08
PBCA-DE,SBS6,0,0
PBCA-DE,SBS7a,0,0
PBCA-DE,SBS7b,0,0
PBCA-DE,SBS7c,0,0
PBCA-DE,SBS7d,0,0
PBCA-DE,SBS8,7.5817126374445E-06,-1.26950123751852E-07
PBCA-DE,SBS9,0,0
PBCA-DE,SBS10a,0,0
PBCA-DE,SBS10b,0,0
PBCA-DE,SBS11,0,0
PBCA-DE,SBS12,0,0
PBCA-DE,SBS13,0,0
PBCA-DE,SBS14,0,0
PBCA-DE,SBS15,0,0
PBCA-DE,SBS16,0,0
PBCA-DE,SBS17a,0,0
PBCA-DE,SBS17b,0,0
PBCA-DE,SBS18,-1.97411393015345E-06,1.03067196460392E-07
PBCA-DE,SBS19,0,0
PBCA-DE,SBS20,0,0
PBCA-DE,SBS21,0,0
PBCA-DE,SBS22,0,0
PBCA-DE,SBS23,0,0
PBCA-DE,SBS24,0,0
PBCA-DE,SBS25,0,0
PBCA-DE,SBS26,0,0
PBCA-DE,SBS27,0,0
PBCA-DE,SBS28,0,0
PBCA-DE,SBS29,0,0
PBCA-DE,SBS30,0,0
PBCA-DE,SBS31,0,0
PBCA-DE,SBS32,0,0
PBCA-DE,SBS33,0,0
PBCA-DE,SBS34,0,0
PBCA-DE,SBS35,0,0
PBCA-DE,SBS36,0,0
PBCA-DE,SBS37,0,0
PBCA-DE,SBS38,0,0
PBCA-DE,SBS39,0,0
PBCA-DE,SBS40,1.13539219368704E-05,-1.77188299950119E-07
PBCA-DE,SBS41,0,0
PBCA-DE,SBS42,0,0
PBCA-DE,SBS43,0,0
PBCA-DE,SBS44,0,0
PBCA-DE,SBS45,0,0
PBCA-DE,SBS46,0,0
PBCA-DE,SBS47,0,0
PBCA-DE,SBS48,0,0
PBCA-DE,SBS49,0,0
PBCA-DE,SBS50,0,0
PBCA-DE,SBS51,0,0
PBCA-DE,SBS52,0,0
PBCA-DE,SBS53,0,0
PBCA-DE,SBS54,0,0
PBCA-DE,SBS55,0,0
PBCA-DE,SBS56,0,0
PBCA-DE,SBS57,0,0
PBCA-DE,SBS58,1.75158435682959E-05,-2.432060213591E-07
PBCA-DE,SBS59,0,0
PBCA-DE,SBS60,-4.95410580087435E-07,5.03255574559612E-08
PBCA-DE,SBS84,0,0
PBCA-DE,SBS85,0,0
PBCA-DE,SBS86,0,0
PBCA-DE,SBS87,0,0
PBCA-DE,SBS88,0,0
PBCA-DE,SBS89,0,0
PBCA-DE,SBS90,0,0
PBCA-DE,Unknown,9.33196753126307E-06,-9.496728107629E-08
PRAD-CA,SBS1,7.80172843460947E-05,-1.0380940178198E-06
PRAD-CA,SBS2,0,0
PRAD-CA,SBS3,0,0
PRAD-CA,SBS4,0,0
PRAD-CA,SBS5,6.10069807352186E-05,-3.80134793449334E-07
PRAD-CA,SBS6,2.35092987778227E-07,8.53414458042091E-09
PRAD-CA,SBS7a,0,0
PRAD-CA,SBS7b,0,0
PRAD-CA,SBS7c,0,0
PRAD-CA,SBS7d,0,0
PRAD-CA,SBS8,2.48105533550141E-05,-4.28305314992479E-07
PRAD-CA,SBS9,0,0
PRAD-CA,SBS10a,0,0
PRAD-CA,SBS10b,0,0
PRAD-CA,SBS11,0,0
PRAD-CA,SBS12,0,0
PRAD-CA,SBS13,0,0
PRAD-CA,SBS14,0,0
PRAD-CA,SBS15,0,0
PRAD-CA,SBS16,0,0
PRAD-CA,SBS17a,0,0
PRAD-CA,SBS17b,0,0
PRAD-CA,SBS18,0,0
PRAD-CA,SBS19,0,0
PRAD-CA,SBS20,0,0
PRAD-CA,SBS21,0,0
PRAD-CA,SBS22,0,0
PRAD-CA,SBS23,0,0
PRAD-CA,SBS24,0,0
PRAD-CA,SBS25,0,0
PRAD-CA,SBS26,0,0
PRAD-CA,SBS27,0,0
PRAD-CA,SBS28,0,0
PRAD-CA,SBS29,0,0
PRAD-CA,SBS30,0,0
PRAD-CA,SBS31,0,0
PRAD-CA,SBS32,0,0
PRAD-CA,SBS33,0,0
PRAD-CA,SBS34,-4.20365765769107E-07,1.50465432763963E-08
PRAD-CA,SBS35,0,0
PRAD-CA,SBS36,-6.78955031765698E-07,2.43024696587706E-08
PRAD-CA,SBS37,-4.95076023177614E-08,3.83145589251618E-08
PRAD-CA,SBS38,0,0
PRAD-CA,SBS39,0,0
PRAD-CA,SBS40,4.15114693821863E-05,1.88122477357864E-08
PRAD-CA,SBS41,5.77378267268659E-06,-9.57435719088977E-08
PRAD-CA,SBS42,0,0
PRAD-CA,SBS43,0,0
PRAD-CA,SBS44,3.1264816205032E-07,7.88483571064033E-10
PRAD-CA,SBS45,0,0
PRAD-CA,SBS46,0,0
PRAD-CA,SBS47,0,0
PRAD-CA,SBS48,0,0
PRAD-CA,SBS49,0,0
PRAD-CA,SBS50,0,0
PRAD-CA,SBS51,0,0
PRAD-CA,SBS52,0,0
PRAD-CA,SBS53,0,0
PRAD-CA,SBS54,0,0
PRAD-CA,SBS55,0,0
PRAD-CA,SBS56,0,0
PRAD-CA,SBS57,0,0
PRAD-CA,SBS58,3.64099941164864E-05,-5.91690848343058E-07
PRAD-CA,SBS59,0,0
PRAD-CA,SBS60,1.68302420185681E-06,-1.70392865025253E-08
PRAD-CA,SBS84,0,0
PRAD-CA,SBS85,0,0
PRAD-CA,SBS86,0,0
PRAD-CA,SBS87,0,0
PRAD-CA,SBS88,0,0
PRAD-CA,SBS89,0,0
PRAD-CA,SBS90,0,0
PRAD-CA,Unknown,2.44540113564739E-05,-3.24150408941062E-07
PRAD-UK,SBS1,2.96488055097323E-05,-3.94594172865215E-07
PRAD-UK,SBS2,0,0
PRAD-UK,SBS3,0,0
PRAD-UK,SBS4,0,0
PRAD-UK,SBS5,2.29705625428456E-05,-1.68601260982227E-07
PRAD-UK,SBS6,-1.23593066975734E-07,4.42388172954687E-09
PRAD-UK,SBS7a,0,0
PRAD-UK,SBS7b,0,0
PRAD-UK,SBS7c,0,0
PRAD-UK,SBS7d,0,0
PRAD-UK,SBS8,2.54328316093758E-06,-4.39047722867614E-08
PRAD-UK,SBS9,0,0
PRAD-UK,SBS10a,0,0
PRAD-UK,SBS10b,0,0
PRAD-UK,SBS11,0,0
PRAD-UK,SBS12,0,0
PRAD-UK,SBS13,0,0
PRAD-UK,SBS14,0,0
PRAD-UK,SBS15,6.81706541611511E-07,-1.17683201522929E-08
PRAD-UK,SBS16,0,0
PRAD-UK,SBS17a,0,0
PRAD-UK,SBS17b,0,0
PRAD-UK,SBS18,0,0
PRAD-UK,SBS19,0,0
PRAD-UK,SBS20,0,0
PRAD-UK,SBS21,0,0
PRAD-UK,SBS22,0,0
PRAD-UK,SBS23,7.77388932538765E-07,-1.34200880914811E-08
PRAD-UK,SBS24,0,0
PRAD-UK,SBS25,0,0
PRAD-UK,SBS26,0,0
PRAD-UK,SBS27,0,0
PRAD-UK,SBS28,0,0
PRAD-UK,SBS29,0,0
PRAD-UK,SBS30,0,0
PRAD-UK,SBS31,0,0
PRAD-UK,SBS32,0,0
PRAD-UK,SBS33,0,0
PRAD-UK,SBS34,0,0
PRAD-UK,SBS35,0,0
PRAD-UK,SBS36,0,0
PRAD-UK,SBS37,0,0
PRAD-UK,SBS38,0,0
PRAD-UK,SBS39,0,0
PRAD-UK,SBS40,4.2793907682139E-06,1.260709402437E-07
PRAD-UK,SBS41,1.49273387765913E-06,-2.43012455601676E-08
PRAD-UK,SBS42,0,0
PRAD-UK,SBS43,0,0
PRAD-UK,SBS44,0,0
PRAD-UK,SBS45,0,0
PRAD-UK,SBS46,0,0
PRAD-UK,SBS47,0,0
PRAD-UK,SBS48,0,0
PRAD-UK,SBS49,0,0
PRAD-UK,SBS50,0,0
PRAD-UK,SBS51,8.56383509933214E-07,-1.47837738130166E-08
PRAD-UK,SBS52,0,0
PRAD-UK,SBS53,0,0
PRAD-UK,SBS54,0,0
PRAD-UK,SBS55,0,0
PRAD-UK,SBS56,0,0
PRAD-UK,SBS57,0,0
PRAD-UK,SBS58,1.25464071559713E-05,-2.05699558457338E-07
PRAD-UK,SBS59,0,0
PRAD-UK,SBS60,1.3189799032564E-06,-1.88291835349938E-08
PRAD-UK,SBS84,0,0
PRAD-UK,SBS85,0,0
PRAD-UK,SBS86,0,0
PRAD-UK,SBS87,0,0
PRAD-UK,SBS88,0,0
PRAD-UK,SBS89,0,0
PRAD-UK,SBS90,0,0
PRAD-UK,Unknown,5.14507012265661E-06,-6.55712809004942E-08
PRAD-US,SBS1,7.80744524750687E-06,-1.04239414774606E-07
PRAD-US,SBS2,0,0
PRAD-US,SBS3,0,0
PRAD-US,SBS4,0,0
PRAD-US,SBS5,5.06535488108211E-06,-7.19310978965073E-09
PRAD-US,SBS6,0,0
PRAD-US,SBS7a,0,0
PRAD-US,SBS7b,0,0
PRAD-US,SBS7c,0,0
PRAD-US,SBS7d,0,0
PRAD-US,SBS8,3.78988951605093E-07,-6.54249745957737E-09
PRAD-US,SBS9,0,0
PRAD-US,SBS10a,0,0
PRAD-US,SBS10b,0,0
PRAD-US,SBS11,0,0
PRAD-US,SBS12,0,0
PRAD-US,SBS13,0,0
PRAD-US,SBS14,0,0
PRAD-US,SBS15,0,0
PRAD-US,SBS16,0,0
PRAD-US,SBS17a,0,0
PRAD-US,SBS17b,0,0
PRAD-US,SBS18,4.80098567918442E-08,1.21078541070756E-10
PRAD-US,SBS19,0,0
PRAD-US,SBS20,0,0
PRAD-US,SBS21,0,0
PRAD-US,SBS22,0,0
PRAD-US,SBS23,0,0
PRAD-US,SBS24,0,0
PRAD-US,SBS25,0,0
PRAD-US,SBS26,0,0
PRAD-US,SBS27,0,0
PRAD-US,SBS28,0,0
PRAD-US,SBS29,0,0
PRAD-US,SBS30,0,0
PRAD-US,SBS31,0,0
PRAD-US,SBS32,0,0
PRAD-US,SBS33,0,0
PRAD-US,SBS34,0,0
PRAD-US,SBS35,0,0
PRAD-US,SBS36,0,0
PRAD-US,SBS37,0,0
PRAD-US,SBS38,0,0
PRAD-US,SBS39,0,0
PRAD-US,SBS40,9.20098681097484E-06,-9.34990349675212E-08
PRAD-US,SBS41,3.12283530501894E-07,-5.03647988684866E-09
PRAD-US,SBS42,0,0
PRAD-US,SBS43,0,0
PRAD-US,SBS44,0,0
PRAD-US,SBS45,0,0
PRAD-US,SBS46,0,0
PRAD-US,SBS47,0,0
PRAD-US,SBS48,0,0
PRAD-US,SBS49,0,0
PRAD-US,SBS50,0,0
PRAD-US,SBS51,0,0
PRAD-US,SBS52,0,0
PRAD-US,SBS53,0,0
PRAD-US,SBS54,0,0
PRAD-US,SBS55,0,0
PRAD-US,SBS56,0,0
PRAD-US,SBS57,0,0
PRAD-US,SBS58,1.38039208766643E-06,-2.31353827187276E-08
PRAD-US,SBS59,0,0
PRAD-US,SBS60,1.2791085351859E-07,-1.01329287330815E-09
PRAD-US,SBS84,0,0
PRAD-US,SBS85,0,0
PRAD-US,SBS86,0,0
PRAD-US,SBS87,0,0
PRAD-US,SBS88,0,0
PRAD-US,SBS89,0,0
PRAD-US,SBS90,0,0
PRAD-US,Unknown,1.38574973461407E-06,-1.72578284568003E-08
READ-US,SBS1,0,0
READ-US,SBS2,0,0
READ-US,SBS3,0,0
READ-US,SBS4,0,0
READ-US,SBS5,0.000169577844714,-1.67059563237546E-06
READ-US,SBS6,0,0
READ-US,SBS7a,0,0
READ-US,SBS7b,0,0
READ-US,SBS7c,0,0
READ-US,SBS7d,0,0
READ-US,SBS8,0,0
READ-US,SBS9,0,0
READ-US,SBS10a,0.001270721551791,-1.19234686501286E-05
READ-US,SBS10b,0.000346245511547,-3.34528215705806E-06
READ-US,SBS11,0,0
READ-US,SBS12,0,0
READ-US,SBS13,0,0
READ-US,SBS14,0,0
READ-US,SBS15,0,0
READ-US,SBS16,0,0
READ-US,SBS17a,0,0
READ-US,SBS17b,0,0
READ-US,SBS18,0,0
READ-US,SBS19,0,0
READ-US,SBS20,0,0
READ-US,SBS21,0,0
READ-US,SBS22,0,0
READ-US,SBS23,0,0
READ-US,SBS24,0,0
READ-US,SBS25,0,0
READ-US,SBS26,0,0
READ-US,SBS27,0,0
READ-US,SBS28,0.000232589478908,-2.0395192118615E-06
READ-US,SBS29,0,0
READ-US,SBS30,0,0
READ-US,SBS31,0,0
READ-US,SBS32,0,0
READ-US,SBS33,0,0
READ-US,SBS34,0,0
READ-US,SBS35,0,0
READ-US,SBS36,0,0
READ-US,SBS37,0,0
READ-US,SBS38,0,0
READ-US,SBS39,0,0
READ-US,SBS40,0,0
READ-US,SBS41,0,0
READ-US,SBS42,0,0
READ-US,SBS43,0,0
READ-US,SBS44,0,0
READ-US,SBS45,0,0
READ-US,SBS46,0,0
READ-US,SBS47,0,0
READ-US,SBS48,0,0
READ-US,SBS49,0,0
READ-US,SBS50,0,0
READ-US,SBS51,0,0
READ-US,SBS52,0,0
READ-US,SBS53,0,0
READ-US,SBS54,0,0
READ-US,SBS55,0,0
READ-US,SBS56,0,0
READ-US,SBS57,0,0
READ-US,SBS58,0,0
READ-US,SBS59,0,0
READ-US,SBS60,0,0
READ-US,SBS84,0,0
READ-US,SBS85,0,0
READ-US,SBS86,0,0
READ-US,SBS87,0,0
READ-US,SBS88,0,0
READ-US,SBS89,0,0
READ-US,SBS90,0,0
READ-US,Unknown,6.36383383057874E-05,-7.57376704487338E-07
RECA-EU,SBS1,1.11309662309509E-05,-1.00705478911308E-07
RECA-EU,SBS2,0,0
RECA-EU,SBS3,0,0
RECA-EU,SBS4,8.87768791239171E-06,-1.47479097531429E-07
RECA-EU,SBS5,3.22480886549477E-06,1.5391962426237E-07
RECA-EU,SBS6,0,0
RECA-EU,SBS7a,0,0
RECA-EU,SBS7b,0,0
RECA-EU,SBS7c,0,0
RECA-EU,SBS7d,0,0
RECA-EU,SBS8,3.83797805458712E-06,-6.62551284561313E-08
RECA-EU,SBS9,0,0
RECA-EU,SBS10a,0,0
RECA-EU,SBS10b,0,0
RECA-EU,SBS11,0,0
RECA-EU,SBS12,0,0
RECA-EU,SBS13,0,0
RECA-EU,SBS14,0,0
RECA-EU,SBS15,0,0
RECA-EU,SBS16,0,0
RECA-EU,SBS17a,0,0
RECA-EU,SBS17b,0,0
RECA-EU,SBS18,0,0
RECA-EU,SBS19,0,0
RECA-EU,SBS20,0,0
RECA-EU,SBS21,0,0
RECA-EU,SBS22,8.3340349195519E-05,-1.00585489154139E-06
RECA-EU,SBS23,0,0
RECA-EU,SBS24,0,0
RECA-EU,SBS25,0,0
RECA-EU,SBS26,0,0
RECA-EU,SBS27,0,0
RECA-EU,SBS28,0,0
RECA-EU,SBS29,0,0
RECA-EU,SBS30,0,0
RECA-EU,SBS31,0,0
RECA-EU,SBS32,0,0
RECA-EU,SBS33,0,0
RECA-EU,SBS34,0,0
RECA-EU,SBS35,0,0
RECA-EU,SBS36,0,0
RECA-EU,SBS37,0,0
RECA-EU,SBS38,3.87197328570728E-06,-5.44422086098568E-08
RECA-EU,SBS39,0,0
RECA-EU,SBS40,0.000189010032468,-1.2517082273046E-06
RECA-EU,SBS41,0,0
RECA-EU,SBS42,0,0
RECA-EU,SBS43,0,0
RECA-EU,SBS44,0,0
RECA-EU,SBS45,0,0
RECA-EU,SBS46,0,0
RECA-EU,SBS47,0,0
RECA-EU,SBS48,0,0
RECA-EU,SBS49,0,0
RECA-EU,SBS50,0,0
RECA-EU,SBS51,0,0
RECA-EU,SBS52,0,0
RECA-EU,SBS53,0,0
RECA-EU,SBS54,0,0
RECA-EU,SBS55,0,0
RECA-EU,SBS56,0,0
RECA-EU,SBS57,0,0
RECA-EU,SBS58,0,0
RECA-EU,SBS59,0,0
RECA-EU,SBS60,0,0
RECA-EU,SBS84,0,0
RECA-EU,SBS85,0,0
RECA-EU,SBS86,0,0
RECA-EU,SBS87,0,0
RECA-EU,SBS88,0,0
RECA-EU,SBS89,0,0
RECA-EU,SBS90,0,0
RECA-EU,Unknown,5.28825601473152E-06,-1.80090516223555E-08
SARC-US,SBS1,9.2108343185296E-06,-9.36513513502753E-08
SARC-US,SBS2,1.16826545945682E-06,2.50266322172014E-08
SARC-US,SBS3,-1.15209562895817E-06,8.88313952277321E-08
SARC-US,SBS4,0,0
SARC-US,SBS5,1.73991803293312E-05,-4.42770202591794E-08
SARC-US,SBS6,0,0
SARC-US,SBS7a,0,0
SARC-US,SBS7b,0,0
SARC-US,SBS7c,0,0
SARC-US,SBS7d,0,0
SARC-US,SBS8,7.25762590252312E-05,-1.09761034543078E-06
SARC-US,SBS9,0,0
SARC-US,SBS10a,0,0
SARC-US,SBS10b,0,0
SARC-US,SBS11,0,0
SARC-US,SBS12,0,0
SARC-US,SBS13,-1.15034885849939E-07,3.20752360500246E-08
SARC-US,SBS14,0,0
SARC-US,SBS15,0,0
SARC-US,SBS16,0,0
SARC-US,SBS17a,0,0
SARC-US,SBS17b,0,0
SARC-US,SBS18,0,0
SARC-US,SBS19,0,0
SARC-US,SBS20,0,0
SARC-US,SBS21,0,0
SARC-US,SBS22,0,0
SARC-US,SBS23,0,0
SARC-US,SBS24,0,0
SARC-US,SBS25,0,0
SARC-US,SBS26,0,0
SARC-US,SBS27,0,0
SARC-US,SBS28,0,0
SARC-US,SBS29,0,0
SARC-US,SBS30,-4.57788380350953E-07,1.63860457660708E-08
SARC-US,SBS31,0,0
SARC-US,SBS32,0,0
SARC-US,SBS33,0,0
SARC-US,SBS34,0,0
SARC-US,SBS35,-1.64734671346085E-07,5.89650148364663E-09
SARC-US,SBS36,0,0
SARC-US,SBS37,0,0
SARC-US,SBS38,0,0
SARC-US,SBS39,0,0
SARC-US,SBS40,5.74982228797153E-06,1.32054828982635E-07
SARC-US,SBS41,2.9511281553896E-06,-4.86956291771672E-08
SARC-US,SBS42,0,0
SARC-US,SBS43,0,0
SARC-US,SBS44,0,0
SARC-US,SBS45,0,0
SARC-US,SBS46,0,0
SARC-US,SBS47,0,0
SARC-US,SBS48,0,0
SARC-US,SBS49,0,0
SARC-US,SBS50,0,0
SARC-US,SBS51,0,0
SARC-US,SBS52,0,0
SARC-US,SBS53,0,0
SARC-US,SBS54,0,0
SARC-US,SBS55,0,0
SARC-US,SBS56,0,0
SARC-US,SBS57,0,0
SARC-US,SBS58,0,0
SARC-US,SBS59,0,0
SARC-US,SBS60,0,0
SARC-US,SBS84,0,0
SARC-US,SBS85,0,0
SARC-US,SBS86,0,0
SARC-US,SBS87,0,0
SARC-US,SBS88,0,0
SARC-US,SBS89,0,0
SARC-US,SBS90,0,0
SARC-US,Unknown,7.17974341929417E-06,-8.97304314421552E-08
SKCM-US,SBS1,0,0
SKCM-US,SBS2,0,0
SKCM-US,SBS3,0,0
SKCM-US,SBS4,0,0
SKCM-US,SBS5,-3.55521681884907E-07,1.27255186025702E-08
SKCM-US,SBS6,0,0
SKCM-US,SBS7a,0.000247783009761,-3.04506277302433E-06
SKCM-US,SBS7b,3.12803516645858E-05,1.97742309448186E-07
SKCM-US,SBS7c,3.30090572931516E-06,-3.00064501096821E-08
SKCM-US,SBS7d,3.35346363150791E-06,-2.63055397089464E-08
SKCM-US,SBS8,0,0
SKCM-US,SBS9,0,0
SKCM-US,SBS10a,0,0
SKCM-US,SBS10b,0,0
SKCM-US,SBS11,0,0
SKCM-US,SBS12,0,0
SKCM-US,SBS13,0,0
SKCM-US,SBS14,0,0
SKCM-US,SBS15,0,0
SKCM-US,SBS16,0,0
SKCM-US,SBS17a,0,0
SKCM-US,SBS17b,0,0
SKCM-US,SBS18,0,0
SKCM-US,SBS19,0,0
SKCM-US,SBS20,0,0
SKCM-US,SBS21,0,0
SKCM-US,SBS22,0,0
SKCM-US,SBS23,0,0
SKCM-US,SBS24,0,0
SKCM-US,SBS25,0,0
SKCM-US,SBS26,0,0
SKCM-US,SBS27,0,0
SKCM-US,SBS28,0,0
SKCM-US,SBS29,0,0
SKCM-US,SBS30,0,0
SKCM-US,SBS31,0,0
SKCM-US,SBS32,0,0
SKCM-US,SBS33,0,0
SKCM-US,SBS34,0,0
SKCM-US,SBS35,0,0
SKCM-US,SBS36,0,0
SKCM-US,SBS37,0,0
SKCM-US,SBS38,0,0
SKCM-US,SBS39,0,0
SKCM-US,SBS40,0,0
SKCM-US,SBS41,0,0
SKCM-US,SBS42,0,0
SKCM-US,SBS43,0,0
SKCM-US,SBS44,0,0
SKCM-US,SBS45,0,0
SKCM-US,SBS46,0,0
