,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,Unknown,Classification
TCGA-MY-A913-01A-11D-A37N-09,0,0.39563948,0,0,0.056767855,0,0,0,0,0,0,0,0,0,0,0,0.5385943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008998334,0.83379626
TCGA-MZ-A5BI-01A-31D-A34J-08,0.18585187,0.062004693,0.024754915,0,0.6242285,0,0,0,0,0,0,0,0,0,0,0,0.034343153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049852412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01896447,0.99991846
TCGA-MZ-A6I9-01A-11D-A31L-08,0.16827446,0.02941064,0.015621817,0,0.5784468,0,0,0,0,0,0,0,0,0,0,0,0.0417747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15373898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012732625,0.9999981
TCGA-MZ-A7D7-01A-21D-A34J-08,0.017150765,0.18437473,0,0,0.48916286,0,0,0,0,0,0,0,0,0,0,0,0.29341474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015896916,0.99969137
TCGA-N1-A6IA-01A-12D-A32I-09,0,0,0,0,0,0.06583584,0,0,0,0,0,0,0.032906774,0.024123577,0,0,0,0,0,0,0,0,0.071758084,0.10023419,0,0,0.05303991,0,0.023634978,0,0,0.117230035,0,0,0,0,0.02726105,0,0,0,0,0,0,0.26835883,0,0,0,0.03949476,0,0,0.014532517,0,0,0,0.02494566,0,0,0,0,0.0942023,0,0,0,0,0,0.029219935,0,0,0,0,0,0,0.013221502,0.0851525
TCGA-N5-A4R8-01A-11D-A28R-08,0.17813753,0,0,0,0.24309742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014932068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5397574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024075568,0.99999535
TCGA-N5-A4RA-01A-11D-A28R-08,0.10843664,0,0,0,0,0,0,0.024553172,0,0,0,0,0,0,0,0,0.018291475,0,0,0.3599112,0.026202671,0.037367426,0,0,0.07368169,0,0,0,0,0,0,0,0.08006109,0,0.03937418,0,0.20260957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01988458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009626329,0.33742186
TCGA-N5-A4RD-01A-11D-A28R-08,0.09593765,0.12666065,0,0,0,0,0,0,0,0.051600866,0,0.055225372,0,0.017500922,0,0,0.08010564,0,0,0,0,0,0.04896032,0,0,0,0,0,0,0,0,0.06541654,0,0.03276802,0.06004819,0,0.033461392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112144135,0.044068415,0,0.03479253,0,0,0,0.106405035,0,0,0,0,0,0,0,0,0,0,0.0349043,0.18822683
TCGA-N5-A4RF-01A-11D-A28R-08,0.24502492,0,0,0,0.11656362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011051375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61970705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076530576,0.99771214
TCGA-N5-A4RJ-01A-11D-A28R-08,0.2263474,0,0.019508816,0,0.67621624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03203225,0.99999356
TCGA-N5-A4RM-01A-11D-A28R-08,0.2398216,0,0,0,0.2434495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5006701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016058803,0.9581219
TCGA-N5-A4RN-01A-12D-A28R-08,0.060830954,0,0.012943354,0,0.6381269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1857514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102347374,0.9784494
TCGA-N5-A4RO-01A-11D-A28R-08,0.033029813,0.015582488,0.52373105,0,0.35079914,0,0,0,0,0,0,0,0,0,0,0,0.020896478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040492136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015468836,0.935861
TCGA-N5-A4RS-01A-11D-A28R-08,0.15201649,0,0,0,0.13199823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7026849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013300419,0.9989318
TCGA-N5-A4RT-01A-11D-A28R-08,0.044563636,0.013437079,0.012731912,0,0.021325244,0,0,0,0,0,0,0,0,0,0,0,0.019268721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88159007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070833564,0.9999924
TCGA-N5-A4RU-01A-31D-A28R-08,0.11165617,0,0.012601418,0,0.70094866,0,0,0,0,0,0,0,0,0,0,0,0.011776176,0,0,0,0,0,0.017393196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026070524,0.10554631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014007628,0.9999229
TCGA-N5-A4RV-01A-21D-A28R-08,0.032981075,0,0.45734698,0,0.44463113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01954954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04549128,0.9735962
TCGA-N5-A59E-01A-11D-A28R-08,0.02599035,0.018993044,0.024232293,0,0.22992603,0,0,0,0,0,0,0,0,0,0,0,0.04103625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6557558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004066229,0.9987204
TCGA-N5-A59F-01A-11D-A28R-08,0.24764669,0,0,0,0.6685594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049767334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012106397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021920204,0.99641174
TCGA-N6-A4V9-01A-11D-A28R-08,0.013680723,0,0,0.015186148,0.8145329,0,0,0,0,0,0,0,0,0,0,0.06950223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040577084,0,0,0,0,0,0,0,0,0,0,0.014739595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031781375,0.9952958
TCGA-N6-A4VC-01A-11D-A28R-08,0.015904,0,0,0,0.8784066,0,0,0,0,0,0,0,0,0,0,0.030304512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021480158,0,0,0,0,0,0,0,0.019684255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034220517,0.99481213
TCGA-N6-A4VD-01A-11D-A28R-08,0.32710075,0,0,0,0.6461311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026768148,0.9923453
TCGA-N6-A4VE-01A-11D-A28R-08,0.031625774,0,0.019348754,0,0.5572571,0,0,0,0,0,0,0.021679394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30314767,0.029916536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037024736,0.99973303
TCGA-N6-A4VF-01A-31D-A28R-08,0.2648549,0.0287475,0,0,0.6380566,0,0,0,0,0,0,0,0,0,0,0,0.012360768,0,0,0,0,0,0.013262853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029200515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013516903,0.9633158
TCGA-N6-A4VG-01A-31D-A28R-08,0.16965383,0.013603516,0,0,0.4753102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30052364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013690046,0,0,0,0,0,0,0,0,0,0.027218759,0.9997677
TCGA-N7-A4Y0-01A-12D-A28R-08,0.031336956,0,0,0,0.5525377,0.028995505,0,0,0,0,0,0,0,0,0,0,0,0.02567164,0.056464717,0,0,0,0,0,0.023175841,0.049609214,0,0,0,0,0.09259828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12672439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012885809,0.9461987
TCGA-N7-A59B-01A-11D-A28R-08,0.05612402,0,0.11445798,0,0.7686515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011870919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048895597,0.78933954
TCGA-N8-A4PI-01A-21D-A28R-08,0.089668386,0.016493974,0.23375702,0,0.5470653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02116964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047529776,0,0,0,0,0,0,0,0,0,0.044315875,0.5132136
TCGA-N8-A4PM-01A-11D-A28R-08,0.2432768,0,0,0,0.69635695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039284002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021082282,0.9999825
TCGA-N8-A4PN-01A-11D-A28R-08,0.09131957,0.024274416,0,0,0.3181188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5280078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038279414,0.99743724
TCGA-N8-A4PO-01A-11D-A28R-08,0.06868866,0,0.015869582,0,0.27557352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025852203,0.99937063
TCGA-N8-A4PP-01A-11D-A28R-08,0.02293887,0,0,0,0.26423535,0,0,0,0,0,0,0.124244116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5545635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340181,0.989755
TCGA-N8-A56S-01A-11D-A28R-08,0.15066874,0.046306495,0,0,0.7465112,0,0,0,0,0,0,0,0,0,0,0,0.019591426,0,0,0,0,0,0.023425099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013496995,0.99591184
TCGA-N9-A4PZ-01A-22D-A28R-08,0.091724314,0,0,0,0.78252417,0,0,0,0,0,0,0.02487332,0,0,0,0,0,0,0,0,0,0,0.024412962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027294105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04917109,0.9716197
TCGA-N9-A4Q1-01A-11D-A28R-08,0.042037122,0,0,0,0.14404616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025253654,0.9999994
TCGA-N9-A4Q3-01A-11D-A28R-08,0.2254119,0.09253595,0.030468421,0,0.38287804,0,0,0,0,0,0,0,0,0,0,0,0.09589883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15735117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015455723,0.99999607
TCGA-N9-A4Q4-01A-11D-A28R-08,0.04518461,0.0182261,0.31231755,0.029981818,0.49991637,0,0,0,0,0,0,0,0,0,0,0,0.017557478,0,0,0,0,0,0.034379493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014065849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028370738,0.6772198
TCGA-N9-A4Q7-01A-11D-A28R-08,0.013083694,0.2767467,0,0,0.16609846,0,0,0,0,0,0,0,0,0,0,0,0.5423876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016835332,0.9831486
TCGA-N9-A4Q8-01A-31D-A28R-08,0.19585396,0.016008042,0,0,0.66465,0,0,0,0,0,0.05488029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024266949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017143045,0,0,0,0,0,0,0,0,0,0.027197659,0.9832398
TCGA-NA-A4QV-01A-11D-A28R-08,0.09773871,0.09683569,0.059247527,0,0.5605866,0,0,0,0,0,0,0,0,0,0,0,0.15044583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03155419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035915375,0.99999714
TCGA-NA-A4QX-01A-11D-A28R-08,0.025534367,0,0,0,0,0.05160554,0,0,0,0,0,0,0.029586997,0,0,0,0,0,0,0.6572542,0,0,0,0.11674226,0,0,0,0,0,0,0,0,0,0,0.016485013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032474972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057575643,0,0,0,0.012741029,0.038317196
TCGA-NA-A4QY-01A-11D-A28R-08,0.122910365,0,0.01934475,0,0.64770883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1347174,0.035237137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400815,0.9993519
TCGA-NA-A4R0-01A-11D-A28R-08,0.03376144,0,0,0,0.28947398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6280613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048703253,0.9991924
TCGA-NA-A4R1-01A-11D-A28R-08,0.26927564,0,0,0,0.70315826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027566075,0.979193
TCGA-NA-A5I1-01A-21D-A28R-08,0.029491303,0,0.014448142,0,0.8234019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038310293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02156653,0.016607169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056174636,0.6215833
TCGA-NC-A5HD-01A-11D-A26M-08,0,0.012572004,0,0.29310843,0.6070693,0,0,0,0,0,0.011382506,0,0,0,0,0,0.021720009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01002863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04411912,0.99617493
TCGA-NC-A5HE-01A-11D-A26M-08,0,0.012620406,0,0.43122774,0.52254003,0,0,0,0,0,0,0,0,0,0,0,0.016368823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017243028,0.99903035
TCGA-NC-A5HF-01A-11D-A26M-08,0.013198792,0.024350725,0.023459623,0.4614315,0.39608806,0,0,0,0,0,0,0,0,0,0,0,0.039942425,0,0,0,0,0,0.012241427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029287457,0.99896085
TCGA-NC-A5HG-01A-11D-A26M-08,0.024792273,0.11577766,0.49364534,0,0.20199147,0,0,0,0,0,0,0,0,0,0,0,0.06030289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054764755,0,0,0,0,0,0.010515175,0,0,0,0.020971728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017238677,0.9270772
TCGA-NC-A5HI-01A-11D-A26M-08,0,0.028861377,0,0.47244895,0.43750322,0,0,0,0,0,0,0,0,0,0,0,0.04009827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021088183,0.9993543
TCGA-NC-A5HJ-01A-11D-A26M-08,0.03276562,0.019643731,0.2178217,0.3927145,0.15430258,0,0,0,0,0,0.019405823,0,0,0,0,0,0.025248976,0,0,0,0,0,0.038311135,0,0,0,0,0,0,0,0,0,0,0.019739602,0,0,0,0,0,0,0,0,0,0,0.026175093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053871214,0.9553172
TCGA-NC-A5HK-01A-11D-A26M-08,0,0.014794322,0,0.36978444,0.5665585,0,0,0,0,0,0,0,0,0,0,0,0.01321305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035649717,0.9993519
TCGA-NC-A5HL-01A-11D-A26M-08,0.023895264,0.032443773,0,0.06245588,0.5711869,0,0,0,0,0,0.020811396,0,0,0,0,0,0.032514628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21846032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03823185,0.9999398
TCGA-NC-A5HM-01A-12D-A26M-08,0,0.012626881,0,0.0833012,0,0,0.018960422,0.018503511,0,0,0,0,0.03247901,0,0.018090334,0.023591187,0.035838254,0,0,0.10602047,0,0,0,0,0,0,0.034092464,0,0.092074856,0,0,0.011944479,0,0.04539446,0,0,0,0.0151498,0,0,0.036253013,0,0.011360965,0.15232754,0,0,0,0,0,0,0,0,0,0,0.054022115,0,0,0,0,0,0,0,0.02792768,0,0,0,0.10798998,0,0,0,0.030846387,0,0.031204998,0.0541702
TCGA-NC-A5HN-01A-11D-A26M-08,0.018819535,0.01898969,0.07855884,0.12072887,0.6684295,0,0,0,0,0,0.016087027,0,0,0,0,0,0.016654586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011766625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04996538,0.93124175
TCGA-NC-A5HO-01A-11D-A26M-08,0,0.01737504,0,0.2847498,0.61035436,0,0,0,0,0,0,0,0,0,0,0,0.02765511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059865713,0.60446274
TCGA-NC-A5HP-01A-11D-A26M-08,0,0.034051407,0,0.47247866,0.42156285,0,0,0,0,0,0,0,0,0,0,0,0.052986756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018920362,0.9997278
TCGA-NC-A5HQ-01A-11D-A26M-08,0,0.017752448,0,0.2933357,0.6034157,0,0,0,0,0,0.019980663,0,0,0,0,0,0.024706837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040808618,0.9966529
TCGA-NC-A5HR-01A-21D-A26M-08,0,0,0,0.28198397,0,0,0,0,0,0.016998336,0,0,0,0,0,0,0,0,0,0.08200561,0.0172953,0,0.08556709,0.021617508,0,0,0,0,0,0.04915677,0,0,0,0,0.029789273,0,0.043790706,0,0.01665007,0,0,0,0,0.07711326,0,0,0,0,0,0,0,0,0,0,0.047866583,0.10056329,0.012155273,0,0.044252828,0,0,0,0,0,0,0,0,0.025796091,0,0,0,0.040445656,0.006952405,0.3993371
TCGA-NC-A5HT-01A-11D-A26M-08,0.018102434,0.024867482,0.10640284,0.3193584,0.452268,0,0,0,0,0,0,0,0,0,0,0,0.017242467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617584,0.99122906
TCGA-ND-A4W6-01A-11D-A28R-08,0.09524187,0.18392171,0,0,0.42953056,0,0,0,0,0,0,0,0,0,0,0,0.26020476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026392821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470829,0.9999939
TCGA-ND-A4WA-01A-12D-A28R-08,0.15109769,0,0,0,0.44715962,0,0,0,0,0,0,0.023993164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35800174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019747794,0.99905425
TCGA-ND-A4WC-01A-21D-A28R-08,0,0,0,0,0.095773384,0,0,0,0,0,0,0,0.57715464,0.13813171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17066549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018274784,0.996229
TCGA-ND-A4WF-01A-11D-A28R-08,0.05629975,0,0,0,0.87342846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020338485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049933314,0.99916863
TCGA-NF-A4WU-01A-11D-A28R-08,0.18815574,0.06287354,0,0,0,0,0.019832542,0,0,0,0,0,0,0.034440573,0,0,0,0,0,0,0,0,0,0,0,0,0.09604992,0,0,0,0,0,0,0.073419,0,0,0,0,0,0.015038876,0,0,0,0,0,0,0,0.012585743,0.19852245,0,0,0,0.014535526,0,0.04002678,0,0,0,0,0,0,0.21714503,0,0,0,0.014227913,0,0,0,0,0,0,0.013146341,0.37564594
TCGA-NF-A4WX-01A-11D-A28R-08,0.30556363,0,0,0,0.64963114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017997568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026807666,0.9131668
