Signature,histone,pvalue_twosided,pvalue_greater,pvalue_lower
Unknown,H3K4me1,8.38764351982857E-117,4.19382175991429E-117,1
SBS1,H3K4me2,4.261234421549E-214,1,2.1306172107745E-214
SBS2,H3K4me2,2.63839768912479E-12,1.3191988445624E-12,0.999999999998682
SBS3,H3K4me2,0.246014030437447,0.877102273318459,0.123007015218724
SBS4,H3K4me2,4.10968315070859E-17,1,2.0548415753543E-17
SBS5,H3K4me2,1.46734651604846E-13,7.33673258024229E-14,0.999999999999927
SBS6,H3K4me2,2.62044294057159E-22,1,1.3102214702858E-22
SBS7a,H3K4me2,7.76560615557887E-12,0.999999999996303,3.88280307778943E-12
SBS7b,H3K4me2,5.48739920682004E-07,0.99999973351677,2.74369960341002E-07
SBS7c,H3K4me2,5.46516626104857E-08,0.999999974733776,2.73258313052429E-08
SBS7d,H3K4me2,7.88444735785013E-09,0.999999996321831,3.94222367892506E-09
SBS8,H3K4me2,1.63022274504575E-23,1,8.15111372522875E-24
SBS9,H3K4me2,0.110100043781011,0.945130866608607,0.055050021890505
SBS10a,H3K4me2,0.892883922054095,0.446441961027047,0.554958625866056
SBS10b,H3K4me2,4.56287243154243E-09,0.999999997779064,2.28143621577121E-09
SBS11,H3K4me2,0.18144920772142,0.09072460386071,0.969315585430299
SBS12,H3K4me2,0.553857880203486,0.723680606003637,0.276928940101743
SBS13,H3K4me2,5.19998268685293E-59,2.59999134342647E-59,1
SBS14,H3K4me2,1.86735587305307E-06,0.999999118908065,9.33677936526533E-07
SBS15,H3K4me2,0.002946602906805,0.001473301453403,0.998756682216879
SBS16,H3K4me2,8.13893527924602E-26,4.06946763962301E-26,1
SBS17a,H3K4me2,2.82476262216403E-05,0.999986060549892,1.41238131108201E-05
SBS17b,H3K4me2,0.000261056474758,0.000130528237379,0.999870422203153
SBS18,H3K4me2,2.46374011875104E-06,0.999998778484255,1.23187005937552E-06
SBS19,H3K4me2,2.16035993833529E-06,1.08017996916764E-06,0.999998939125579
SBS20,H3K4me2,0.000726632584263,0.99965612217727,0.000363316292131
SBS21,H3K4me2,0.001661694457984,0.000830847228992,0.999347186773398
SBS22,H3K4me2,1.05026397310356E-12,0.999999999999479,5.25131986551778E-13
SBS23,H3K4me2,1.62810602404169E-09,0.999999999216832,8.14053012020845E-10
SBS24,H3K4me2,NA,1,1
SBS25,H3K4me2,NA,1,1
SBS26,H3K4me2,0.020065220723042,0.990415360252972,0.010032610361521
SBS27,H3K4me2,NA,1,1
SBS28,H3K4me2,0.127731334011776,0.063865667005888,0.93640856394599
SBS29,H3K4me2,0.401678166469773,0.200839083234886,0.852746303159945
SBS30,H3K4me2,0.098884967377322,0.95074342559436,0.049442483688661
SBS31,H3K4me2,6.4115163065495E-05,3.20575815327475E-05,0.999972334651014
SBS32,H3K4me2,2.84270741839565E-05,0.999987471503851,1.42135370919783E-05
SBS33,H3K4me2,1,0.977249868051821,0.5
SBS34,H3K4me2,1.3226753700815E-14,0.999999999999994,6.61337685040748E-15
SBS35,H3K4me2,9.23969998935924E-07,0.999999544218571,4.61984999467962E-07
SBS36,H3K4me2,1.22278492440058E-07,0.99999993979886,6.11392462200288E-08
SBS37,H3K4me2,0.000184097280157,0.999908808384728,9.20486400784728E-05
SBS38,H3K4me2,1.04014386631558E-07,0.999999948468694,5.2007193315779E-08
SBS39,H3K4me2,0.605239329726683,0.302619664863341,0.699765770639404
SBS40,H3K4me2,0.678206504987099,0.33910325249355,0.660930418082599
SBS41,H3K4me2,1.98810629328936E-12,0.999999999999013,9.94053146644682E-13
SBS42,H3K4me2,NA,1,1
SBS43,H3K4me2,NA,1,1
SBS44,H3K4me2,2.25141597232436E-07,1.12570798616218E-07,0.999999892794679
SBS45,H3K4me2,NA,1,1
SBS46,H3K4me2,NA,1,1
SBS47,H3K4me2,NA,1,1
SBS48,H3K4me2,NA,1,1
SBS49,H3K4me2,NA,1,1
SBS50,H3K4me2,NA,1,1
SBS51,H3K4me2,5.20881558601057E-06,0.9999976279057,2.60440779300528E-06
SBS52,H3K4me2,0.006706106617938,0.996982322411922,0.003353053308969
SBS53,H3K4me2,NA,1,1
SBS54,H3K4me2,NA,1,1
SBS55,H3K4me2,NA,1,1
SBS56,H3K4me2,0.393843914264704,0.804805960512144,0.196921957132352
SBS57,H3K4me2,NA,1,1
SBS58,H3K4me2,8.83489414170641E-29,1,4.4174470708532E-29
SBS59,H3K4me2,NA,1,1
SBS60,H3K4me2,1.47815970772357E-12,0.99999999999928,7.39079853861786E-13
SBS84,H3K4me2,NA,1,1
SBS85,H3K4me2,NA,1,1
SBS86,H3K4me2,NA,1,1
SBS87,H3K4me2,NA,1,1
SBS88,H3K4me2,NA,1,1
SBS89,H3K4me2,NA,1,1
SBS90,H3K4me2,NA,1,1
Unknown,H3K4me2,2.0724547446121E-47,1.03622737230605E-47,1
SBS1,H3K4me3,0,1,0
SBS2,H3K4me3,3.45279498672129E-260,1.72639749336065E-260,1
SBS3,H3K4me3,1.15133129491141E-60,1,5.75665647455707E-61
SBS4,H3K4me3,1.09517646720331E-118,1,5.47588233601655E-119
SBS5,H3K4me3,3.05348607655927E-206,1.52674303827963E-206,1
SBS6,H3K4me3,2.52233565526944E-102,1,1.26116782763472E-102
SBS7a,H3K4me3,5.86133993254857E-75,1,2.93066996627429E-75
SBS7b,H3K4me3,2.78139078646108E-89,1,1.39069539323054E-89
SBS7c,H3K4me3,5.33968177761471E-61,1,2.66984088880736E-61
SBS7d,H3K4me3,2.02781661440029E-63,1,1.01390830720014E-63
SBS8,H3K4me3,7.42481247534208E-214,1,3.71240623767104E-214
SBS9,H3K4me3,7.97234007793975E-86,1,3.98617003896987E-86
SBS10a,H3K4me3,2.47762168523717E-20,1.23881084261858E-20,1
SBS10b,H3K4me3,0.000721021490823,0.99964005809327,0.000360510745411
SBS11,H3K4me3,NA,1,1
SBS12,H3K4me3,0.153733769085163,0.92314437284104,0.076866884542581
SBS13,H3K4me3,0,0,1
SBS14,H3K4me3,5.01398685333219E-29,1,2.5069934266661E-29
SBS15,H3K4me3,0.093492483689836,0.97041396608707,0.046746241844918
SBS16,H3K4me3,7.40754533589836E-138,3.70377266794918E-138,1
SBS17a,H3K4me3,6.61337536110375E-86,1,3.30668768055187E-86
SBS17b,H3K4me3,2.1101788087057E-09,1.05508940435285E-09,0.999999998945515
SBS18,H3K4me3,9.35844510137417E-186,1,4.67922255068708E-186
SBS19,H3K4me3,0.005586952780375,0.997235451212457,0.002793476390188
SBS20,H3K4me3,1.50751677400703E-28,1,7.53758387003516E-29
SBS21,H3K4me3,0.02249427122245,0.011247135611225,0.992875960163826
SBS22,H3K4me3,5.46398691176752E-148,1,2.73199345588376E-148
SBS23,H3K4me3,6.19219811566854E-07,0.999999717763814,3.09609905783427E-07
SBS24,H3K4me3,NA,1,1
SBS25,H3K4me3,NA,1,1
SBS26,H3K4me3,8.67793751121907E-26,1,4.33896875560953E-26
SBS27,H3K4me3,NA,1,1
SBS28,H3K4me3,3.18227076250352E-07,1.59113538125176E-07,0.999999840990091
SBS29,H3K4me3,0.155131568727114,0.938232873123715,0.077565784363557
SBS30,H3K4me3,4.40509731706633E-43,1,2.20254865853316E-43
SBS31,H3K4me3,0.22127181567247,0.907428137921063,0.110635907836235
SBS32,H3K4me3,0.100348246462291,0.97769514098753,0.050174123231145
SBS33,H3K4me3,6.4115163065495E-05,0.999972334651014,3.20575815327475E-05
SBS34,H3K4me3,4.11233979690713E-115,1,2.05616989845356E-115
SBS35,H3K4me3,0.028417172712878,0.985795510067959,0.014208586356439
SBS36,H3K4me3,1.00914860007236E-42,1,5.04574300036181E-43
SBS37,H3K4me3,1.34787397243221E-55,1,6.73936986216107E-56
SBS38,H3K4me3,3.14554985435631E-21,1,1.57277492717815E-21
SBS39,H3K4me3,2.46639263532502E-39,1,1.23319631766251E-39
SBS40,H3K4me3,2.13370049973608E-41,1,1.06685024986804E-41
SBS41,H3K4me3,1.5335315257985E-155,1,7.66765762899249E-156
SBS42,H3K4me3,NA,1,1
SBS43,H3K4me3,NA,1,1
SBS44,H3K4me3,7.16068445929826E-09,3.58034222964913E-09,0.999999996429434
SBS45,H3K4me3,0.371093369522698,0.963180864939849,0.185546684761349
SBS46,H3K4me3,NA,1,1
SBS47,H3K4me3,NA,1,1
SBS48,H3K4me3,NA,1,1
SBS49,H3K4me3,NA,1,1
SBS50,H3K4me3,NA,1,1
SBS51,H3K4me3,2.64677510200914E-17,1,1.32338755100457E-17
SBS52,H3K4me3,4.04948813343148E-19,1,2.02474406671574E-19
SBS53,H3K4me3,NA,1,1
SBS54,H3K4me3,NA,1,1
SBS55,H3K4me3,NA,1,1
SBS56,H3K4me3,1.15612978198437E-17,1,5.78064890992184E-18
SBS57,H3K4me3,NA,1,1
SBS58,H3K4me3,2.43732641169539E-191,1,1.21866320584769E-191
SBS59,H3K4me3,NA,1,1
SBS60,H3K4me3,1.77518814372506E-53,1,8.87594071862531E-54
SBS84,H3K4me3,NA,1,1
SBS85,H3K4me3,NA,1,1
SBS86,H3K4me3,NA,1,1
SBS87,H3K4me3,NA,1,1
SBS88,H3K4me3,NA,1,1
SBS89,H3K4me3,NA,1,1
SBS90,H3K4me3,NA,1,1
Unknown,H3K4me3,0,0,1
SBS1,H3K56ac,2.21699589818886E-06,0.99999899373576,1.10849794909443E-06
SBS2,H3K56ac,0.105398178100586,0.052699089050293,0.951346397399902
SBS3,H3K56ac,0.674986713970489,0.735315946907601,0.337493356985245
SBS4,H3K56ac,1,0.533676680517062,0.533676680517062
SBS5,H3K56ac,0.003517973294947,0.001758986647474,0.998332900919195
SBS6,H3K56ac,0.371093369522698,0.963180864939849,0.185546684761349
SBS7a,H3K56ac,0.371093369522698,0.963180864939849,0.185546684761349
SBS7b,H3K56ac,0.371093369522698,0.963180864939849,0.185546684761349
SBS7c,H3K56ac,1,1,0.5
SBS7d,H3K56ac,0.371093369522698,0.963180864939849,0.185546684761349
SBS8,H3K56ac,1,0.525027753239,0.5
SBS9,H3K56ac,0.3125,0.90625,0.15625
SBS10a,H3K56ac,1,0.977249868051821,0.5
SBS10b,H3K56ac,1,0.977249868051821,0.5
SBS12,H3K56ac,0.625,0.8125,0.3125
SBS13,H3K56ac,0.002090454101563,0.001045227050781,0.999160766601562
SBS14,H3K56ac,1,1,0.5
SBS15,H3K56ac,NA,1,1
SBS16,H3K56ac,0.25,0.125,0.9375
SBS17a,H3K56ac,0.5,1,0.25
SBS17b,H3K56ac,1,0.625,0.625
SBS18,H3K56ac,0.789268026134281,0.788660962914682,0.394634013067141
SBS19,H3K56ac,1,0.5,0.977249868051821
SBS20,H3K56ac,NA,1,1
SBS21,H3K56ac,NA,1,1
SBS22,H3K56ac,0.280712665268496,0.911235073793923,0.140356332634248
SBS23,H3K56ac,1,0.977249868051821,0.5
SBS26,H3K56ac,NA,1,1
SBS28,H3K56ac,0.75,0.75,0.375
SBS30,H3K56ac,0.855132140584706,0.427566070292353,0.708058789614817
SBS33,H3K56ac,NA,1,1
SBS34,H3K56ac,0.371093369522698,0.963180864939849,0.185546684761349
SBS35,H3K56ac,1,0.5,0.814453315238651
SBS36,H3K56ac,1,0.977249868051821,0.5
SBS37,H3K56ac,0.25,1,0.125
SBS38,H3K56ac,0.100348246462291,0.97769514098753,0.050174123231145
SBS39,H3K56ac,1,0.814453315238651,0.5
SBS40,H3K56ac,0.113509487391612,0.94579548674389,0.056754743695806
SBS41,H3K56ac,0.589638551626567,0.79075388327659,0.294819275813283
SBS44,H3K56ac,NA,1,1
SBS51,H3K56ac,NA,1,1
SBS52,H3K56ac,1,0.5,0.977249868051821
SBS56,H3K56ac,1,0.5,0.977249868051821
SBS58,H3K56ac,0.100348246462291,0.97769514098753,0.050174123231145
SBS60,H3K56ac,0.371093369522698,0.963180864939849,0.185546684761349
Unknown,H3K56ac,0.006529042570037,0.003264521285018,0.996894004973001
SBS1,H3K79me1,3.35730105717198E-23,1,1.67865052858599E-23
SBS2,H3K79me1,0.144944003231065,0.072472001615533,0.927875405318822
SBS3,H3K79me1,0.00420576096033,0.997940078608221,0.002102880480165
SBS4,H3K79me1,0.037239432579422,0.981905593152646,0.018619716289711
SBS5,H3K79me1,9.21076189131366E-08,4.60538094565683E-08,0.999999954169024
SBS6,H3K79me1,0.000922211128804,0.999575054859846,0.000461105564402
SBS7a,H3K79me1,0.005921537024149,0.997841538352051,0.002960768512074
SBS7b,H3K79me1,0.286320596793059,0.881931514889174,0.14316029839653
SBS7c,H3K79me1,0.059172067825859,0.981984156890883,0.02958603391293
SBS7d,H3K79me1,0.059172067825859,0.981984156890883,0.02958603391293
SBS8,H3K79me1,6.6586480137493E-10,0.999999999677803,3.32932400687465E-10
SBS9,H3K79me1,0.044574703404569,0.978732243369278,0.022287351702284
SBS10a,H3K79me1,0.268066760405714,0.877853179334112,0.134033380202857
SBS10b,H3K79me1,0.29450739368011,0.8682529079294,0.147253696840055
SBS11,H3K79me1,NA,1,1
SBS12,H3K79me1,0.049789910442718,0.976824313204218,0.024894955221359
SBS13,H3K79me1,0.000724957038782,0.000362478519391,0.999641598951611
SBS14,H3K79me1,0.918812683274642,0.459406341637321,0.580768109038768
SBS15,H3K79me1,0.059058229090537,0.029529114545268,0.984514284174577
SBS16,H3K79me1,6.4115163065495E-05,3.20575815327475E-05,0.999972334651014
SBS17a,H3K79me1,0.032134550733268,0.985192380194336,0.016067275366634
SBS17b,H3K79me1,0.531174491567587,0.741826147348095,0.265587245783794
SBS18,H3K79me1,0.004276965310364,0.998070374379583,0.002138482655182
SBS19,H3K79me1,0.554113130069446,0.277056565034723,0.776563589644585
SBS20,H3K79me1,0.722282962716192,0.682206938860617,0.361141481358096
SBS21,H3K79me1,0.280712665268496,0.140356332634248,0.911235073793923
SBS22,H3K79me1,0.032021711130307,0.984691194269554,0.016010855565153
SBS23,H3K79me1,0.201242620957724,0.949825876768855,0.100621310478862
SBS24,H3K79me1,NA,1,1
SBS25,H3K79me1,NA,1,1
SBS26,H3K79me1,1,0.547152278982845,0.5
SBS27,H3K79me1,NA,1,1
SBS28,H3K79me1,0.005414436660454,0.997588445192111,0.002707218330227
SBS29,H3K79me1,1,0.5,0.977249868051821
SBS30,H3K79me1,0.786061429732223,0.617911422188953,0.393030714866111
SBS31,H3K79me1,1,0.977249868051821,0.5
SBS32,H3K79me1,1,0.977249868051821,0.5
SBS33,H3K79me1,0.18144920772142,0.969315585430299,0.09072460386071
SBS34,H3K79me1,0.090056234864759,0.956799666447175,0.045028117432379
SBS35,H3K79me1,0.064910217801352,0.971458330587585,0.032455108900676
SBS36,H3K79me1,0.036241709702006,0.984060076230019,0.018120854851003
SBS37,H3K79me1,0.005813954421385,0.997255089808664,0.002906977210692
SBS38,H3K79me1,0.518046489798098,0.757432784718848,0.259023244899049
SBS39,H3K79me1,0.824098168245978,0.622171131164268,0.412049084122989
SBS40,H3K79me1,1.10584579450363E-11,0.999999999994531,5.52922897251816E-12
SBS41,H3K79me1,0.004251762117893,0.997990843242386,0.002125881058947
SBS42,H3K79me1,NA,1,1
SBS43,H3K79me1,NA,1,1
SBS44,H3K79me1,0.097201088306235,0.962219716237029,0.048600544153117
SBS45,H3K79me1,1,0.977249868051821,0.5
SBS46,H3K79me1,NA,1,1
SBS47,H3K79me1,NA,1,1
SBS48,H3K79me1,NA,1,1
SBS49,H3K79me1,NA,1,1
SBS50,H3K79me1,NA,1,1
SBS51,H3K79me1,0.100348246462291,0.97769514098753,0.050174123231145
SBS52,H3K79me1,1,0.533676680517062,0.533676680517062
SBS53,H3K79me1,NA,1,1
SBS54,H3K79me1,NA,1,1
SBS55,H3K79me1,NA,1,1
SBS56,H3K79me1,0.03658035079467,0.983577276319927,0.018290175397335
SBS57,H3K79me1,NA,1,1
SBS58,H3K79me1,0.020364300044313,0.991031240039007,0.010182150022157
SBS59,H3K79me1,NA,1,1
SBS60,H3K79me1,0.192517572436471,0.922434215636443,0.096258786218236
SBS84,H3K79me1,NA,1,1
SBS85,H3K79me1,NA,1,1
SBS86,H3K79me1,NA,1,1
SBS87,H3K79me1,NA,1,1
SBS88,H3K79me1,NA,1,1
SBS89,H3K79me1,NA,1,1
SBS90,H3K79me1,NA,1,1
Unknown,H3K79me1,4.92891552404136E-08,2.46445776202068E-08,0.99999997547629
SBS1,H3K79me2,3.44339226291246E-54,1,1.72169613145623E-54
SBS2,H3K79me2,0.013070324072022,0.993486215612915,0.006535162036011
SBS3,H3K79me2,9.06073993991937E-08,0.999999955725431,4.53036996995968E-08
SBS4,H3K79me2,5.92159366245618E-10,0.999999999714284,2.96079683122809E-10
SBS5,H3K79me2,5.96857556706641E-12,2.98428778353321E-12,0.999999999997024
SBS6,H3K79me2,0.000154426640047,0.999926711767477,7.72133200235775E-05
SBS7a,H3K79me2,0.000482402936962,0.999801485404539,0.000241201468481
SBS7b,H3K79me2,0.003504330287266,0.998433612936049,0.001752165143633
SBS7c,H3K79me2,0.005921537024149,0.997841538352051,0.002960768512074
SBS7d,H3K79me2,0.001696272359976,0.999316668240403,0.000848136179988
SBS8,H3K79me2,3.83174890770614E-14,0.999999999999981,1.91587445385307E-14
SBS9,H3K79me2,0.257856721957397,0.874217769535765,0.128928360978699
SBS10a,H3K79me2,0.655094766283314,0.327547383141657,0.678877982776909
SBS10b,H3K79me2,0.138996275759779,0.933080783533613,0.06949813787989
SBS11,H3K79me2,NA,1,1
SBS12,H3K79me2,0.259826483892312,0.874184721272856,0.129913241946156
SBS13,H3K79me2,0.000250324215462,0.000125162107731,0.999875534146753
SBS14,H3K79me2,0.666137204488317,0.694939922601246,0.333068602244159
SBS15,H3K79me2,0.105645429201877,0.052822714600939,0.970470885454732
SBS16,H3K79me2,1.36157542826984E-06,6.80787714134921E-07,0.999999383143417
SBS17a,H3K79me2,1.2963067600216E-05,0.999994160590853,6.48153380010798E-06
SBS17b,H3K79me2,0.414284772986513,0.796542554210864,0.207142386493257
SBS18,H3K79me2,0.000194471611537,0.999907474384125,9.72358057684979E-05
SBS19,H3K79me2,0.407978222352498,0.203989111176249,0.808124865241163
SBS20,H3K79me2,0.195538859103995,0.097769429551998,0.915094747457239
SBS21,H3K79me2,0.208412803684149,0.104206401842074,0.928893379031804
SBS22,H3K79me2,0.005448743881172,0.997353232150491,0.002724371940586
SBS23,H3K79me2,7.42087643403292E-05,0.999967942418467,3.71043821701646E-05
SBS24,H3K79me2,NA,1,1
SBS25,H3K79me2,NA,1,1
SBS26,H3K79me2,0.893903721815722,0.446951860907861,0.587950915877011
SBS27,H3K79me2,NA,1,1
SBS28,H3K79me2,0.044805486663071,0.978389204303277,0.022402743331536
SBS29,H3K79me2,NA,1,1
SBS30,H3K79me2,0.001820894324821,0.999133352904597,0.00091044716241
SBS31,H3K79me2,1,0.814453315238651,0.5
SBS32,H3K79me2,0.014266186701447,0.995208421676274,0.007133093350723
SBS33,H3K79me2,NA,1,1
SBS34,H3K79me2,0.480979899583032,0.763831682829784,0.240489949791516
SBS35,H3K79me2,0.003217403451485,0.998518561243984,0.001608701725743
SBS36,H3K79me2,0.417499157220678,0.208749578610339,0.795923046965892
SBS37,H3K79me2,0.000343300581044,0.9998361128623,0.000171650290522
SBS38,H3K79me2,0.045226449069272,0.978125994597997,0.022613224534636
SBS39,H3K79me2,0.849816607389808,0.424908303694904,0.593551560513835
SBS40,H3K79me2,5.09362515984808E-15,0.999999999999997,2.54681257992404E-15
SBS41,H3K79me2,0.000210616972212,0.999897202154509,0.000105308486106
SBS42,H3K79me2,NA,1,1
SBS43,H3K79me2,NA,1,1
SBS44,H3K79me2,0.70642711574737,0.353213557873685,0.669826950324788
SBS45,H3K79me2,NA,1,1
SBS46,H3K79me2,NA,1,1
SBS47,H3K79me2,NA,1,1
SBS48,H3K79me2,NA,1,1
SBS49,H3K79me2,NA,1,1
SBS50,H3K79me2,NA,1,1
SBS51,H3K79me2,0.020862582332766,0.992866906649277,0.010431291166383
SBS52,H3K79me2,0.401678166469773,0.852746303159945,0.200839083234886
SBS53,H3K79me2,NA,1,1
SBS54,H3K79me2,NA,1,1
SBS55,H3K79me2,NA,1,1
SBS56,H3K79me2,0.119150015337721,0.944174601450485,0.05957500766886
SBS57,H3K79me2,NA,1,1
SBS58,H3K79me2,2.28199969304492E-08,0.999999989383423,1.14099984652246E-08
SBS59,H3K79me2,NA,1,1
SBS60,H3K79me2,3.00304493939518E-06,0.99999864881543,1.50152246969759E-06
SBS84,H3K79me2,NA,1,1
SBS85,H3K79me2,NA,1,1
SBS86,H3K79me2,NA,1,1
SBS87,H3K79me2,NA,1,1
SBS88,H3K79me2,NA,1,1
SBS89,H3K79me2,NA,1,1
SBS90,H3K79me2,NA,1,1
Unknown,H3K79me2,2.87129650951374E-08,1.43564825475687E-08,0.999999985677676
SBS1,H3K9ac,0,1,0
SBS2,H3K9ac,5.51565915694301E-31,2.75782957847151E-31,1
SBS3,H3K9ac,7.68901474839792E-14,0.999999999999962,3.84450737419896E-14
SBS4,H3K9ac,1.21085641695018E-18,1,6.05428208475089E-19
SBS5,H3K9ac,2.07119150823611E-49,1.03559575411805E-49,1
SBS6,H3K9ac,3.09273091514182E-30,1,1.54636545757091E-30
SBS7a,H3K9ac,1.90582196450582E-18,1,9.52910982252909E-19
SBS7b,H3K9ac,1.12925966935547E-15,0.999999999999999,5.64629834677733E-16
SBS7c,H3K9ac,1.17129749834279E-14,0.999999999999994,5.85648749171393E-15
SBS7d,H3K9ac,4.0906549237175E-15,0.999999999999998,2.04532746185875E-15
SBS8,H3K9ac,1.07121711312032E-80,1,5.35608556560158E-81
SBS9,H3K9ac,5.95245180686302E-25,1,2.97622590343151E-25
SBS10a,H3K9ac,0.004053576400128,0.002026788200064,0.997989157091512
SBS10b,H3K9ac,0.00319872014864,0.998422034886606,0.00159936007432
SBS11,H3K9ac,NA,1,1
SBS12,H3K9ac,7.21537939889847E-05,0.999964024651599,3.60768969944924E-05
SBS13,H3K9ac,7.98373105511783E-129,3.99186552755892E-129,1
SBS14,H3K9ac,3.64137470248972E-06,0.999998257735466,1.82068735124486E-06
SBS15,H3K9ac,1,0.5,0.814453315238651
SBS16,H3K9ac,2.98730837717937E-34,1.49365418858969E-34,1
SBS17a,H3K9ac,4.56138904394011E-11,0.999999999977441,2.28069452197006E-11
SBS17b,H3K9ac,7.12760687951722E-07,3.56380343975861E-07,0.999999645237782
SBS18,H3K9ac,2.20779209008136E-43,1,1.10389604504068E-43
SBS19,H3K9ac,0.72054347159172,0.36027173579586,0.64211603434605
SBS20,H3K9ac,2.65491495540358E-06,0.999998760271816,1.32745747770179E-06
SBS21,H3K9ac,0.855132140584706,0.427566070292353,0.708058789614817
SBS22,H3K9ac,7.84115046090506E-28,1,3.92057523045253E-28
SBS23,H3K9ac,2.20691930834676E-05,0.999990288763041,1.10345965417338E-05
SBS24,H3K9ac,NA,1,1
SBS25,H3K9ac,NA,1,1
SBS26,H3K9ac,0.001257233543415,0.99941123149058,0.000628616771707
SBS27,H3K9ac,NA,1,1
SBS28,H3K9ac,0.824594628418332,0.588131866924827,0.412297314209166
SBS29,H3K9ac,0.271898710819648,0.135949355409824,0.897553053091811
SBS30,H3K9ac,0.125785549242998,0.937211372892218,0.062892774621499
SBS31,H3K9ac,0.589638551626567,0.294819275813283,0.79075388327659
SBS32,H3K9ac,0.014266186701447,0.995208421676274,0.007133093350723
SBS33,H3K9ac,0.371093369522698,0.963180864939849,0.185546684761349
SBS34,H3K9ac,4.79508275166574E-20,1,2.39754137583287E-20
SBS35,H3K9ac,3.64738980591128E-07,0.99999981867279,1.82369490295564E-07
SBS36,H3K9ac,1.32123687698961E-05,0.99999345371863,6.60618438494803E-06
SBS37,H3K9ac,4.26326260059161E-13,0.999999999999789,2.1316313002958E-13
SBS38,H3K9ac,0.001588061865827,0.999208988447201,0.000794030932913
SBS39,H3K9ac,0.36723520590851,0.183617602954255,0.817677964279368
SBS40,H3K9ac,1.07212104010512E-19,1,5.36060520052562E-20
SBS41,H3K9ac,4.06178449661266E-48,1,2.03089224830633E-48
SBS42,H3K9ac,NA,1,1
SBS43,H3K9ac,NA,1,1
SBS44,H3K9ac,0.102152155907653,0.051076077953827,0.94939005035035
SBS45,H3K9ac,NA,1,1
SBS46,H3K9ac,NA,1,1
SBS47,H3K9ac,NA,1,1
SBS48,H3K9ac,NA,1,1
SBS49,H3K9ac,NA,1,1
SBS50,H3K9ac,NA,1,1
SBS51,H3K9ac,3.30099622600381E-05,0.999985555764963,1.6504981130019E-05
SBS52,H3K9ac,0.014445182089612,0.994063280666957,0.007222591044806
SBS53,H3K9ac,NA,1,1
SBS54,H3K9ac,NA,1,1
SBS55,H3K9ac,NA,1,1
SBS56,H3K9ac,5.12080790809645E-07,0.999999749543242,2.56040395404823E-07
SBS57,H3K9ac,NA,1,1
SBS58,H3K9ac,7.27084751767004E-35,1,3.63542375883502E-35
SBS59,H3K9ac,NA,1,1
SBS60,H3K9ac,3.87003013359749E-11,0.999999999981026,1.93501506679875E-11
SBS84,H3K9ac,NA,1,1
SBS85,H3K9ac,NA,1,1
SBS86,H3K9ac,NA,1,1
SBS87,H3K9ac,NA,1,1
SBS88,H3K9ac,NA,1,1
SBS89,H3K9ac,NA,1,1
SBS90,H3K9ac,NA,1,1
Unknown,H3K9ac,6.12867309614358E-190,3.06433654807179E-190,1
SBS1,H3K9me2,0.002649958599833,0.001324979299917,0.998690855455545
SBS2,H3K9me2,0.384501534637659,0.19225076731883,0.810093862016671
SBS3,H3K9me2,0.048318036490915,0.024159018245457,0.976985589405283
SBS4,H3K9me2,0.19843152794691,0.099215763973455,0.906714419053328
SBS5,H3K9me2,0.001554977849873,0.000777488924937,0.999230441000961
SBS6,H3K9me2,0.075926962982558,0.037963481491279,0.974043517532491
SBS7a,H3K9me2,0.020862582332766,0.010431291166383,0.992866906649277
SBS7b,H3K9me2,0.787406490666269,0.393703245333135,0.705180724186717
SBS7c,H3K9me2,0.422678074170635,0.211339037085318,0.90927539613929
SBS7d,H3K9me2,0.422678074170635,0.211339037085318,0.90927539613929
SBS8,H3K9me2,0.750994967158646,0.638577975129508,0.375497483579323
SBS9,H3K9me2,0.204893893816379,0.924607217486014,0.102446946908189
SBS10a,H3K9me2,0.29450739368011,0.147253696840055,0.895793598157926
SBS10b,H3K9me2,0.093492483689836,0.046746241844918,0.97041396608707
SBS11,H3K9me2,NA,1,1
SBS12,H3K9me2,0.020862582332766,0.010431291166383,0.992866906649277
SBS13,H3K9me2,0.812214922923475,0.406107461461737,0.598734658293678
SBS14,H3K9me2,1,0.977249868051821,0.5
SBS15,H3K9me2,NA,1,1
SBS16,H3K9me2,1,0.977249868051821,0.5
SBS17a,H3K9me2,0.320255384944945,0.160127692472472,0.853308553924105
SBS17b,H3K9me2,0.629260787503937,0.314630393751969,0.70525103664138
SBS18,H3K9me2,0.674986713970489,0.337493356985245,0.687649800277905
SBS19,H3K9me2,NA,1,1
SBS20,H3K9me2,1,0.5,0.814453315238651
SBS21,H3K9me2,NA,1,1
SBS22,H3K9me2,0.041491087387732,0.983843544378378,0.020745543693866
SBS23,H3K9me2,NA,1,1
SBS24,H3K9me2,NA,1,1
SBS25,H3K9me2,NA,1,1
SBS26,H3K9me2,1,0.572433929707647,0.572433929707647
SBS27,H3K9me2,NA,1,1
SBS28,H3K9me2,1,0.5,0.547152278982845
SBS29,H3K9me2,1,0.977249868051821,0.5
SBS30,H3K9me2,1,0.977249868051821,0.5
SBS31,H3K9me2,NA,1,1
SBS32,H3K9me2,NA,1,1
SBS33,H3K9me2,NA,1,1
SBS34,H3K9me2,0.674986713970489,0.337493356985245,0.735315946907601
SBS35,H3K9me2,0.361310428526179,0.180655214263089,0.899378689521138
SBS36,H3K9me2,0.18144920772142,0.969315585430299,0.09072460386071
