Dataset,file_name,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,Unknown
PCAWG_genes,fc9d704c-0cfb-0407-e040-11ac0d486980,105.55028547,0,0,0,342.05303573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.738541676,0,0,387.1552328,9.827136683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.67575075
PCAWG_genes,0bfd1043-7ed6-9ccc-e050-11ac0c481957,57.516370756,0,0,0,306.80180952,11.021569388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.140488792,0,0,576.7288684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.790876696
PCAWG_genes,0bfd1068-3fe4-a95b-e050-11ac0c4860c3,71.00436012,0,19.307018876,0,1376.185388,0,0,0,0,0,56.825279448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.858664032,47.672658532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.14671144
PCAWG_genes,0bfebf9f-c779-e57d-e050-11ac0d487827,100.52509106,22.030054092,21.21541153,0,1204.1557166,0,0,0,0,0,0,0,0,0,0,0,16.374657062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.624584166,38.558803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.51577117
PCAWG_genes,0bfd1043-70fb-d2dc-e050-11ac0c4860cb,249.39688455,0,0,0,1140.2172144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.403360945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.58205639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.40046441
PCAWG_genes,f9c0a08b-d1e5-4c18-e040-11ac0c4864df,174.27830784,0,0,0,338.9056384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.2358176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.58024008
PCAWG_genes,0bfd1068-3fc5-a95b-e050-11ac0c4860c3,321.55410924,0,0,0,59.48328071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872.5105543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.452063352
PCAWG_genes,0c0038ff-6cc8-b0b0-e050-11ac0d483d73,371.03610848,0,0,0,751.76531208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.115844986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.52872868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.55391632
PCAWG_genes,0bfebf9f-c77d-e57d-e050-11ac0d487827,108.606190499,0,38.642785153,0,274.10125967,0,0,0,0,0,56.16503637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718.6937966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.79081791
PCAWG_genes,f9c1df10-25b8-c8ae-e040-11ac0d486375,207.15858042,0,0,0,434.20417166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.213979213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.77792558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.64540254
PCAWG_genes,0bfd1068-3fcd-a95b-e050-11ac0c4860c3,155.92729314,0,0,0,383.26755516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.878065094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.17553906,29.807871702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.943700858
PCAWG_genes,0bfebf9f-c77f-e57d-e050-11ac0d487827,144.55786176,64.529899896,317.93178984,0,848.4813612,0,0,0,0,0,0,0,0,0,0,0,54.26432124,0,0,0,0,0,29.73173124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.300451368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.202580408
PCAWG_genes,0bfebf9f-c781-e57d-e050-11ac0d487827,386.549172,0,20.87133318,0,1086.579198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6961392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3041398
PCAWG_genes,f9c3eaad-a0d9-8bf8-e040-11ac0d481d8e,27.178221395,0,35.15841966,0,954.39978725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.1391481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1244767
PCAWG_genes,bd0dbae6-3ac4-5018-b9fd-06b96b09ba46,65.91674922,0,0,0,328.985346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.574693904,0,0,0,0,0,0,0,0,0,0,36.00556252,0,0,0,0,0,0,0,0,0,0,606.4866975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.030978988
PCAWG_genes,e093d892-adb7-5da2-8fc0-abf9954d2c81,305.30663856,0,0,0,465.1010496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59233164
PCAWG_genes,5ade0956-ed30-58ea-a26c-2b2bac096a5b,61.8214728,16.36308032,0,0,182.6353856,0,0,0,0,0,0,0,0,0,0,0,11.5090608,0,0,0,9.53933224,24.07611184,16.96388284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.4783428,19.59614024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01719462
PCAWG_genes,a41e8fb1-4282-5715-97f0-599bd5eb8af0,34.01897856,1.712715034,0,0,67.56615324,0,0,0,0,0,0,0,0,0,0,0,1.409998114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.292150971
PCAWG_genes,1e560fda-2693-57f3-9fc5-8e4020cc65d7,115.07647905,0,0,0,461.87619075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04735126
PCAWG_genes,3d18c4e2-3d27-56c2-8dc2-e97c1dc1b9ac,254.11035,21.580325325,0,0,606.53346,0,0,0,0,0,0,0,0,0,0,0,12.317263725,0,0,0,0,0,25.6288851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.971812675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.857955825
PCAWG_genes,dbb4e2a3-d16e-5ca6-a110-8bcc68471137,160.05610514,9.440869622,0,0,656.5523633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.95065676
PCAWG_genes,0c76614d-3b97-56c5-9eff-f768eac949dc,402.4053642,21.2571111175,0,0,915.13388103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.734786233,229.26047686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.12085543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.087426816
PCAWG_genes,94365fad-63aa-539a-821e-2e2b0b16029e,580.27722963,0,836.123172875,298.5691764,4748.626267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.58610278,0,0,0,0,0,0,0,0,0,0,0,85.06979628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.784548375,0,0,0,0,0,0,85.254527565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.708785165
PCAWG_genes,83141aac-65c9-5a4b-a80e-d017b1427e87,773.05121034,80.708993915,0,0,2213.8077325,0,0,0,0,0,0,0,0,0,0,0,44.528439063,0,0,0,0,0,94.182886794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.491898229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.228859313
PCAWG_genes,2b6e2e0f-0096-514b-b736-97d79f9559b0,0,0,0,0,42589.00455102,0,0,0,0,0,0,0,105910.7613609,67975.9922042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9112.745718669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5484.500786671
PCAWG_genes,330beea0-2491-5208-ac07-cdcd81570e30,709.80010237,0,0,0,1849.0541967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.64599347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.499812845
PCAWG_genes,2fc79e02-b7f5-53c6-b6cb-8a71665f9e37,0,0,0,0,51184.14930954,0,0,0,0,0,0,0,398582.2497888,80947.0898451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111495.24150624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10453.272160968
PCAWG_genes,07b3b9d5-b3eb-52ba-9b78-cad4d421edc7,752.00074502,0,0,0,1133.34344739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052.549828,50.498076314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.608179832
PCAWG_genes,7a99a57a-ee2a-57da-a7fe-6ab4b2a1ae9a,769.30160076,0,0,0,1175.3146654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.61112178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.054955144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.71769883
PCAWG_genes,fbbbaa82-6a8c-5610-b9a5-1a9662dfbde0,704.6569951,0,0,0,919.07099875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.863880212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739.40277209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.005211568
PCAWG_genes,72a27124-24b9-41f7-a065-774fdf5f7d19,131.92353152,0,0,0,240.42388232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.611510848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.7263632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.314779316
PCAWG_genes,6bd4bca3-e568-4d1b-8b42-401fdf13d751,70.86106152,0,785.04966108,0,84.105241344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546.08084576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.903118728
PCAWG_genes,3232f77f-b745-4232-a802-6699b6356efd,53.41036056,0,79.88800713,0,126.22914564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143.218198,27.76327341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.49104265
PCAWG_genes,3afae3fb-2d87-4724-a589-d31cce1f4c28,30.165071598,0,98.28355509,13.237898364,925.7703975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.79423753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.748817076
PCAWG_genes,c2aafb9c-230a-43df-9a43-b34aa145a7bd,47.903188604,0,0,0,612.88523174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412.61677189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.59483341
PCAWG_genes,f4baf913-c4ac-46f3-83b6-306b9182207d,88.54293478,0,0,0,765.79611522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1613.90999355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.75085521
PCAWG_genes,50a5970d-a0cb-4251-8ab0-74ad0e94be9a,27.65546892,0,0,0,608.30501712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.3265624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.712953312
PCAWG_genes,9a015939-8810-4808-9dfa-fb60a1173bc7,59.723609616,0,27.908245038,0,496.1398944,0,0,0,0,0,25.40764065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.4934782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3270714
PCAWG_genes,fec30898-f86b-4207-aa78-de77142c8f50,0,17.56524983,0,111.87164874,770.6496134,0,0,0,0,0,0,0,0,0,0,0,27.816719438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.588371018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.508402504
PCAWG_genes,0168a2a6-c3af-4d58-a51c-d33f0fc7876d,43.57603488,0,0,0,835.149728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.431392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.84293696
PCAWG_genes,7bd3d112-d411-4ea8-a9a9-bd965f0fc943,21.78279168,0,17.08192758,0,1007.6065104,0,0,0,0,0,0,0,0,0,0,33.93483144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.104519,0,0,18.2871846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.20222846
PCAWG_genes,ebe80d6c-7513-4f5e-9919-669b6d1fa68c,28.801341184,0,0,0,238.51739736,0,0,0,0,0,0,0,0,0,0,18.645695464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942.277512,15.813584116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.94446222
PCAWG_genes,decfb419-63b3-47b0-9dfc-baae180566a0,0,0,20.769520902,106.23396394,1089.2491441,0,0,0,0,0,0,0,0,0,0,120.78484366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.898748076,0,0,0,0,0,0,0,0,0,0,105.62620848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.437570842
PCAWG_genes,00db1b95-8ca3-4cc4-bb46-6b8c8019a7c7,51.431944212,0,0,0,770.30584158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.2001188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.06198213
PCAWG_genes,d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e,35.658670783,0,0,0,433.4891723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523.05927152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.792897895
PCAWG_genes,c8f64a71-e545-4eb6-9da3-2d43ae0c2627,38.28067912,0,43.576483815,0,262.30606175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340.94333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.89345746
PCAWG_genes,a89a2341-263d-4e7f-87fa-18d9692d6b2b,109.55153451,0,1354.63406496,0,572.83264566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.576317588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.299644497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.105812684
PCAWG_genes,494701ce-05d4-440b-a65e-d925902b9d42,134.4183408,0,0,0,891.2409456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.3321688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.008525312
PCAWG_genes,e053d377-e4f2-4aee-af7d-e61605e0f4f5,74.970540848,0,52.078335036,0,675.4286021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257.1540485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.368427008
PCAWG_genes,db4d1d04-1189-4c0e-99a7-904667af07b5,23.262743328,0,0,0,290.0563176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.677616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.00332112
PCAWG_genes,d926a39f-d057-4e78-8907-b74f52157d99,38.562278912,0,94.5013064,0,20.294498784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185.2023264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.439561984
PCAWG_genes,675a5a32-b405-4f03-bfcd-756343d1dfaf,43.418656778,0,0,0,653.87431592,0,0,0,0,0,0,23.421329708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.0280375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.257594154
PCAWG_genes,50203cff-83f8-4884-8346-b91ef717d00e,39.28545621,0,54.293385575,0,431.373657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.5169709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.53047955
PCAWG_genes,141918cd-3e23-45bc-96e1-b208c80f69e7,80.43542022,0,0,0,463.64417812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359.0369847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.883508281
PCAWG_genes,29548b5f-c88a-4908-8c46-e86483e75067,73.80768955,24.19089421,0,0,241.3521047,0,0,0,0,0,0,0,0,0,0,0,39.67472789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029.40119625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.57337305
PCAWG_genes,8fc7a4cc-c25d-4372-bf17-2dae795e5596,53.49114996,0,622.8434238,0,336.1435272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.419920632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.942449652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.159586752
PCAWG_genes,3b7810f7-f8ff-4d62-b766-3ba06170194c,929.591032,0,0,0,4032.56812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.7200302,0,0,0,0,214.0650426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581.834288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.221602
PCAWG_genes,f9a81200-5381-496a-8062-099f9e793618,121.257861154,0,415.60279019,0,77.081181974,0,0,0,0,0,0,0,0,0,0,0,28.782005148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958.87181887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.404308097
PCAWG_genes,a0eb2611-1ca6-44b7-897e-ce18399eb7bc,56.56084546,0,0,0,62.43610816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006.69559375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.307467715
PCAWG_genes,effb868c-f905-41a0-ace1-b5e508732534,109.8282834,0,0,0,569.4464952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211.54715,20.66572332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.51216988
PCAWG_genes,49ad3c8d-88cd-43cd-a273-1623fe2aec0b,42.209777736,18.11032371,0,0,149.74134336,0,0,0,0,0,0,21.279532689,0,0,0,0,0,0,0,0,23.196030102,48.180200865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209.6150585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.667693813
PCAWG_genes,b30dfb8b-8288-4e5a-afc2-3d5bd7bfa26c,43.439563524,26.595069762,121.33746732,0,1426.4864511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.52629428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.615105186
PCAWG_genes,f269134a-e3d5-4020-bcf5-01fb42f914b2,3.883323006,11.48089968,0,0,320.27429964,0,0,0,0,0,0,0,0,0,0,0,6.849637332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.51184636
PCAWG_genes,ba67c02a-180b-43f3-b53c-2b77d84fbe3c,46.020358484,0,0,0,818.26650786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458.9222731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.790839127
PCAWG_genes,d4c6061b-5019-4564-806d-4e75910a4690,85.43363136,0,579.9876544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2689.8645312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.7142464
PCAWG_genes,bb567851-d4ff-4a93-8576-04a37aea68af,33.20338068,0,0,0,113.3479998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322.540721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9078465
