,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,Unknown,Classification
PD43850l_P50_ILM_B5,0.37283295,0,0,0,0.60150903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012185216,0.92529684
PD43850l_P50_ILM_C5,0.44744805,0,0,0,0.5045292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032581933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015440822,0.90589327
PD43850l_P50_ILM_E4,0.47685054,0,0,0,0.4638653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122109875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03661501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010458231,0.9163678
PD43850l_P50_ILM_F4,0.45669812,0,0,0,0.47914964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041077398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023074865,0.89536995
PD43850l_P50_ILM_G4,0.3861764,0.023172602,0,0,0.5535532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02396582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131319165,0.99268335
PD43850l_P50_ILM_H4,0.40192425,0,0,0,0.56680727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031268477,0.9738913
PD43850m_P50_JNM_B7,0.41176003,0.05047028,0,0,0.50234663,0,0,0,0,0,0,0,0,0,0,0,0.014947698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020475328,0.9966684
PD43850m_P50_JNM_C7,0.31890112,0.040410407,0,0,0.52173245,0,0,0,0,0,0,0,0,0,0,0,0.01682124,0,0,0,0,0,0.09719611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049387217,0.9973627
PD43850m_P50_JNM_D6,0.3871676,0,0,0,0.58115226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031680107,0.994313
PD43850m_P50_JNM_E6,0.4602954,0,0,0,0.5177289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021975636,0.97352684
PD43850m_P50_JNM_E7,0.3640772,0,0,0,0.5598191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04416309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03194058,0.9840074
PD43850m_P50_JNM_F6,0.419468,0,0,0,0.534749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034046285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011736751,0.9833493
PD43851j_P52_DDM_B4,0.048619952,0,0,0,0.49457684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015431361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4116173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02975452,0.9998369
PD43851j_P52_DDM_B5,0.06915732,0,0,0,0.91140914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019433558,0.9998166
PD43851j_P52_DDM_C3,0.44742474,0,0,0,0.4672633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07350046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011811495,0.98093516
PD43851j_P52_DDM_C4,0.06684205,0,0,0,0.8382717,0,0,0,0,0,0.046976488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047909796,0.99911433
PD43851j_P52_DDM_D2,0.61860096,0,0,0,0.32834542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04812547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004928112,0.8531977
PD43851j_P52_DDM_D3,0.37588525,0,0,0,0.53262854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06474752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026738703,0.9925344
PD43851j_P52_DDM_E2,0.09961474,0,0,0,0.6423232,0,0,0,0,0,0.16437733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05999805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033686697,0.999882
PD43851j_P52_DDM_E3,0.44615683,0.0142651135,0,0,0,0.016038232,0.019169683,0,0,0.0114521785,0.030752541,0,0.017060613,0.027980564,0,0.05232958,0,0,0,0.023437753,0,0,0.06847373,0.018696647,0,0.011373861,0,0.029949216,0.013842965,0,0,0,0,0.032996718,0,0,0.04085257,0,0.011802634,0,0,0,0,0,0.040631045,0,0,0,0,0,0,0,0,0,0.01465915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05807841,0.39311004
PD43851j_P52_DDM_F3,0.5200778,0,0,0,0.4625108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017411351,0.95796376
PD43851j_P52_DDM_G2,0.46058285,0,0,0,0,0,0.013501294,0,0,0.01296319,0.0140971895,0,0,0.044942364,0,0.027840104,0,0,0,0.03932998,0,0,0.044933576,0.02559046,0,0,0,0,0,0,0.0431654,0,0,0.029125813,0.02434958,0,0.020567933,0,0,0,0,0,0,0,0.05272875,0,0.038702358,0,0,0,0,0,0,0,0.017828308,0,0,0,0,0,0,0,0,0,0,0,0,0.0116804885,0,0,0,0,0.07807034,0.36329785
PD43851j_P52_DDM_G3,0.5268575,0,0,0,0.31466985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14737536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011097312,0.875601
PD43851j_P52_DDM_H2,0.5291852,0,0,0,0.45638388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01443094,0.80425376
PD43851j_P52_DDM_H3,0.60499185,0,0,0,0.37859532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016412854,0.77758306
PD43851m_P52_ILM_A1,0.45794752,0,0,0,0.5107444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02651785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004790187,0.950541
PD43851m_P52_ILM_D1,0.44983155,0,0,0,0.5233859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026782572,0.7985373
PD43851m_P52_ILM_H1,0.40696955,0,0,0,0.5586817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010289384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024059355,0.9581463
PD43850f_P51_CCM_A3,0.5199135,0,0,0,0.4174496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017368939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03189168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013376355,0.8921048
PD43850f_P51_CCM_B3,0.526439,0,0,0,0.39007923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06404499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019436777,0.83087534
PD43850f_P51_CCM_E3,0.43955913,0,0,0,0.46679512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059810057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01575449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018081188,0.93393004
PD43850f_P51_CCM_F3,0.46940628,0,0,0,0.49913314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010487643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020972967,0.88568306
PD43850f_P51_CCM_G3,0.38479605,0,0,0,0.33793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26894662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008327365,0.99375373
PD43850g_P50_CLN_B9,0.33562315,0,0,0,0.5601257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08383585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020415306,0.96601707
PD43850g_P50_CLN_C9,0.42213592,0,0,0,0.45708877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110213086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105621815,0.97409296
PD43850g_P53_CLN_F10,0.08561114,0,0,0,0.79690844,0,0,0,0,0,0.015364957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019706266,0.030068455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052340746,0.999138
PD43850g_P53_CLN_G10,0.032082,0,0,0,0.93719894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030719042,0.9993956
PD43850u_P50_RTM_A10,0.4470865,0,0,0,0.4888052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03993874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024169505,0.95821685
PD43850u_P50_RTM_B10,0.34842882,0,0,0,0.33640853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2998292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015333414,0.98783654
PD43850u_P50_RTM_C10,0.34401122,0,0,0,0.63534284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020645976,0.9945141
PD43850u_P50_RTM_E10,0.33762035,0,0,0,0.62723064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01657281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018576145,0.99625266
PD43850u_P50_RTM_H9,0.3646702,0,0,0,0.5570229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03854468,0,0,0,0,0,0,0,0,0,0,0.012422838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027339399,0.9976998
PD43851f_P52_CLN_A11,0.4330977,0,0,0,0.5140497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036969543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015883088,0.983061
PD43851f_P52_CLN_C11,0.41141874,0,0,0,0.5528104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035770893,0.9177105
PD43851f_P53_CLN_A6,0.44810647,0,0,0,0.51701283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018757438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016123235,0.96166617
PD43851f_P53_CLN_B6,0.447736,0,0,0,0.5271978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025066257,0.993803
PD43851f_P53_CLN_C6,0.3901,0,0,0,0.5079621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05783022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036126222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007981479,0.9830095
PD43851i_P52_CLN_A6,0.47024253,0,0,0,0.5045459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025211573,0.8558894
PD43851i_P52_CLN_B6,0.35205513,0,0,0,0.6137922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029624322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045283437,0.9890577
PD43851i_P52_CLN_C6,0.5497089,0,0,0,0.37773103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053638708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018921375,0.7854666
PD43851i_P52_CLN_D6,0.4752862,0,0,0,0.38416687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024923421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11241036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032131672,0.95062655
PD43851i_P52_CLN_E5,0.44642696,0,0,0,0.4369841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10200071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014588237,0.97512406
PD43851i_P52_CLN_E6,0.41105792,0,0,0,0.5439954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013334695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03161204,0.77278274
PD43851i_P52_CLN_F5,0.38171068,0,0,0,0.51067185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102565214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050522685,0.9668764
PD43851i_P52_CLN_F6,0.44770816,0,0,0,0.5193882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017116744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015786886,0.75073636
PD43851i_P52_CLN_G6,0.3782528,0,0,0,0.5118424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10489387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005010903,0.97854334
PD43851i_P52_CLN_H5,0.48697397,0,0,0,0.43224058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07486121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005924225,0.9836654
PD43851i_P52_CLN_H6,0.44696382,0,0,0,0.5219358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031100392,0.96124285
PD43850t_P51_PNC_A7,0.05267451,0,0,0,0.90808934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03923613,0.9993026
PD43850t_P51_PNC_A8,0.04152571,0,0.119821884,0,0.8019467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012126761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024578929,0.99934167
PD43850t_P51_PNC_B7,0.082005695,0,0,0,0.8892521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028742194,0.9998216
PD43850t_P51_PNC_C7,0.03700202,0,0,0,0.49831662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44001415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024667203,0.9997366
PD43850t_P51_PNC_C8,0.03374844,0,0,0,0.4174718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015665878,0,0,0,0,0,0,0,0,0,0.5077057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025408208,0.9975986
PD43850t_P51_PNC_D7,0.091785125,0,0.07469696,0,0.77945364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025039114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029025197,0.9995043
PD43850t_P51_PNC_D8,0.023966586,0,0,0,0.4310277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026897535,0,0,0,0,0,0,0,0,0,0.47560346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042504728,0.92039967
PD43850t_P51_PNC_D9,0.015050962,0,0,0,0.91499627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014306487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556463,0.9939014
PD43850t_P51_PNC_E7,0.1446302,0,0,0,0,0,0,0,0,0,0,0,0.059243858,0,0,0,0,0,0,0,0,0,0,0.082502596,0,0.061049446,0,0,0,0,0,0,0,0,0,0,0,0.039835032,0,0,0,0,0.034292307,0,0,0,0,0,0,0,0,0.01441659,0,0,0,0,0.0769152,0.060466904,0,0,0,0.09702073,0.1508155,0,0,0,0,0,0,0,0,0.17133617,0.0074754357,0.00047407523
PD43850t_P51_PNC_E9,0.028090658,0,0,0.012083872,0.7887915,0,0,0,0,0,0.01916293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380816,0,0,0,0,0,0,0,0,0,0.045358513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684309,0.9674557
PD43850t_P51_PNC_F7,0.0346215,0,0,0,0.51498246,0,0,0,0,0,0.011360944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018322201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010853907,0,0.37895548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030903518,0.981247
PD43850t_P51_PNC_F8,0.021635376,0,0,0,0.8309129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09667962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05077213,0.99609286
PD43850t_P51_PNC_G7,0.020189552,0,0,0.032239173,0.7938862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10978492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04390019,0.996931
PD43850t_P51_PNC_G8,0.040775545,0,0,0,0.46819365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014716275,0,0,0,0,0,0,0,0,0,0.44334704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032967508,0.99908864
