Dataset,Sample,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,Unknown,Classification
Subclonal,c08f65a0-bf4c-462e-9d07-ad56b3adcac8,0.34776735,0,0,0,0.5337192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09997209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018541396,0.9989931
Subclonal,c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf,0.061617013,0,0.01951621,0,0.7820208,0,0,0,0,0,0.029720137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013303014,0,0,0,0.03343782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06038499,0.99915314
Subclonal,c13fb736-614c-4d5f-83bf-2d7586f4fb53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06340696,0.038104326,0,0.10284677,0,0,0.052527934,0,0.0115376515,0,0,0,0,0,0,0,0,0,0,0.040276818,0,0.046354573,0,0,0,0.044069216,0,0,0.09022106,0,0,0,0.05216005,0,0,0,0,0.02601071,0,0,0,0,0,0,0.010807254,0,0,0,0.053660575,0.32967073,0,0,0,0,0,0.025915869,0,0,0,0.012429476,0.001804853
Subclonal,c19a1388-95e6-4708-a24c-3738f1908071,0.08039519,0.010240425,0,0,0.29147,0,0,0,0,0,0.037858613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5086164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028181287,0,0,0,0,0,0,0,0,0,0.043238044,0.99980193
Subclonal,c20cb5c8-a6d0-4150-b72b-3f7e8909d72b,0.110675864,0,0,0,0,0,0,0.075050935,0.039159782,0,0,0,0,0.033633437,0,0,0,0,0.039191697,0.010813251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033383157,0,0,0,0,0.011254146,0,0,0,0,0,0,0,0,0.11020061,0,0.016325502,0,0,0,0,0.12977152,0,0,0,0,0,0,0,0.29161537,0,0,0,0,0.057785913,0,0,0,0,0.041138828,0.00092245167
Subclonal,c298ec82-8305-4c89-898f-268308f782b2,0,0.02219319,0,0.05886389,0,0,0,0,0,0,0.06987012,0,0.018785872,0,0,0,0.01584229,0,0.010166863,0,0,0,0,0.01677672,0,0,0.38489574,0,0.014826924,0,0,0.018101148,0,0,0.03963932,0,0,0,0.021978544,0,0,0.012745723,0,0.030185899,0.082031645,0,0,0,0,0,0,0.0147315515,0,0,0,0.020132415,0,0,0,0,0,0,0.03121738,0,0,0,0.011299699,0,0,0,0,0.057402976,0.048312068,0.49488953
Subclonal,c2aafb9c-230a-43df-9a43-b34aa145a7bd,0.045939554,0,0.035713017,0,0.031058054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86597615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02131319,0.9995752
Subclonal,c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1,0.030120302,0,0.79057014,0,0.057766028,0,0,0,0,0,0.012010025,0,0,0,0,0,0,0,0,0,0,0,0.02204435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055655867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03183323,0.9992507
Subclonal,c307688c-b1fa-47f6-a9e2-1ea41f7645b6,0.084119655,0.011200348,0,0,0.844872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133595755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017316587,0,0,0,0,0,0,0,0,0,0.02913189,0.9997838
Subclonal,c3679262-63d7-463e-9501-6ab3f177aee8,0.528626,0,0,0,0.30996156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061393958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02328002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041350003,0,0,0,0,0,0,0,0,0,0.03538841,0.95947486
Subclonal,c3cb64b3-842b-4b42-8c42-020a0206eb06,0.21888778,0,0,0,0.6823238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037085116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026220655,0.010826742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024655819,0.8706104
Subclonal,c459dba5-b27c-46f0-b5b8-c62d597a0542,0.0763389,0,0.071129024,0,0,0,0,0,0.01326866,0,0,0,0,0.021938913,0.01935159,0,0,0,0.019308355,0,0.025182422,0,0,0.02877247,0,0.038138397,0.014401705,0,0.030569233,0,0,0,0,0,0.026164623,0,0,0,0,0,0,0.06161296,0.014160556,0.055597078,0,0,0.012217741,0,0.022420395,0,0,0,0,0,0.04787037,0,0,0.019348364,0.047574434,0,0,0,0.24725522,0,0,0.035903275,0.033251263,0,0,0,0,0,0.01822406,0.45782152
Subclonal,c488a170-c622-11e3-bf01-24c6515278c0,0.010200683,0,0,0.01021227,0.28594843,0,0,0,0,0,0,0,0,0,0,0.031072075,0,0,0,0.031002369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5804065,0.021968609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02918905,0.99627304
Subclonal,c569b867-dadd-4591-af17-7e9b74699561,0.17690367,0.015776355,0.01403517,0,0.6386362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013496987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10187315,0,0,0,0,0,0,0,0,0,0.039278507,0.9312524
Subclonal,c59188a8-c6bb-433c-97fe-69f79a126d03,0.1911516,0.010490569,0,0,0.7409428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020768099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036646962,0.80472946
Subclonal,c5ad7238-c622-11e3-bf01-24c6515278c0,0.01498511,0,0,0.059678514,0.66645455,0,0,0,0,0,0,0,0,0,0,0.02433972,0,0,0,0.046165098,0,0,0,0.0596187,0,0,0.0310016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016404875,0,0.017740311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06361151,0.9487124
Subclonal,c5bc0826-8037-4fe6-ad4e-b1b675e771fb,0.021229161,0.010007567,0,0.026844429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01883532,0,0,0.029684627,0,0,0,0,0.01667893,0,0,0,0,0,0,0,0,0,0,0,0.069959626,0,0.025773413,0,0,0,0,0,0,0,0.26183367,0.1983259,0,0,0,0,0,0,0.2788966,0,0,0,0,0.014600569,0,0,0,0,0.02733028,0.014524355
Subclonal,c6224ab0-74f5-4f0a-9fe0-c083f806c853,0.19605917,0,0,0,0.27613422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5130124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014794171,0.99684876
Subclonal,c642b9cc-bdb1-4796-9692-8be92398be17,0.14259572,0.015542657,0.028856343,0,0.705688,0,0,0,0,0,0.01007124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030150069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033506192,0,0,0,0,0,0,0,0,0,0.03358978,0.9920746
Subclonal,c66926a8-474d-482c-bfb7-043029c8b737,0.1416021,0.010816017,0,0,0.297729,0,0,0,0,0,0,0.018503405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48492151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046427965,0.8600038
Subclonal,c6a28615-1b92-4085-956e-eeedb2573c03,0.2281854,0,0,0,0.59640956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018827265,0,0,0.10432796,0.01776641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034483373,0.940927
Subclonal,c6bb32f0-c622-11e3-bf01-24c6515278c0,0.030776516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15677986,0,0.04205167,0,0.038332213,0,0,0,0,0.035769798,0.07072851,0,0,0,0,0,0,0,0,0.043611165,0,0,0,0.033491448,0,0,0.014941455,0,0,0,0,0,0,0.24936925,0,0,0,0,0,0,0,0,0,0,0,0,0.13984881,0.06452446,0,0,0,0.043465205,0,0,0,0,0,0.0363096,0.0012715395
Subclonal,c741fb12-8160-43a7-bc70-2c545ea0031d,0.26667127,0.052700724,0,0,0.52734965,0,0,0,0,0,0,0,0,0,0,0,0.018351309,0,0,0,0,0,0.119655065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015271962,0.9993716
Subclonal,c766274a-3c1e-443f-9ed4-c0e2b9c904d1,0.05174716,0,0,0,0,0,0,0,0.10205652,0.018403506,0,0,0,0,0,0,0,0,0,0.09653652,0.033605866,0,0,0,0,0,0,0,0,0,0,0.013193444,0,0,0.075108506,0,0,0.010492991,0.025015151,0,0,0.04988134,0,0,0,0,0,0,0.050886158,0,0,0,0,0,0,0,0,0.021489153,0,0.016790302,0,0.104499765,0.23801222,0,0,0,0.039325565,0,0,0,0,0,0.052955925,0.0029262127
Subclonal,c767254e-b289-4904-a80f-050cf01ff8ba,0.021248048,0.010432626,0.8537006,0,0.05510383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016041785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043473184,0.8505651
Subclonal,c7d798b8-c622-11e3-bf01-24c6515278c0,0,0,0,0.020258516,0.7290929,0,0,0,0,0,0,0,0,0,0,0.058735006,0,0,0,0.061425325,0,0,0,0,0,0,0.056027483,0,0,0,0,0,0,0.018496642,0,0,0,0,0,0,0,0,0,0,0.013120067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042844057,0.56796384
Subclonal,c8f61136-0bea-4fb4-bb63-699af7f22146,0.13475789,0,0.011828864,0,0.73561984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07971773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038075626,0.937741
Subclonal,c906a13e-c622-11e3-bf01-24c6515278c0,0.7232412,0,0,0,0.2081215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06384046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047968626,1
Subclonal,c955387a-16e5-447c-8e69-e4c04a9861d5,0.17084062,0,0,0,0,0,0,0.012896377,0.024655236,0,0,0.025927052,0.014697224,0.055905964,0,0,0.018591378,0,0.09106537,0.023452122,0,0,0,0,0,0,0,0,0,0,0.044333868,0,0,0,0.03268982,0.06788017,0,0,0,0,0.042639673,0.027729979,0,0,0,0,0,0,0.011830107,0,0,0.035195168,0,0,0.014378694,0,0,0,0,0,0,0,0.16508824,0,0,0,0.09871471,0.014359218,0,0,0,0,0.0071291327,0.4728939
Subclonal,c95a2b1b-726c-4608-9fff-d57b6f1aa75a,0,0,0,0,0,0,0.7878951,0.1683033,0.016732354,0.01816435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008904874,0.99792707
Subclonal,c9ca979d-b3ad-4ff0-92d0-140105413d28,0.02563627,0,0.019030426,0,0.89926577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056067526,0.7336179
Subclonal,c9e7c629-7b57-4ede-b315-0cea8c97c48e,0.18870106,0.01949002,0,0,0.48097733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2796711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031160474,0.99977154
Subclonal,c9e7cff0-aec2-4ff2-8091-7cbea2bf5991,0.041992728,0.044410683,0.03888108,0,0.37124443,0,0,0,0,0,0.33502537,0,0,0,0,0,0.021010116,0,0,0,0,0,0.010192606,0,0,0,0,0,0,0,0,0,0,0,0.015088893,0,0,0,0,0,0.017944807,0,0,0,0.061392006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01414921,0,0,0,0,0,0,0,0,0,0.028668046,0.9968778
Subclonal,c9f87f0d-4967-4be2-8b92-a20f1980ea22,0.104615465,0,0,0,0.8162113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014448903,0,0,0,0,0,0,0,0,0,0,0.012705071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052019298,0.9983156
Subclonal,ca004926-f3ac-4824-8ed5-d84e62efdfae,0.068099104,0.062148765,0.013820036,0,0.72736263,0,0,0,0,0,0,0,0,0,0,0,0.03444164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04587106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048256755,0.9984586
Subclonal,ca284012-bd06-47a3-8a9d-c6b185d87d85,0.10450772,0.016262326,0.05850712,0,0.6353641,0,0,0,0,0,0.016363854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053589795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053354964,0,0,0,0,0,0,0,0,0,0.062050045,0.9988745
Subclonal,ca49fdb1-d55a-427c-9819-90980dcd956f,0.2513464,0,0,0,0.6618816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024743076,0,0,0,0,0,0,0,0,0,0,0.01587573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04615313,0.93629736
Subclonal,ca5ded1c-c622-11e3-bf01-24c6515278c0,0,0,0,0,0,0,0,0,0.066021755,0.0154004805,0.065139204,0,0,0,0,0,0,0,0,0.080711365,0,0,0,0.025642212,0,0,0.044302285,0,0.02426715,0,0.08776622,0,0.012113775,0,0,0.02726622,0.08862618,0.030061288,0,0,0.022499371,0.02311804,0,0,0,0,0.0110133,0,0.02790971,0,0.021025205,0.05813946,0,0,0,0.043788433,0,0,0,0,0,0.12718776,0.05146955,0,0,0,0,0,0,0,0,0.011118194,0.035412908,0.00065783353
Subclonal,cb381d49-4546-400c-af02-f877083caa0a,0.190667,0.029593755,0,0,0.3164231,0,0,0,0,0,0,0,0,0,0,0,0.014104757,0,0,0,0.07248165,0.13529941,0.17438492,0,0,0,0,0,0,0,0,0,0.019214932,0,0,0,0,0,0,0,0,0,0,0,0.022659892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025170565,0.9996886
Subclonal,cb56e4c2-2fff-4f09-be34-fbdaa3794b35,0.27667156,0,0.015172948,0,0.6433739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04404547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020736098,0.9940929
Subclonal,cb74d12c-eed1-4b14-8f93-d70e625eb65e,0.1873253,0,0.072878174,0,0.5985084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045121193,0.9114973
Subclonal,cb86fbb6-c622-11e3-bf01-24c6515278c0,0.017851021,0,0,0,0.25177145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012644874,0.066472195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6152415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036018968,0.9999989
Subclonal,cb89cea8-f78e-4024-97c2-8f24debee1bc,0.3260126,0,0,0,0.5633605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02457433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055696588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03035593,0.8552457
Subclonal,cba4de91-cce7-4edc-8450-d0a52c959586,0.07376051,0.07162561,0,0,0.74089396,0,0,0,0,0,0,0,0,0,0,0,0.017470803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011659443,0,0,0,0.027418986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05717069,0.72173125
Subclonal,cbb788dd-964b-4cfd-80e1-979c7b5b3c52,0.080301724,0,0.01553486,0,0.019404488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87139016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013368785,0.99973196
Subclonal,cc39b534-5ba1-4ea0-956b-676f6732beec,0.2079557,0,0,0,0.38572693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37593195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030385375,0.9941399
Subclonal,cc69fe94-0ecf-45ad-a03f-8fb7198e8657,0.057535,0,0,0,0,0,0,0,0,0.014227746,0.04444169,0,0,0,0,0,0,0,0.022815032,0,0,0,0,0,0,0,0,0.01044663,0,0,0,0,0,0.014256245,0,0,0.0171343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49754816,0.03619661,0,0,0,0,0,0,0.21639524,0,0,0,0,0.026520617,0,0,0,0,0.042482734,4.6412217E-05
Subclonal,cc6ab103-f07c-4b80-8c8e-cddc8a4da02e,0.21667917,0.02264245,0.039845694,0,0.6507378,0,0,0,0,0,0,0,0,0,0,0,0.010580922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04694369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012570262,0.99624723
Subclonal,cc792058-c622-11e3-bf01-24c6515278c0,0,0,0,0,0,0,0,0,0,0,0.03933529,0,0,0,0,0,0,0,0,0.040450387,0.027670601,0,0.05343328,0,0,0.043347973,0,0.02421642,0.017851073,0,0,0,0,0.011335107,0.036167994,0,0,0.04182356,0,0,0,0.068796284,0,0,0,0,0.067539796,0,0,0,0,0,0,0,0.055282805,0,0,0,0,0,0,0.102604225,0.17952523,0,0,0,0,0,0,0.091839015,0,0.03675781,0.062023163,9.434392E-06
Subclonal,cc7af465-22ed-485d-a78c-282b840bf7c9,0.1171893,0,0,0,0,0,0,0.02530133,0.036039777,0,0,0,0.015914712,0.016326966,0,0,0,0,0.050583888,0.0627878,0.027321074,0,0,0.0272042,0,0,0,0,0.015221083,0,0,0,0,0.023705056,0,0,0,0,0.035186294,0,0,0.08087268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06952478,0,0,0.0100254025,0,0,0.18514346,0.15996271,0,0,0,0,0,0,0,0,0,0.041689456,0.024741424
Subclonal,cd29af7e-d670-4d8e-83e2-da6e52abda71,0.20148242,0,0,0,0.30959076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46326596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025660872,0.99967456
Subclonal,cd2a045b-fbde-49c6-8be6-c0e3ecee246f,0.03560194,0,0.071896434,0,0.7766517,0,0,0,0,0,0.010049891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011549116,0,0,0,0,0,0,0,0.014859335,0,0,0.016586076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06280553,0.5238068
Subclonal,cd9efdef-a7fb-49e5-9515-63606ae8bbfc,0.034661,0,0,0,0.4230643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49853718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04373753,0.99903417
Subclonal,cdc672cc-35df-4f10-88f1-d3e40dabf601,0.17256114,0,0.025551762,0,0.73866296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02402734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03919679,0.96270907
Subclonal,cdcc04fc-c622-11e3-bf01-24c6515278c0,0,0.019192427,0,0,0,0,0.06196363,0,0.017164307,0,0,0.01201878,0,0,0,0,0,0,0,0.27968812,0.037094727,0,0,0.019586867,0,0.13148409,0.013181178,0.017897693,0,0,0.10826714,0.043814525,0.010342668,0,0,0,0,0,0.04793789,0,0,0,0.0350468,0.022605823,0,0,0,0.012603968,0,0,0,0,0,0,0,0.037617378,0,0.014228696,0.010680769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047582507,0.048429664
Subclonal,ce6154e9-3f3a-442f-a608-35e1bab66927,0.20189457,0,0,0,0.21061635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56525236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022236705,0.99516994
Subclonal,cef1fb1c-18fa-453a-b87f-295d3b0bc12b,0,0,0,0,0,0.057712473,0,0.038786914,0.072279185,0,0,0,0.011340594,0,0,0,0,0,0,0.12365806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044873804,0,0,0.014148171,0,0,0,0.10065526,0,0,0,0,0,0,0,0,0.033464212,0,0,0,0,0,0,0,0,0.017740935,0,0.14926872,0.2748759,0,0,0,0,0.016233344,0,0,0,0.021023896,0.023938596,0.023810428
Subclonal,cf2d34c4-c622-11e3-bf01-24c6515278c0,0.030604968,0,0,0,0,0,0.04001133,0,0,0,0.049535166,0.02293767,0,0,0,0,0.010954103,0.045803443,0,0,0.0590846,0.024435882,0,0,0,0.021506347,0.0822639,0,0,0,0,0,0,0,0.030320836,0,0.04414835,0,0.04820129,0,0,0.050622247,0,0,0,0,0,0,0,0,0,0,0,0,0.035320185,0.020141615,0.01937228,0,0,0,0,0.113357306,0.15037505,0,0,0,0,0.021763384,0,0.015206633,0.018438423,0,0.04559499,0.13082013
Subclonal,cf6c7066-6611-43ec-aef1-295a976cce5b,0.026743308,0,0.013817529,0,0.15791959,0,0,0,0,0,0.04028671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72976094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031471908,0.9988445
Subclonal,cf777ef1-765f-4828-b789-f5aa6722eb35,0.018066453,0,0,0.031278193,0.8754014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032215703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04303825,0.99898416
Subclonal,cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc,0.30057082,0.04588467,0.010551508,0,0.55716974,0,0,0,0,0,0,0,0,0,0,0,0.03474923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046771392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004302621,0.9999664
