bin,cancer_type,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,Unknown,Classification
5,GBM-US,0.3115146,0,0,0,0.6166854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020293396,0,0,0,0,0,0,0,0,0,0.02016896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03133768,0.9974292
5,HNSC-US,0.028190447,0.28520414,0,0,0.4100453,0,0,0,0,0,0,0,0,0,0,0,0.2604667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016093493,0.9998857
5,KICH-US,0.39927396,0,0,0,0.54382515,0.011321633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045579255,0.99341244
5,KIRC-US,0.02269127,0,0,0,0.2255829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7123396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039386272,0.99913484
5,KIRP-US,0.019224117,0,0,0,0.24763958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014319401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6704428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048374057,0.97654265
5,LAML-KR,0.04560402,0,0.058943458,0,0.73042566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031431865,0,0,0,0.011973457,0,0,0,0,0,0,0.033251315,0.024607666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140058305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049756765,0.9715836
5,LGG-US,0.17311928,0,0,0,0.676572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079970926,0,0,0,0.02814123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042196512,0.9959579
5,LICA-FR,0,0,0,0.033640474,0.44228318,0,0,0,0,0,0,0,0,0,0,0.16098307,0,0,0,0.3223596,0,0,0,0.019123605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02161014,0.8984189
5,LIHC-US,0.012120356,0,0,0.0100134555,0.33792675,0,0,0,0,0,0,0,0,0,0,0.13373798,0,0,0,0.053409588,0,0,0,0.012159076,0,0,0.067114964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012286381,0,0.34246212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018769383,0.99909496
5,LINC-JP,0,0,0,0,0.5277409,0,0,0,0,0,0,0,0,0,0,0.1709521,0,0,0,0.2586187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014414505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02827382,0.9924017
5,LIRI-JP,0,0,0,0.012308296,0.41443604,0,0,0,0,0,0,0,0,0,0,0.24005948,0,0,0,0.24187319,0,0,0,0.011942324,0,0,0.013359547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04079787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025223255,0.9973254
5,LUAD-US,0,0.087418675,0,0.49025017,0.3064761,0,0,0,0,0,0,0,0,0,0,0,0.09999524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015859842,0.999938
5,LUSC-US,0,0.0949091,0,0.36483362,0.38411784,0,0,0,0,0,0,0,0,0,0,0,0.13280532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023334146,0.99985397
5,MALY-DE,0.042560816,0,0,0,0.56050855,0.013105398,0,0,0,0,0.014240404,0.15109201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06231779,0,0,0.03162623,0,0,0,0.013096815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011738355,0,0,0,0,0,0,0,0,0,0,0,0.09971362,0.7552766
5,ORCA-IN,0.057342414,0.32826656,0,0,0.34330362,0,0,0,0,0,0,0,0,0,0,0,0.26325065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007836759,0.9995573
5,OV-AU,0.03652802,0.025815582,0.21391433,0,0.31385294,0,0,0,0,0,0,0.055857874,0,0,0,0,0.04926054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27917868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02559197,0.99977285
5,OV-US,0.04109739,0.012479045,0.24178427,0,0.23259385,0,0,0,0,0,0,0,0,0,0,0,0.02056895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42620558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025270939,0.9997453
5,PACA-AU,0.1262665,0.06285341,0,0,0.40853566,0,0,0,0,0,0,0,0,0,0,0,0.0149519155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012384744,0,0.326752,0.015181488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03307432,0.99985266
5,PACA-CA,0.21614636,0,0,0,0.4889935,0.026011802,0,0,0,0,0,0.017082071,0,0,0,0,0,0,0,0,0,0.021364314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12853883,0.012836428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08902669,0.9993099
5,PAEN-AU,0.0491746,0.036332283,0.03600817,0,0.7066277,0,0,0,0,0,0,0,0,0,0,0,0.012228063,0,0,0,0,0,0.015313737,0,0,0,0,0,0,0,0,0,0,0,0.107934624,0,0,0,0,0,0.01754551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018835247,0.99963915
5,PAEN-IT,0.023073062,0.014898838,0.0263311,0,0.2030088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015516323,0,0,0,0,0,0.69766945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019502401,0.9959097
5,PBCA-DE,0.23784256,0,0,0,0.54203254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09722546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013559623,0,0.051437784,0,0,0,0,0,0,0,0.057902038,0.9803049
5,PRAD-CA,0.09670189,0,0,0,0.43395877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012668084,0,0.020460894,0.024441617,0,0,0.36495313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046815574,0.9994215
5,PRAD-UK,0.13373356,0,0,0,0.43951803,0.012093053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3831326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03152269,0.9997924
5,PRAD-US,0.09675511,0,0,0,0.533787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33854985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030908048,0.9983896
5,READ-US,0,0,0,0,0.064365,0,0,0,0,0,0,0,0.64020246,0.12727642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14817785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019978285,0.9997924
5,RECA-EU,0.026867373,0,0,0,0.11729885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075921774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7441584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035753608,0.9986594
5,SARC-US,0.06139029,0.071600005,0.08601914,0,0.3270872,0,0,0,0,0,0.0112026045,0,0,0,0,0,0.049207054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305609,0,0,0,0,0.010997308,0,0,0,0,0.3273643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02457124,0.9997485
5,SKCM-US,0,0,0,0,0.011951104,0,0.43595043,0.5149234,0.013528071,0.016901279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006745696,0.9979892
5,STAD-US,0.06064276,0,0,0,0.35837883,0.057152,0,0,0,0,0,0,0,0,0,0,0,0.03242137,0.07561313,0,0,0,0,0,0.10304659,0.037304197,0.010171747,0,0,0,0.10798008,0,0,0,0,0,0,0,0.011912593,0,0,0,0,0,0,0.018758519,0,0,0.04884319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077775,0.77110124
5,THCA-US,0.03368591,0.13077258,0.016314523,0,0.6911911,0,0,0,0,0,0.01974726,0,0,0,0,0,0.062676094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017057033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028555512,0.99975413
5,UCEC-US,0.03769304,0,0,0,0.37172988,0.011753715,0,0,0,0,0,0,0,0,0,0,0,0.014855757,0.06251803,0,0,0,0,0,0.015876917,0.03951658,0,0,0,0,0.025750626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37744102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042864382,0.5633757
