"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AC104162.2",3.1714040349825e-09,0.503684402565761,0.175,0.064,9.53736335440287e-05,"14","AC104162.2"
"BTBD10",1.00185240163295e-08,0.50356448971843,0.251,0.11,0.000301287072743076,"14","BTBD10"
"RUFY31",8.16670462401303e-09,0.502997829492482,0.398,0.205,0.000245597308157944,"14","RUFY3"
"RCN2",5.3778366478051e-09,0.502546839186831,0.142,0.048,0.000161727681509443,"14","RCN2"
"SECISBP21",4.26774237236691e-14,0.502338470193214,0.431,0.182,1.2834381636419e-09,"14","SECISBP2"
"LRP5L",1.25321127868823e-07,0.502158009888316,0.128,0.046,0.00376878227839911,"14","LRP5L"
"TTC121",5.62931541003565e-09,0.501735545541026,0.185,0.07,0.000169290402326002,"14","TTC12"
"TEAD31",1.74732337817548e-14,0.501136648076622,0.28,0.099,5.25472559518712e-10,"14","TEAD3"
"PLBD1-AS11",8.90738142204985e-13,0.500758382539911,0.398,0.171,2.67871681505305e-08,"14","PLBD1-AS1"
"NDUFB4",1.93284315730294e-10,0.500577669182589,0.194,0.07,5.81263922695712e-06,"14","NDUFB4"
"ADAM171",2.7932969147577e-13,0.500277842010955,0.389,0.164,8.40028181175082e-09,"14","ADAM17"
"NUAK1",1.19991259579584e-16,0.500132617026208,0.697,0.34,3.60849714933683e-12,"14","NUAK1"
"TIMP21",9.18040392498546e-07,0.499936117995157,0.223,0.103,0.0276082287236088,"14","TIMP2"
"DMTF11",7.46680119903744e-17,0.499542379544573,0.583,0.252,2.24549112458653e-12,"14","DMTF1"
"TMEM178A",1.01355107572245e-08,0.498246887579544,0.137,0.047,0.000304805215002013,"14","TMEM178A"
"SPRED21",1.83183474918932e-13,0.497780530866145,0.351,0.144,5.50887664123704e-09,"14","SPRED2"
"RNF1031",2.07745888212735e-11,0.497378036525913,0.284,0.114,6.24754209622157e-07,"14","RNF103"
"P3H3",8.98923374781223e-08,0.497314541886425,0.227,0.1,0.00270333226497957,"14","P3H3"
"EBPL",4.97856936799935e-08,0.496982456919812,0.123,0.042,0.00149720516603845,"14","EBPL"
"ATP13A3",2.39495071693063e-19,0.496956804732042,0.711,0.331,7.20233529102547e-15,"14","ATP13A3"
"VIRMA1",6.6029217763021e-18,0.496459181159088,0.45,0.17,1.98569666578733e-13,"14","VIRMA"
"FLOT1",2.73628976188149e-10,0.496415906438598,0.232,0.09,8.22884420090619e-06,"14","FLOT1"
"ST131",9.71818269448294e-09,0.496096761696264,0.227,0.094,0.000292254908171185,"14","ST13"
"ORMDL11",4.33808325035963e-07,0.495975006622386,0.137,0.053,0.0130459177588065,"14","ORMDL1"
"RTN4IP1",1.66413219758491e-09,0.495946483870674,0.237,0.097,5.00454475779711e-05,"14","RTN4IP1"
"STAMBP",2.17295143375018e-08,0.495820755413066,0.204,0.084,0.000653471684671691,"14","STAMBP"
"COX6C1",7.85143590531026e-13,0.495674369257304,0.379,0.157,2.36116231980395e-08,"14","COX6C"
"HLTF",1.84628945997943e-11,0.495597136526643,0.227,0.084,5.55234629299613e-07,"14","HLTF"
"PUM31",7.23079692736532e-12,0.494876010463731,0.559,0.283,2.17451755996657e-07,"14","PUM3"
"NUDT13",1.67424851341648e-07,0.49487497773969,0.118,0.041,0.00503496755439739,"14","NUDT13"
"RPS192",3.22545418384277e-09,0.494821879600933,0.19,0.072,9.69990836707036e-05,"14","RPS19"
"CNBP2",6.19173980870056e-14,0.494249076377778,0.403,0.164,1.86204191267052e-09,"14","CNBP"
"VAPA1",3.33258829199323e-15,0.493734479550376,0.664,0.317,1.00220927705112e-10,"14","VAPA"
"DYNC2LI1",5.66090386060836e-08,0.4937175338272,0.199,0.083,0.00170240361800075,"14","DYNC2LI1"
"RP9",1.27894400898477e-08,0.493208225063484,0.199,0.08,0.00038461683182199,"14","RP9"
"NHLRC21",2.15579016484999e-13,0.493015343665311,0.815,0.476,6.48310776275339e-09,"14","NHLRC2"
"MDM2",1.59669128004324e-07,0.492821419539025,0.246,0.113,0.00480172968647403,"14","MDM2"
"IFT80",2.98044977629093e-07,0.491802364296829,0.175,0.073,0.0089631066122397,"14","IFT80"
"WDR89",1.47539025118537e-06,0.491752676648393,0.128,0.05,0.0443694110238977,"14","WDR89"
"TOX4",6.65983859481355e-07,0.491515923514955,0.166,0.07,0.0200281326061828,"14","TOX4"
"GASK1B1",1.98057846088114e-08,0.490996623697884,0.185,0.073,0.000595619360540785,"14","GASK1B"
"PSMA32",3.92326848711655e-09,0.489910446586487,0.218,0.087,0.000117984453213056,"14","PSMA3"
"PKP4",2.19212462198807e-09,0.489194500252746,0.678,0.405,6.59237637570472e-05,"14","PKP4"
"ACTR10",1.13329187850562e-12,0.487407739807936,0.299,0.116,3.40814866622996e-08,"14","ACTR10"
"EFL12",1.10012832354018e-08,0.48704800222632,0.275,0.126,0.00033084159073824,"14","EFL1"
"PDGFC",7.07270626732496e-09,0.486378674483325,0.54,0.307,0.000212697495577263,"14","PDGFC"
"TOMM7",1.79426196055345e-08,0.486345036208818,0.109,0.034,0.000539588399397238,"14","TOMM7"
"PTEN1",6.48519200032994e-12,0.486195483650783,0.555,0.272,1.95029179025922e-07,"14","PTEN"
"RPLP13",7.87526431066413e-10,0.485860317880361,0.355,0.168,2.36832823614602e-05,"14","RPLP1"
"DR1",1.41585900502988e-06,0.484947754967764,0.109,0.039,0.0425791278582636,"14","DR1"
"MEF2A",2.15234104012821e-14,0.48428643553275,0.957,0.833,6.47273520997757e-10,"14","MEF2A"
"NFE2L21",2.98974660079449e-15,0.484165611554356,0.588,0.266,8.99106495256928e-11,"14","NFE2L2"
"SNHG22",7.10586185619963e-08,0.483483173599604,0.19,0.079,0.00213694583601491,"14","SNHG22"
"ATG2B1",5.03111052136904e-14,0.4832224406727,0.384,0.154,1.51300586709131e-09,"14","ATG2B"
"CDC42EP31",5.58920929266049e-16,0.483200789396115,0.555,0.243,1.68084291058179e-11,"14","CDC42EP3"
"MTRR2",9.2670717532121e-09,0.482837147982267,0.171,0.064,0.000278688648834347,"14","MTRR"
"ASB8",1.62980584671213e-08,0.482731760577829,0.185,0.072,0.00049013151228174,"14","ASB8"
"KBTBD2",7.12800034668732e-10,0.48233993353449,0.199,0.074,2.14360354425928e-05,"14","KBTBD2"
"SLC30A72",4.98775767019612e-10,0.48186675655511,0.284,0.122,1.49996836415808e-05,"14","SLC30A7"
"CACNA2D1",6.36193352676716e-12,0.481403329950446,0.995,0.851,1.91322426950469e-07,"14","CACNA2D1"
"RPS32",1.18710790296007e-06,0.48127787090781,0.19,0.084,0.0356998959657181,"14","RPS3"
"WBP2",2.22883376861014e-07,0.480934957500499,0.156,0.062,0.00670277179234127,"14","WBP2"
"OBI11",2.96930044398979e-07,0.480085611836623,0.147,0.057,0.00892957722521048,"14","OBI1"
"TRPC1",5.81149741889646e-10,0.479785465700721,0.616,0.341,1.74769161878473e-05,"14","TRPC1"
"NUTM2B-AS11",7.96009816287787e-16,0.479490457154534,0.72,0.352,2.39384032052226e-11,"14","NUTM2B-AS1"
"CKMT2-AS11",4.28658336017612e-08,0.479265713959135,0.185,0.074,0.00128910421390576,"14","CKMT2-AS1"
"SLC25A61",5.33286504030744e-08,0.479141470561287,0.152,0.057,0.00160375250357166,"14","SLC25A6"
"MYL21",6.58052484999274e-13,0.479137489710315,0.962,0.78,1.97896123813832e-08,"14","MYL2"
"CCNC",2.08962389352702e-13,0.478511101944919,0.232,0.078,6.2841259350038e-09,"14","CCNC"
"CEBPZOS2",7.12747205457723e-09,0.478258793934687,0.237,0.099,0.000214344467097301,"14","CEBPZOS"
"B2M3",8.83949716896365e-34,0.478059939671537,0.488,0.142,2.65830198362244e-29,"14","B2M"
"MTF2",1.54977831571004e-12,0.477968935162485,0.27,0.101,4.6606483288348e-08,"14","MTF2"
"EFHC11",3.73280432739033e-08,0.477410995168595,0.175,0.069,0.00112256624537609,"14","EFHC1"
"SUPT20H1",6.64745276054605e-13,0.477324810322768,0.332,0.131,1.99908846867901e-08,"14","SUPT20H"
"TFG1",3.09588498172693e-15,0.47629045873793,0.517,0.224,9.3102549055474e-11,"14","TFG"
"IKBKB",1.54178499697865e-07,0.476288354905134,0.152,0.059,0.00463661002141389,"14","IKBKB"
"SRSF12",1.28745597486507e-12,0.476243856371094,0.393,0.171,3.87176635321173e-08,"14","SRSF1"
"ZFP57",1.40779815292357e-16,0.476116867140294,0.261,0.083,4.23367138528705e-12,"14","ZFP57"
"TMEM67",5.55564647794716e-15,0.475484980058982,0.55,0.244,1.67074956531305e-10,"14","TMEM67"
"STXBP5",1.46811533318922e-12,0.475329016397081,0.706,0.394,4.41506324149994e-08,"14","STXBP5"
"MTMR31",3.26395316470188e-12,0.474832541790549,0.611,0.305,9.81568635220797e-08,"14","MTMR3"
"DHX35",1.53866216066439e-11,0.473395712523173,0.336,0.142,4.62721871576603e-07,"14","DHX35"
"WASF31",7.0593384460589e-09,0.473074777414161,0.204,0.082,0.000212295485088329,"14","WASF3"
"MAP4K3",3.2724482200424e-13,0.472225324298423,0.943,0.678,9.8412335321335e-09,"14","MAP4K3"
"DNAJC131",4.30742595735122e-09,0.471954642734526,0.393,0.189,0.000129537220815423,"14","DNAJC13"
"DTNA",3.46413324865484e-16,0.47186616384693,0.981,0.911,1.04176879186797e-11,"14","DTNA"
"GABBR1",8.12698338947466e-10,0.471738710555918,0.175,0.062,2.44402771471672e-05,"14","GABBR1"
"LARS1",2.28494031311427e-13,0.471681721693431,0.498,0.224,6.87150100362853e-09,"14","LARS"
"DCAF101",3.87661390313544e-12,0.471540150893874,0.555,0.274,1.16581409908992e-07,"14","DCAF10"
"PRRC11",8.57315033075664e-08,0.471011387507756,0.118,0.04,0.00257820349896844,"14","PRRC1"
"MFF",7.34167548034229e-16,0.471001375029736,0.422,0.164,2.20786206720334e-11,"14","MFF"
"CASP3",6.30582660675673e-09,0.47095263494051,0.166,0.061,0.000189635123544995,"14","CASP3"
"RNF20",1.2009831338139e-07,0.470897148468485,0.137,0.05,0.00361171657831855,"14","RNF20"
"LINC02502",2.69138780261444e-08,0.470229180683661,0.19,0.076,0.000809381053880241,"14","LINC02502"
"HPS4",1.36620551327265e-11,0.470162343081391,0.232,0.085,4.10858984006483e-07,"14","HPS4"
"MAP7D3",1.51455476084451e-07,0.470079791079645,0.133,0.049,0.0045547205322877,"14","MAP7D3"
"AP5M1",1.87816817426533e-08,0.469517918023291,0.28,0.127,0.000564821515046812,"14","AP5M1"
"MAP4K51",1.58098980567817e-12,0.469016952237476,0.351,0.146,4.75451064261597e-08,"14","MAP4K5"
"WDR111",2.75575771901022e-15,0.468460006977034,0.436,0.176,8.28739018837943e-11,"14","WDR11"
"ATP1A2",5.3407941802793e-14,0.467775927737292,0.692,0.342,1.60613703383539e-09,"14","ATP1A2"
"RDX1",1.00266545471428e-09,0.467042045777719,0.436,0.215,3.01531582196225e-05,"14","RDX"
"PEA151",1.61647038396895e-08,0.466969794584541,0.128,0.043,0.000486121138570982,"14","PEA15"
"UBAC2",2.37658782799857e-12,0.466176664706554,0.9,0.573,7.14711257514009e-08,"14","UBAC2"
"AC053545.1",9.23523828459813e-11,0.466114532272482,0.27,0.11,2.7773132093272e-06,"14","AC053545.1"
"KLHL24",4.99072006438154e-12,0.465587861330596,0.91,0.631,1.50085924496146e-07,"14","KLHL24"
"SMARCA52",5.66847248227833e-12,0.465481370996741,0.389,0.172,1.70467972959556e-07,"14","SMARCA5"
"MLX",4.68934020050081e-07,0.465135458062623,0.137,0.053,0.0141022527849661,"14","MLX"
"TRUB1",1.49909966506287e-11,0.464929853889989,0.261,0.1,4.50824242274357e-07,"14","TRUB1"
"CEP1201",2.29905307478831e-12,0.464831746321875,0.218,0.075,6.91394231181088e-08,"14","CEP120"
"RPS241",3.4995575880063e-16,0.464723580679764,0.436,0.174,1.05242195344114e-11,"14","RPS24"
"PLCL1",3.35687877265079e-11,0.464523631880807,0.981,0.944,1.00951415329927e-06,"14","PLCL1"
"TECRL1",1.84307672405829e-12,0.464306722394353,0.962,0.926,5.5426846322605e-08,"14","TECRL"
"ZNRF2",2.02160023030486e-11,0.463874502609823,0.28,0.111,6.0795583725958e-07,"14","ZNRF2"
"MTMR1",1.70189116189055e-10,0.463504533770136,0.36,0.164,5.11809729115344e-06,"14","MTMR1"
"RIOK3",4.43728789919636e-11,0.463200538326492,0.408,0.181,1.33442558992532e-06,"14","RIOK3"
"NRIP11",1.4391461618093e-08,0.462434095826212,0.54,0.29,0.000432794425240912,"14","NRIP1"
"RPUSD3",1.09043838092106e-06,0.462050757198635,0.104,0.037,0.032792753429439,"14","RPUSD3"
"USP6NL1",5.23385099652954e-09,0.462039619023527,0.261,0.114,0.000157397601018633,"14","USP6NL"
"TIAL11",5.45878397220839e-07,0.461952437576767,0.289,0.142,0.0164162010396223,"14","TIAL1"
"LRP4",6.4592817369935e-08,0.461867317681381,0.209,0.088,0.00194249979676606,"14","LRP4"
"RO602",3.85299438038194e-09,0.461418773251837,0.265,0.116,0.000115871100001226,"14","RO60"
"CREBZF1",3.16050788107657e-08,0.461141637939556,0.218,0.091,0.000950459535076157,"14","CREBZF"
"DPYSL21",1.84865301037653e-14,0.460848360846181,0.275,0.096,5.55945419810533e-10,"14","DPYSL2"
"DPY19L21",1.58595854810821e-15,0.460532106002767,0.957,0.794,4.76945314172583e-11,"14","DPY19L2"
"NCK11",2.12369093761318e-09,0.46009366540293,0.27,0.117,6.38657575668411e-05,"14","NCK1"
"RBPMS",1.67526006287675e-13,0.460065583561934,0.967,0.835,5.03800958708925e-09,"14","RBPMS"
"ZNF5491",1.21021277341348e-06,0.460042064102176,0.171,0.073,0.0363947287348636,"14","ZNF549"
"ARHGAP24",3.4404368011894e-08,0.459340660723733,0.815,0.621,0.00103464255922169,"14","ARHGAP24"
"YBX11",1.95545183380991e-07,0.459289637196713,0.327,0.161,0.00588063029981654,"14","YBX1"
"CHIC21",1.72225216746802e-07,0.459114729144474,0.232,0.104,0.00517932894322657,"14","CHIC2"
"RPL151",5.65159043561742e-09,0.458679379638088,0.123,0.039,0.000169960279170323,"14","RPL15"
"MIR100HG1",5.00043192260524e-15,0.45795070541196,0.55,0.249,1.50377989208507e-10,"14","MIR100HG"
"ZNF546",5.11574425386447e-09,0.457777443966145,0.18,0.067,0.000153845776946466,"14","ZNF546"
"CCDC28A",3.86806581026424e-11,0.457160176976293,0.256,0.099,1.16324343112077e-06,"14","CCDC28A"
"ANAPC12",3.08169010679985e-12,0.457082954043915,0.294,0.115,9.26756665817918e-08,"14","ANAPC1"
"ARL6IP5",1.27151551037661e-13,0.456691307323417,0.351,0.139,3.82382859435557e-09,"14","ARL6IP5"
"EIF2B1",1.57927325589078e-08,0.456301596092048,0.123,0.04,0.000474934846244035,"14","EIF2B1"
"STRN1",3.03319301713138e-13,0.455858078203474,0.905,0.57,9.12172136041921e-09,"14","STRN"
"CD461",3.08672645486243e-14,0.455162686931535,0.365,0.145,9.28271246770777e-10,"14","CD46"
"TNFRSF10B",1.46260176384587e-06,0.453239022574826,0.114,0.042,0.0439848228441369,"14","TNFRSF10B"
"IFNGR2",4.57180370805848e-10,0.453230491795562,0.237,0.093,1.37487852912443e-05,"14","IFNGR2"
"PRKAA2",3.56844124445902e-12,0.452870230859147,0.9,0.676,1.07313733544616e-07,"14","PRKAA2"
"TASOR21",3.40341140674583e-11,0.452798250111219,0.616,0.327,1.02350791235067e-06,"14","TASOR2"
"CCDC85C",2.76102136745232e-07,0.452446813474804,0.223,0.1,0.00830321955833936,"14","CCDC85C"
"SRSF22",1.2963034495135e-11,0.452161291464709,0.237,0.087,3.89837336372196e-07,"14","SRSF2"
"DDX181",1.72177130552318e-08,0.451798769907371,0.171,0.065,0.000517788284709987,"14","DDX18"
"IFT882",7.6537708892958e-08,0.451766030531032,0.246,0.113,0.00230171851953793,"14","IFT88"
"ABTB22",3.30319736315263e-10,0.451579215297057,0.573,0.305,9.9337054302089e-06,"14","ABTB2"
"HNRNPR2",2.37822995246193e-11,0.451556413064112,0.308,0.127,7.15205093603877e-07,"14","HNRNPR"
"ZFHX31",1.84051615106285e-14,0.451513674966646,0.611,0.291,5.53498422109131e-10,"14","ZFHX3"
"KPNA41",7.97661493532627e-12,0.450650317434245,0.488,0.227,2.39880740950067e-07,"14","KPNA4"
"M6PR1",1.70851103646033e-09,0.450577687348665,0.156,0.054,5.13800523994714e-05,"14","M6PR"
"LSG11",4.24464885072931e-08,0.450562331113116,0.152,0.056,0.00127649324887983,"14","LSG1"
"INPP1",1.50768667387781e-06,0.449885181251692,0.109,0.04,0.0453406613435273,"14","INPP1"
"MAFG",1.61259335964431e-08,0.449878642079654,0.133,0.045,0.000484955201045832,"14","MAFG"
"CD551",4.3730973538146e-11,0.449556045926676,0.265,0.106,1.31512156721266e-06,"14","CD55"
"SIAH1",3.36476124965785e-08,0.448655462737806,0.185,0.074,0.00101188465060961,"14","SIAH1"
"RTCB",4.22585535946866e-08,0.448380018168777,0.171,0.067,0.00127084148225301,"14","RTCB"
"COMMD1",2.74553721567226e-10,0.448043268451857,0.863,0.564,8.25665406869117e-06,"14","COMMD1"
"MSN2",5.70509025227901e-10,0.447727437082469,0.336,0.152,1.71569179156787e-05,"14","MSN"
"FAM126A1",5.81318701142012e-12,0.447352591511989,0.303,0.122,1.74819972994437e-07,"14","FAM126A"
"MRPS16",9.95444564249892e-07,0.446668336028609,0.137,0.054,0.029936004380687,"14","MRPS16"
"TMEM164",8.62641228356263e-08,0.446385535545923,0.791,0.532,0.00259422096603579,"14","TMEM164"
"FAM153A",8.33950060763199e-07,0.44611945768185,0.118,0.043,0.0250793801773317,"14","FAM153A"
"PGBD5",2.29965736869509e-07,0.445589223362278,0.123,0.044,0.00691575960487675,"14","PGBD5"
"PALLD",5.17876273890616e-13,0.445174110408306,0.995,0.986,1.55740931847125e-08,"14","PALLD"
"RELCH1",1.72819471955476e-12,0.445138776623913,0.469,0.216,5.19719998011703e-08,"14","RELCH"
"SPTLC2",7.51476497068074e-09,0.44474474427782,0.251,0.109,0.000225991526963282,"14","SPTLC2"
"ALG9",6.25030767346301e-08,0.444414071530939,0.18,0.072,0.00187965502664053,"14","ALG9"
"FCHO22",4.08072074407602e-15,0.444377954979512,0.493,0.209,1.22719514936598e-10,"14","FCHO2"
"SLC35F51",1.12273311702206e-11,0.443927768894315,0.455,0.21,3.37639530282043e-07,"14","SLC35F5"
"PPP1R9A",5.29496384838923e-11,0.443716246711084,0.943,0.747,1.59235447812609e-06,"14","PPP1R9A"
"NBPF13",1.24996561233095e-06,0.443432531749408,0.109,0.039,0.0375902158596288,"14","NBPF1"
"CPVL",1.16036079485256e-11,0.443306185032671,0.545,0.283,3.48955301836012e-07,"14","CPVL"
"DNAJC21",1.28623547141859e-09,0.443147020950768,0.289,0.125,3.86809593319714e-05,"14","DNAJC21"
"MTERF21",2.81055684018156e-15,0.443098921265295,0.303,0.106,8.452187585478e-11,"14","MTERF2"
"ADGRE5",1.94242412316051e-09,0.442825885256328,0.156,0.054,5.84145206558061e-05,"14","ADGRE5"
"RUBCN1",6.73129950069943e-12,0.442553128343559,0.431,0.197,2.02430369884534e-07,"14","RUBCN"
"SLC47A1",9.09928626249298e-12,0.442142801596713,0.218,0.077,2.73642835771951e-07,"14","SLC47A1"
"GSTK11",3.89071582070286e-11,0.441617657357665,0.398,0.176,1.17005496875997e-06,"14","GSTK1"
"RAI11",5.20345504924378e-12,0.440809300408843,0.464,0.217,1.56483503695908e-07,"14","RAI1"
"WBP41",1.35707258582258e-14,0.440264766052888,0.455,0.193,4.08112438734423e-10,"14","WBP4"
"RPL241",2.94485182621528e-12,0.439758123894701,0.204,0.069,8.85605289697722e-08,"14","RPL24"
"GLDN",1.36102379360132e-07,0.439682953024654,0.204,0.089,0.00409300685449726,"14","GLDN"
"CMC1",1.66750923644865e-09,0.43965538407809,0.502,0.265,5.01470052677203e-05,"14","CMC1"
"RNFT1",1.48380125950354e-08,0.439459130247629,0.128,0.043,0.0004462235527705,"14","RNFT1"
"ACVR1",4.9151318845188e-09,0.439263309100559,0.398,0.196,0.000147812761163134,"14","ACVR1"
"ZNF3021",7.15454769640229e-11,0.438834121022952,0.284,0.116,2.15158712873906e-06,"14","ZNF302"
"ARHGEF9",9.58033147302458e-14,0.438717075733008,0.517,0.233,2.88109308388268e-09,"14","ARHGEF9"
"SBNO2",2.29146257851256e-07,0.438552889694882,0.109,0.037,0.00689111541236083,"14","SBNO2"
"MAPKAP1",7.87889680547353e-11,0.438311813045489,0.716,0.388,2.36942063631006e-06,"14","MAPKAP1"
"GTF3C31",2.92135831016279e-10,0.437696543760628,0.28,0.116,8.78540084615254e-06,"14","GTF3C3"
"TMEM123",3.81461707602209e-10,0.437696258619142,0.18,0.064,1.14716979327212e-05,"14","TMEM123"
"MFSD8",5.30371288212577e-11,0.437486675673819,0.275,0.111,1.59498557504168e-06,"14","MFSD8"
"PTPN14",1.96639356669393e-11,0.437312566664216,0.673,0.37,5.91353537311865e-07,"14","PTPN14"
"DDX59",7.71078285880185e-07,0.437310444831385,0.118,0.044,0.0231886372912748,"14","DDX59"
"TPP21",4.39504788478801e-12,0.437174406712251,0.479,0.221,1.3217227503923e-07,"14","TPP2"
"TMCO11",2.32028184379158e-08,0.437017320516071,0.194,0.077,0.000697778358883441,"14","TMCO1"
"SAR1B1",8.93017238164144e-10,0.436992289448542,0.227,0.09,2.68557074033103e-05,"14","SAR1B"
"RNF1462",6.3266713958442e-16,0.436859742997903,0.393,0.15,1.90261988887223e-11,"14","RNF146"
"ZNF37A",9.36701416368737e-10,0.434999411957378,0.384,0.18,2.8169421694457e-05,"14","ZNF37A"
"SMAD4",3.58768012378919e-13,0.434921212599451,0.502,0.227,1.07892304362712e-08,"14","SMAD4"
"CHKB",4.01235712579012e-14,0.434868773539866,0.308,0.113,1.20663615843886e-09,"14","CHKB"
"LMBRD1",4.86543388443568e-11,0.43427865457831,0.526,0.264,1.46318193206634e-06,"14","LMBRD1"
"SORT11",6.90581472030213e-10,0.433689514174654,0.63,0.368,2.07678566083646e-05,"14","SORT1"
"EVI5",4.68864077032201e-10,0.433462946447849,0.82,0.518,1.41001493885894e-05,"14","EVI5"
"THOC71",2.95828961630961e-08,0.433258962838506,0.171,0.066,0.000889646436312788,"14","THOC7"
"NLK",4.89001833857386e-09,0.43302731157926,0.536,0.296,0.000147057521495932,"14","NLK"
"LINC01004",1.27915898686188e-10,0.432494888675279,0.512,0.259,3.84681482118974e-06,"14","LINC01004"
"LANCL21",4.3151026557623e-08,0.432434261313859,0.204,0.085,0.0012976808216674,"14","LANCL2"
"HS2ST1",6.71968985150724e-09,0.432258966581316,0.488,0.261,0.000202081232904377,"14","HS2ST1"
"FBXL51",1.01240126647695e-12,0.431929319642043,0.464,0.208,3.04459432867612e-08,"14","FBXL5"
"MRPS31",7.79983385688927e-09,0.431097839519151,0.351,0.165,0.000234564403578231,"14","MRPS31"
"SRP191",5.49179649035401e-07,0.431065185626233,0.223,0.101,0.0165154795854416,"14","SRP19"
"PIGC1",9.6904017057081e-07,0.43097673481195,0.227,0.107,0.029141945049576,"14","PIGC"
"AZI2",9.5863463686786e-09,0.430742378211486,0.156,0.056,0.000288290194345271,"14","AZI2"
"RETSAT",1.070543125513e-06,0.430174130956177,0.118,0.044,0.0321944434135525,"14","RETSAT"
"CUL31",4.78494779500753e-14,0.430150478011962,0.592,0.278,1.43897735039262e-09,"14","CUL3"
"MGP2",5.36304659953589e-34,0.42994737805911,0.46,0.129,1.61282900387843e-29,"14","MGP"
"SLF1",1.64952973223275e-08,0.429930186531619,0.237,0.102,0.000496063076374355,"14","SLF1"
"SGPP22",2.9785827716842e-07,0.429736123460815,0.256,0.122,0.00895749196928589,"14","SGPP2"
"ARMC8",1.58955405026613e-11,0.429303601243619,0.555,0.27,4.78026589536532e-07,"14","ARMC8"
"SRSF101",9.75683729539256e-13,0.428881889963133,0.464,0.207,2.9341736798434e-08,"14","SRSF10"
"PRNP1",4.47329486399439e-07,0.428755900335296,0.194,0.085,0.0134525396444903,"14","PRNP"
"RNF13",3.51198151035478e-10,0.427878662049432,0.526,0.265,1.05615819960899e-05,"14","RNF13"
"EWSR11",5.31122786318742e-13,0.427550163606766,0.488,0.216,1.59724555529635e-08,"14","EWSR1"
"AP4S1",6.81264150765708e-12,0.427533410653073,0.27,0.103,2.04876568059771e-07,"14","AP4S1"
"BBIP11",2.2376403316578e-07,0.426941075739335,0.161,0.064,0.0067292557693945,"14","BBIP1"
"C8orf76",1.00091341417314e-09,0.426693289396107,0.199,0.074,3.01004691044289e-05,"14","C8orf76"
"MAPK1IP1L1",7.22560728450498e-12,0.425157279165227,0.365,0.157,2.17295687866918e-07,"14","MAPK1IP1L"
"USP101",5.5261260908401e-12,0.424796025525703,0.427,0.189,1.66187189929834e-07,"14","USP10"
"ANP32A",1.4994319485082e-13,0.424042537277231,0.351,0.136,4.5092416987487e-09,"14","ANP32A"
"CCT81",7.89811045735703e-09,0.423568016603736,0.166,0.061,0.000237519875784098,"14","CCT8"
"CLCC1",3.82452840570028e-07,0.423481715365562,0.123,0.045,0.0115015042744625,"14","CLCC1"
"NIBAN1",2.97045531718968e-10,0.423434364638619,0.967,0.834,8.93305027538451e-06,"14","NIBAN1"
"QRSL1",1.38901037444342e-13,0.423273397713054,0.355,0.14,4.17717089906369e-09,"14","QRSL1"
"SMCHD1",9.38094184202337e-12,0.423244823510802,0.782,0.453,2.82113064015169e-07,"14","SMCHD1"
"UFM12",9.7011278596109e-11,0.422812641408738,0.246,0.096,2.91742018122079e-06,"14","UFM1"
"DNAJB141",4.36758654938636e-13,0.422762907878152,0.393,0.166,1.31346430299696e-08,"14","DNAJB14"
"VCL",1.393161653304e-10,0.422533328112863,0.943,0.736,4.18965503998112e-06,"14","VCL"
"CD2AP1",3.60291950943462e-10,0.421883062413436,0.332,0.15,1.08350598407227e-05,"14","CD2AP"
"CCNI1",4.88583984592952e-08,0.42165435139712,0.246,0.107,0.00146931861686639,"14","CCNI"
"WIPF11",5.48456175743047e-07,0.421171740185613,0.19,0.084,0.0164937225731206,"14","WIPF1"
"BTG11",4.59332265357746e-08,0.421143270055972,0.128,0.044,0.00138134992161035,"14","BTG1"
"DLG1",9.67850722582906e-09,0.421096812995493,0.858,0.563,0.000291061747802357,"14","DLG1"
"LGR41",5.52522647476124e-07,0.420996346261642,0.313,0.158,0.0166160135775495,"14","LGR4"
"SSBP31",4.51548954682483e-13,0.42082060928599,0.725,0.377,1.35794317141663e-08,"14","SSBP3"
"BEND71",1.74284977626485e-08,0.420378972667104,0.299,0.141,0.000524127213216128,"14","BEND7"
"SHROOM3",5.81287800628037e-11,0.419977556462061,0.815,0.498,1.7481068028287e-06,"14","SHROOM3"
"METTL3",8.93558330791395e-07,0.419955490921714,0.1,0.034,0.0268719796818896,"14","METTL3"
"RAB40B",1.32172528389212e-08,0.419674140456727,0.175,0.067,0.000397482444624877,"14","RAB40B"
"PDCD6IP2",1.04227831045702e-13,0.419543700255253,0.498,0.224,3.13444356303741e-09,"14","PDCD6IP"
"TENT4B",3.5083284706341e-08,0.41945543661592,0.256,0.115,0.00105505962097379,"14","TENT4B"
"AC093157.11",6.28116299218084e-11,0.41877670525966,0.37,0.166,1.88893414663854e-06,"14","AC093157.1"
"RNF1381",2.49886650718656e-08,0.418712569928716,0.209,0.086,0.000751484124706215,"14","RNF138"
"ABHD6",2.14565151150542e-10,0.41838937972652,0.166,0.055,6.45261779055024e-06,"14","ABHD6"
"TMEM168",3.21611761537543e-10,0.417461448971163,0.526,0.261,9.67183050471854e-06,"14","TMEM168"
"ALS21",1.62899182176032e-14,0.417216911399174,0.607,0.28,4.89886710557982e-10,"14","ALS2"
