"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TOMM40",1.03880697823362e-06,0.973355036661848,0.126,0.049,0.0312400422564197,"9","TOMM40"
"PTTG1IP",8.11033834280662e-08,0.969102179044729,0.363,0.203,0.00243902204983224,"9","PTTG1IP"
"CPQ",7.73438343491639e-14,0.968025427656654,0.587,0.332,2.3259611303824e-09,"9","CPQ"
"CHD1",2.62306725778546e-07,0.964411886183942,0.422,0.246,0.0078883501643382,"9","CHD1"
"ACSL3",1.43713648377868e-07,0.959801635898912,0.359,0.197,0.00432190054766763,"9","ACSL3"
"PIK3CA",1.03564908862637e-07,0.957427667824609,0.3,0.157,0.00311450750422608,"9","PIK3CA"
"PSMD11",3.580698738683e-12,0.955531081536746,0.363,0.165,1.07682353168414e-07,"9","PSMD11"
"HM13",9.67697294618879e-07,0.953555920381229,0.359,0.216,0.0291015607410735,"9","HM13"
"PRNP",3.17301360007808e-08,0.950591249013204,0.197,0.085,0.000954220379951481,"9","PRNP"
"LYST",9.75479383232064e-08,0.950476770463678,0.372,0.207,0.00293355914919379,"9","LYST"
"KIAA0753",6.15961647490255e-07,0.947853209889092,0.188,0.086,0.0185238146249744,"9","KIAA0753"
"MT-ND5",1.36017649069825e-08,0.939651644993616,0.238,0.11,0.000409045876047684,"9","MT-ND5"
"SELENOT",4.44827675402135e-08,0.938066837238812,0.202,0.088,0.00133773026823684,"9","SELENOT"
"YWHAZ1",1.56327858096082e-10,0.934527887997383,0.516,0.295,4.70124767652347e-06,"9","YWHAZ"
"NADK",6.68642513539777e-07,0.933989346602275,0.179,0.08,0.0201080863096817,"9","NADK"
"ROCK2",3.55345007610314e-07,0.93296145206144,0.493,0.309,0.010686290413865,"9","ROCK2"
"ASXL1",5.6661418897938e-07,0.930418138306573,0.439,0.269,0.0170397885051769,"9","ASXL1"
"DDX50",1.41228354004975e-10,0.929891260390428,0.287,0.126,4.24716028999161e-06,"9","DDX50"
"ADD3",1.00400468989533e-08,0.927925080270189,0.65,0.452,0.000301934330392223,"9","ADD3"
"CNOT3",8.71719277868072e-08,0.924816686753464,0.117,0.041,0.00262152138433265,"9","CNOT3"
"MIER31",1.48053913899184e-06,0.923372363305166,0.166,0.073,0.0445242535269017,"9","MIER3"
"EIF1AY1",4.8802705230652e-13,0.92066129432367,0.184,0.059,1.4676437544014e-08,"9","EIF1AY"
"MT-CO1",3.69001010085259e-10,0.920331060675143,0.587,0.392,1.1096967376294e-05,"9","MT-CO1"
"TGFBR2",5.82718347406942e-10,0.919722471104393,0.646,0.416,1.7524088861569e-05,"9","TGFBR2"
"TBC1D23",1.09503716599638e-06,0.91620749449692,0.256,0.135,0.032931052693009,"9","TBC1D23"
"ATF6",1.72822381681882e-09,0.913755068529371,0.448,0.255,5.19728748431923e-05,"9","ATF6"
"SEC31A",4.57720549131351e-09,0.910806833313403,0.632,0.414,0.000137650300740271,"9","SEC31A"
"CCDC50",1.67134874321875e-09,0.904896792022997,0.359,0.18,5.02624707548176e-05,"9","CCDC50"
"MTREX",8.12235043181367e-08,0.89914908873914,0.444,0.244,0.00244263444535933,"9","MTREX"
"SLC30A5",1.15922003208738e-08,0.898746736199812,0.3,0.146,0.000348612240249638,"9","SLC30A5"
"TBX201",1.04554634680697e-08,0.896063625357096,0.628,0.446,0.000314427152875261,"9","TBX20"
"NRIP1",8.18271292549789e-07,0.893311576238578,0.453,0.291,0.0246078725808498,"9","NRIP1"
"PDE6D",1.50342120869782e-06,0.890748592049548,0.17,0.078,0.0452123860091696,"9","PDE6D"
"PNPLA81",2.77538516978065e-07,0.888701544600275,0.323,0.176,0.00834641582108136,"9","PNPLA8"
"CLK1",7.87114924860514e-09,0.886198990119263,0.471,0.263,0.000236709071353302,"9","CLK1"
"QSER1",8.95895574828028e-07,0.885738149160012,0.242,0.122,0.0269422676218033,"9","QSER1"
"ZC3H15",8.53538598000152e-07,0.884873200778644,0.251,0.129,0.0256684662576586,"9","ZC3H15"
"RAP1B",1.95550237277868e-08,0.883612321333418,0.359,0.192,0.000588078228565731,"9","RAP1B"
"C17orf75",6.72600081502196e-07,0.88113998978075,0.117,0.044,0.0202271022510155,"9","C17orf75"
"ATG4C",2.9309031917189e-07,0.877450580907812,0.215,0.099,0.00881410516845625,"9","ATG4C"
"FSTL1",3.31330037809186e-12,0.875995396313068,0.812,0.601,9.96408822703566e-08,"9","FSTL1"
"DNAJC24",2.07987627660297e-08,0.875401602004114,0.193,0.081,0.000625481192662812,"9","DNAJC24"
"MAN1A1",5.63841074083433e-08,0.875046227560752,0.318,0.169,0.00169563926209111,"9","MAN1A1"
"MAGI2-AS3",9.57332625828182e-08,0.872626595473872,0.309,0.165,0.00287898640565309,"9","MAGI2-AS3"
"YY1",2.51607166273051e-10,0.870107444397642,0.39,0.201,7.56658231132946e-06,"9","YY1"
"MBD2",4.72607267016988e-08,0.86194980061321,0.296,0.15,0.00142127183410019,"9","MBD2"
"TGFBR3",2.82477309340455e-11,0.857361720169517,0.623,0.355,8.49494012379551e-07,"9","TGFBR3"
"SLC25A46",1.78757058438231e-07,0.85422763741767,0.22,0.102,0.00537576101841292,"9","SLC25A46"
"DDX5",2.45175500324662e-07,0.851106183549367,0.803,0.636,0.00737316282126356,"9","DDX5"
"ZNF678",5.88042425575536e-07,0.850155663584985,0.184,0.084,0.0176841998643331,"9","ZNF678"
"NDFIP1",5.60221352337127e-08,0.846793076203039,0.404,0.226,0.00168475367288344,"9","NDFIP1"
"WDR11-AS1",1.09693329080506e-08,0.846538885406112,0.157,0.06,0.000329880748543806,"9","WDR11-AS1"
"WWTR1",7.20648699717631e-08,0.8455025568015,0.52,0.353,0.00216720683466083,"9","WWTR1"
"MAP3K7",1.07483131401665e-11,0.844945835797688,0.363,0.169,3.23234021064227e-07,"9","MAP3K7"
"CPSF6",5.99052698434833e-10,0.839706100058222,0.48,0.252,1.80153118000307e-05,"9","CPSF6"
"NFKB1",4.91675859686851e-09,0.836401658050367,0.417,0.226,0.000147861681283627,"9","NFKB1"
"USP7",2.99245014392214e-08,0.835675834268819,0.327,0.166,0.000899919531781704,"9","USP7"
"LINC01578",4.56497607860802e-08,0.834376502211894,0.408,0.232,0.00137282525611979,"9","LINC01578"
"MED4",8.97813449472608e-09,0.824022283232721,0.336,0.166,0.000269999438659897,"9","MED4"
"PPP3R1",3.76075026032804e-08,0.823153829518798,0.341,0.185,0.00113097042578845,"9","PPP3R1"
"MORF4L1",2.25315680607174e-08,0.821540952445277,0.534,0.326,0.000677591846289955,"9","MORF4L1"
"DSTN",1.5083290352645e-08,0.820003849044945,0.493,0.289,0.000453599790775095,"9","DSTN"
"MED1",2.62105195925623e-07,0.819950911552684,0.206,0.095,0.00788228955707126,"9","MED1"
"TCF7L2",9.42074901900611e-07,0.818215695336492,0.448,0.274,0.0283310185248571,"9","TCF7L2"
"HSPB1",1.03491574158832e-08,0.817747242156119,0.547,0.347,0.000311230210967856,"9","HSPB1"
"SOBP",4.98267337857775e-08,0.81640626344903,0.587,0.385,0.00149843936513969,"9","SOBP"
"UBE2D3-AS1",7.40911490653652e-08,0.81386811178372,0.13,0.048,0.00222814312584273,"9","UBE2D3-AS1"
"NID11",7.90714116033642e-12,0.812716887091705,0.525,0.295,2.37791456114797e-07,"9","NID1"
"THADA",1.18684843359042e-07,0.805803570680489,0.52,0.316,0.00356920929433646,"9","THADA"
"WDR11",3.4334622106214e-07,0.804048754561,0.332,0.178,0.0103254509060017,"9","WDR11"
"GEM1",8.15630063401416e-10,0.803911747369383,0.318,0.148,2.45284428966708e-05,"9","GEM"
"GK5",4.86132755738143e-07,0.803797176912756,0.247,0.12,0.0146194703633132,"9","GK5"
"SEC63",7.50170045007127e-08,0.797133192685563,0.439,0.25,0.00225598637634993,"9","SEC63"
"PIGC",4.29035360185918e-07,0.793656853584098,0.22,0.107,0.0129023803868711,"9","PIGC"
"PTEN",7.23488048084204e-10,0.793410030005422,0.498,0.272,2.17574560700363e-05,"9","PTEN"
"ZEB1",5.92697864126004e-07,0.789693517132339,0.704,0.494,0.0178242028678613,"9","ZEB1"
"DLD",8.52163457007308e-07,0.788160280406538,0.291,0.155,0.0256271116425808,"9","DLD"
"NR4A11",7.56133923572867e-09,0.784286944091584,0.646,0.416,0.000227392154836068,"9","NR4A1"
"ARHGEF10",4.92247406656263e-07,0.783241803667289,0.399,0.234,0.0148033562603738,"9","ARHGEF10"
"PPP3CA",7.23216072015862e-07,0.778923073724701,0.413,0.253,0.021749276933733,"9","PPP3CA"
"NR1D2",6.30746058653299e-11,0.778806543331022,0.372,0.179,1.89684262218807e-06,"9","NR1D2"
"PDE4B1",3.10719265258968e-07,0.774881416614887,0.278,0.14,0.00934426046413295,"9","PDE4B"
"EIF1B1",1.16640627534576e-06,0.774765883668655,0.278,0.148,0.0350773359184732,"9","EIF1B"
"RORA",4.64517810137438e-08,0.769069337944914,0.695,0.486,0.00139694441042632,"9","RORA"
"SLC35E3",1.19303663027069e-06,0.76644404421294,0.179,0.082,0.0358781905821304,"9","SLC35E3"
"ZNF207",2.71640546946752e-09,0.764313010096915,0.534,0.313,8.16904616832968e-05,"9","ZNF207"
"PDS5B",9.2461540888801e-07,0.76190537640402,0.417,0.254,0.0278059591914891,"9","PDS5B"
"RYK",1.80013286244882e-08,0.751795806192961,0.399,0.21,0.000541353955724233,"9","RYK"
"BTF3L4",6.50375303524298e-07,0.751322145281646,0.242,0.116,0.0195587365028862,"9","BTF3L4"
"WASL",7.71654259432971e-07,0.743673905518729,0.368,0.208,0.0232059585439277,"9","WASL"
"UBXN4",3.50870022367789e-07,0.741445378290718,0.493,0.29,0.0105517141826665,"9","UBXN4"
"ATF31",2.68391857128961e-07,0.738599022895068,0.152,0.062,0.00807134831943924,"9","ATF3"
"SSBP2",1.42455395866327e-08,0.736816643143395,0.7,0.461,0.000428406111988806,"9","SSBP2"
"PMEPA1",4.31086756979464e-07,0.735620544768243,0.22,0.104,0.0129640720426434,"9","PMEPA1"
"ADGRD11",7.33155619033217e-09,0.724737109363633,0.673,0.449,0.000220481889311859,"9","ADGRD1"
"POLK",1.68182162538928e-07,0.717836814738861,0.426,0.248,0.00505774217403317,"9","POLK"
"FOXO1",5.94488647874921e-07,0.716629507476463,0.516,0.333,0.0178780571075425,"9","FOXO1"
"FAM120AOS",1.1439050583096e-07,0.713274828515862,0.238,0.11,0.00344006568185447,"9","FAM120AOS"
"GGA1",2.63162345912204e-07,0.706275369933369,0.184,0.08,0.00791408122861771,"9","GGA1"
"CTCF",8.45493870046135e-08,0.70589881078356,0.336,0.176,0.00254265371538974,"9","CTCF"
"RB1",1.49649323339113e-07,0.701934602482921,0.587,0.374,0.00450040410077715,"9","RB1"
"SETBP1",1.23532811776067e-07,0.69916973645734,0.309,0.163,0.00371500224854167,"9","SETBP1"
"ZNF706",3.47899336234408e-07,0.696018520854864,0.368,0.205,0.0104623767385773,"9","ZNF706"
"KRCC1",1.53553661130383e-08,0.693406491375447,0.341,0.169,0.0004617819251174,"9","KRCC1"
"NKAP",1.07972352830579e-10,0.68874541523406,0.278,0.117,3.24705256667402e-06,"9","NKAP"
"RAD23B",9.34484298727089e-07,0.684939309218297,0.439,0.256,0.0281027463156197,"9","RAD23B"
"NUP54",7.05897458581589e-07,0.68460660255566,0.206,0.097,0.0212284542719241,"9","NUP54"
"ELF2",2.61134758428334e-07,0.684039363072756,0.646,0.457,0.00785310559021528,"9","ELF2"
"CNOT2",2.19561038358498e-07,0.682929015914054,0.48,0.282,0.00660285910655511,"9","CNOT2"
"CAPZA2",4.49169502854528e-08,0.682275780190317,0.457,0.259,0.00135078744593442,"9","CAPZA2"
"PDCD6IP",1.28676227551864e-06,0.680362546372393,0.39,0.225,0.0386968019116721,"9","PDCD6IP"
"KPNB1",2.63775576546255e-07,0.676481364943752,0.305,0.158,0.00793252291347554,"9","KPNB1"
"RBMS1",3.33446639022554e-12,0.669680410805177,0.91,0.755,1.00277407753253e-07,"9","RBMS1"
"RNF145",4.05349330742598e-07,0.667219428162783,0.408,0.24,0.0121900704234221,"9","RNF145"
"AC092802.1",1.640084056557e-06,0.665716433863314,0.17,0.076,0.0493222478328387,"9","AC092802.1"
"SENP6",2.84950786762149e-09,0.662022171803698,0.758,0.515,8.5693250102981e-05,"9","SENP6"
"RAB2A",2.12574290544069e-08,0.661805789674492,0.628,0.413,0.000639274663953177,"9","RAB2A"
"INPP4A",4.5602857239244e-07,0.661559501280631,0.381,0.214,0.0137141472575578,"9","INPP4A"
"CNOT4",1.04369147550162e-07,0.658751859636331,0.538,0.338,0.00313869337427603,"9","CNOT4"
"UBE2F",5.62637425599817e-07,0.65328694283004,0.296,0.152,0.0169201953000633,"9","UBE2F"
"ATF2",4.95595039233717e-07,0.638875075585879,0.381,0.217,0.0149040296148756,"9","ATF2"
"DARS",6.65124939916447e-09,0.637665533397977,0.426,0.23,0.000200023023181073,"9","DARS"
"TTC28",5.85907823439225e-09,0.637179142997587,0.762,0.549,0.000176200059742878,"9","TTC28"
"USP381",7.67547669195271e-07,0.625774538697825,0.148,0.061,0.0230824610557094,"9","USP38"
"BCAP29",6.84037528806704e-09,0.623366997088675,0.596,0.365,0.00020571060603804,"9","BCAP29"
"TRAF3IP2-AS1",4.22218314568667e-08,0.621205282047507,0.408,0.225,0.00126973713740235,"9","TRAF3IP2-AS1"
"PSMD14",7.44800306458476e-07,0.613194125820502,0.283,0.145,0.0223983796161258,"9","PSMD14"
"ABLIM3",3.02628791078515e-07,0.606927410448374,0.372,0.207,0.00910095563410419,"9","ABLIM3"
"CHD9",1.77796407895213e-08,0.606008569907871,0.821,0.615,0.000534687137463273,"9","CHD9"
"HDAC3",2.88370517090988e-08,0.605642200001929,0.197,0.083,0.000867216656047729,"9","HDAC3"
"PKIG",2.84054238216104e-08,0.602559870896156,0.507,0.306,0.00085423631058729,"9","PKIG"
"HSPA9",2.61652785257364e-08,0.5988148913093,0.422,0.225,0.00078686842110447,"9","HSPA9"
"TMEM50B",1.08259090170319e-06,0.594298378167359,0.287,0.145,0.0325567561869201,"9","TMEM50B"
"PTPN2",7.59703131237392e-07,0.592634173215669,0.363,0.198,0.0228465522657021,"9","PTPN2"
"PPP4R3A",8.62419892878195e-09,0.589427560197567,0.475,0.258,0.000259355534385259,"9","PPP4R3A"
"CUL1",2.14155107078079e-08,0.587861648365905,0.493,0.285,0.000644028653515908,"9","CUL1"
"DNAJB1",3.4874002273071e-07,0.580942450593659,0.283,0.142,0.0104876587035807,"9","DNAJB1"
"JRK",8.10156530165161e-08,0.580651817770943,0.13,0.047,0.00243638373316569,"9","JRK"
"RHOQ",8.85398048981767e-07,0.580434236808652,0.605,0.425,0.0266265755270287,"9","RHOQ"
"CLIC4",1.94197323674619e-09,0.580382902019934,0.7,0.442,5.84009611486682e-05,"9","CLIC4"
"STAM",9.30656546323272e-07,0.579705894067677,0.363,0.204,0.0279876343175798,"9","STAM"
"COPS31",7.93789357215015e-07,0.579243992774918,0.152,0.064,0.0238716273395272,"9","COPS3"
"CENPP",2.47144334377377e-07,0.577101869544352,0.381,0.214,0.00743237156773085,"9","CENPP"
"COL4A2",3.09280844312345e-08,0.574598773893669,0.686,0.465,0.000930100283100514,"9","COL4A2"
"ZFAND5",4.72255822727317e-07,0.573791149780649,0.395,0.22,0.0142021493568786,"9","ZFAND5"
"WDFY3",1.69885811075673e-09,0.570619499038848,0.646,0.398,5.10897599647872e-05,"9","WDFY3"
"ZDHHC17",1.02746291529262e-06,0.567896003884525,0.372,0.211,0.0308988922515949,"9","ZDHHC17"
"SH3RF1",1.42281190922724e-06,0.56620955094177,0.448,0.264,0.0427882225461909,"9","SH3RF1"
"AC119673.2",7.90252199811944e-11,0.564308225233546,0.529,0.292,2.37652544049446e-06,"9","AC119673.2"
"AC021231.11",6.33294467958538e-08,0.555345551677357,0.296,0.144,0.00190450645349171,"9","AC021231.1"
"PDE11A",3.6260250337701e-08,0.552899579100904,0.184,0.077,0.00109045450840568,"9","PDE11A"
"NAALADL2",6.06280628306527e-09,0.550217227158771,0.695,0.513,0.000182326773350622,"9","NAALADL2"
"AC009264.11",2.84048553538153e-07,0.525022074272026,0.112,0.04,0.00854219215055288,"9","AC009264.1"
"AEBP2",8.99663032667429e-07,0.519398449842861,0.413,0.241,0.0270555663814076,"9","AEBP2"
"PEX31",4.8221314615668e-07,0.511979458588583,0.233,0.11,0.0145015959443698,"9","PEX3"
"CTNNBL1",2.86864175312871e-07,0.509574300775447,0.381,0.202,0.00862686634418396,"9","CTNNBL1"
"ZKSCAN1",1.47724372560979e-06,0.48712366343467,0.336,0.181,0.0444251505602633,"9","ZKSCAN1"
"TNFRSF191",6.40801997164416e-08,0.478080630353352,0.552,0.333,0.00192708384607255,"9","TNFRSF19"
"MED13L",5.71711233112993e-07,0.472980759313025,0.776,0.559,0.017193071913407,"9","MED13L"
"FNDC3B",6.24171769619219e-07,0.471017754443483,0.906,0.817,0.0187707176277588,"9","FNDC3B"
"CYP4V21",2.34462480674714e-07,0.46775961617669,0.211,0.095,0.00705099018133068,"9","CYP4V2"
"AC007126.1",1.29941254037677e-07,0.459652589922461,0.22,0.098,0.00390772333267507,"9","AC007126.1"
"HIVEP2",8.622570071779e-07,0.448599725066124,0.623,0.403,0.025930654976861,"9","HIVEP2"
"ZRANB3",1.12648419500321e-06,0.436076721425551,0.332,0.179,0.0338767591963316,"9","ZRANB3"
"BIRC6",6.80037233618941e-07,0.431043853584163,0.776,0.569,0.0204507597266224,"9","BIRC6"
"CSNK1A1",5.36151632649127e-07,0.428274863614805,0.816,0.614,0.0161236880486572,"9","CSNK1A1"
"MICU3",4.61596666892138e-07,0.426561674651545,0.484,0.288,0.0138815965634473,"9","MICU3"
"BX004807.11",5.48700646657799e-07,0.422056801934304,0.148,0.06,0.01650107454694,"9","BX004807.1"
"AASS1",7.16939496271617e-08,0.419489982784065,0.466,0.257,0.00215605214713763,"9","AASS"
"RFC3",3.87341491588537e-07,0.412465134976153,0.359,0.194,0.0116485206765421,"9","RFC3"
"POLR1A",4.0775804435908e-07,0.394005421493714,0.287,0.145,0.0122625076680106,"9","POLR1A"
"AHCYL1",5.70096053844051e-09,0.352103285766659,0.372,0.18,0.000171444986272522,"9","AHCYL1"
"USP9Y",4.06434236412995e-07,0.342759012202359,0.601,0.37,0.012222696791648,"9","USP9Y"
"CAPN3",5.02147322945908e-07,0.33827517606543,0.184,0.08,0.0151010764429523,"9","CAPN3"
"MT-CYB",4.51523106914562e-13,0.333672389883866,0.677,0.441,1.35786543942416e-08,"9","MT-CYB"
