"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"VPS26A",2.83536707391149e-13,1.86713979842221,0.208,0.081,8.52679940137403e-09,"9","VPS26A"
"DPY30",1.73053898499832e-10,1.86559174904398,0.133,0.044,5.20424988958546e-06,"9","DPY30"
"RINT1",6.5869036467093e-09,1.86441244869896,0.14,0.054,0.000198087953367489,"9","RINT1"
"FXYD1",1.303077330103e-12,1.86185436956056,0.231,0.1,3.91874445481874e-08,"9","FXYD1"
"MSL1",4.67553757941327e-10,1.86128612298331,0.155,0.06,1.40607441625695e-05,"9","MSL1"
"SYPL1",1.4678593997564e-08,1.85979947791264,0.186,0.087,0.000441429357288741,"9","SYPL1"
"DUBR",1.29102672033518e-18,1.85841758833763,0.284,0.108,3.88250465606399e-14,"9","DUBR"
"PNRC2",2.6265169824649e-10,1.85710201883383,0.22,0.099,7.89872452136669e-06,"9","PNRC2"
"SERF2",3.43360708338644e-23,1.8557094096261,0.394,0.17,1.0325886581868e-18,"9","SERF2"
"SGCB",2.85241154203716e-09,1.85462312159539,0.163,0.068,8.57805723036834e-05,"9","SGCB"
"SRSF21",9.96645455756561e-08,1.85443813304453,0.193,0.098,0.00299721187909671,"9","SRSF2"
"CDC42",2.05511783802622e-13,1.85343617418517,0.277,0.128,6.18035587429625e-09,"9","CDC42"
"GAPDH",2.84376032193486e-20,1.85108441590818,0.409,0.197,8.5520404161547e-16,"9","GAPDH"
"XPOT",7.28652595600082e-07,1.85038286008705,0.114,0.046,0.0219127695074813,"9","XPOT"
"HEBP1",1.68324260111037e-07,1.85031283039767,0.121,0.048,0.00506201547431922,"9","HEBP1"
"CTTNBP2NL",9.67720808478626e-08,1.84780870913383,0.106,0.038,0.00291022678733777,"9","CTTNBP2NL"
"POLI",1.532289929513e-07,1.8448456631651,0.148,0.066,0.00460805550502444,"9","POLI"
"CDC42SE1",2.19160413029358e-07,1.83784947241097,0.148,0.066,0.0065908111010319,"9","CDC42SE1"
"RELL1",1.46753863482822e-09,1.83746265399173,0.189,0.084,4.4133289365189e-05,"9","RELL1"
"HEXB",3.41603985617365e-10,1.83602820292501,0.159,0.061,1.0273056659471e-05,"9","HEXB"
"NDRG2",5.03658322197689e-10,1.83304541006392,0.205,0.094,1.51465167234511e-05,"9","NDRG2"
"GLI3",3.27976612616824e-10,1.83290011983444,0.22,0.101,9.86324067122574e-06,"9","GLI3"
"RPS28",2.74207150294806e-24,1.8301715405549,0.413,0.179,8.2462316308157e-20,"9","RPS28"
"FGFR1OP2",9.2928332120948e-16,1.82915103050895,0.295,0.128,2.79463373187327e-11,"9","FGFR1OP2"
"STARD9",3.0309659958854e-19,1.82884581770692,0.345,0.152,9.11502403942617e-15,"9","STARD9"
"MITD1",1.00688771943863e-07,1.82821754966966,0.117,0.045,0.0030280134386678,"9","MITD1"
"GFPT1",2.89957055665861e-10,1.82761075251943,0.223,0.105,8.71987853503944e-06,"9","GFPT1"
"MEAF6",1.84940254327489e-10,1.82750822742496,0.197,0.085,5.56170826839059e-06,"9","MEAF6"
"ETNK1",3.52892965336606e-10,1.82556161873595,0.284,0.153,1.06125501465677e-05,"9","ETNK1"
"PRRX1",7.62707508951384e-24,1.82354078645517,0.394,0.164,2.2936902916695e-19,"9","PRRX1"
"STXBP3",4.2558178588402e-11,1.82314747262139,0.216,0.094,1.27985210468901e-06,"9","STXBP3"
"OSTM1",1.70007461269778e-09,1.81260263091994,0.102,0.031,5.11263438276603e-05,"9","OSTM1"
"KRR1",9.61629974769915e-07,1.81128357472728,0.106,0.042,0.0289190982312557,"9","KRR1"
"REEP5",1.57212346977086e-09,1.81092218775546,0.246,0.127,4.72784691064192e-05,"9","REEP5"
"SLC25A32",1.83121544257186e-07,1.8087407692479,0.163,0.074,0.00550701420044634,"9","SLC25A32"
"SRP54",2.15750553114146e-10,1.80716146575439,0.231,0.108,6.48826638380172e-06,"9","SRP54"
"LSM8",1.37977951946092e-07,1.80715473082984,0.136,0.057,0.00414941094887482,"9","LSM8"
"PCSK5",1.33322269031863e-09,1.80707617726876,0.193,0.086,4.00940059659522e-05,"9","PCSK5"
"PTEN",8.28178656619414e-33,1.80614118267917,0.636,0.332,2.49058167405157e-28,"9","PTEN"
"MLXIP",1.16948103116834e-13,1.80290617618505,0.227,0.09,3.51698030503256e-09,"9","MLXIP"
"FOS1",1.13845914043602e-08,1.80117831865235,0.443,0.301,0.000342368817303325,"9","FOS"
"PABPC1",1.67189210429772e-10,1.80113825177299,0.258,0.128,5.02788112525454e-06,"9","PABPC1"
"PDAP1",1.05461194750327e-09,1.80053303327099,0.178,0.075,3.17153450972659e-05,"9","PDAP1"
"ARL13B",1.58203364218062e-06,1.79985327864518,0.167,0.084,0.0475764977212977,"9","ARL13B"
"P4HB",6.91446105354646e-08,1.79935352068544,0.189,0.092,0.00207938587263303,"9","P4HB"
"ATP6V0B",7.09722692627202e-07,1.79927951854986,0.106,0.041,0.0213434905353778,"9","ATP6V0B"
"CCDC50",2.19685747932154e-14,1.79656937042839,0.352,0.18,6.60660949756365e-10,"9","CCDC50"
"FYN",1.15529580948135e-23,1.79419821934678,0.504,0.257,3.47432108785327e-19,"9","FYN"
"GLUD1",1.18425766005307e-06,1.79283518419926,0.152,0.073,0.0356141806107759,"9","GLUD1"
"ENO1",2.46473411709734e-09,1.79197527405224,0.205,0.094,7.41219491034683e-05,"9","ENO1"
"GNAI2",1.22914312307051e-10,1.79117570774677,0.125,0.04,3.69640211400995e-06,"9","GNAI2"
"SF3B1",1.7694146241526e-19,1.78750401637695,0.424,0.214,5.32116059921413e-15,"9","SF3B1"
"HSPD1",3.41841483912749e-07,1.78697356259159,0.205,0.11,0.0102801989457081,"9","HSPD1"
"CEP68",5.85803988997021e-07,1.78430440707671,0.106,0.041,0.0176168833611074,"9","CEP68"
"ARL6IP5",4.59864994374086e-12,1.7831009946318,0.295,0.145,1.38295199758119e-07,"9","ARL6IP5"
"CREB3L2",4.98403640545777e-16,1.78285545599544,0.322,0.146,1.49884926821331e-11,"9","CREB3L2"
"PLEKHG1",2.34128577475825e-12,1.78134844099985,0.11,0.029,7.0409487104305e-08,"9","PLEKHG1"
"EXOC11",1.63157199604839e-13,1.77223117657894,0.28,0.126,4.90662646371632e-09,"9","EXOC1"
"METTL8",1.36364484751248e-07,1.77087269762828,0.114,0.043,0.00410088914992429,"9","METTL8"
"C11orf58",9.54919915511865e-21,1.76693906172093,0.42,0.197,2.87173066191883e-16,"9","C11orf58"
"RHOB",3.01956443090324e-11,1.76626937179346,0.242,0.113,9.08073611305532e-07,"9","RHOB"
"NPM1",3.31827824111059e-10,1.7650030306571,0.265,0.137,9.97905815449187e-06,"9","NPM1"
"TMX4",1.95907699121032e-11,1.7631484739532,0.261,0.127,5.89153223566681e-07,"9","TMX4"
"ZNF708",1.00096342596483e-14,1.76167479479242,0.242,0.095,3.01019731090404e-10,"9","ZNF708"
"ANGPTL21",2.53093313854376e-08,1.76146202494507,0.144,0.059,0.000761127522754265,"9","ANGPTL2"
"CRIP1",4.68895347120095e-11,1.76025638253816,0.114,0.033,1.41010897739426e-06,"9","CRIP1"
"DNAJB1",1.82414140879289e-08,1.75885804880966,0.14,0.056,0.000548574045866287,"9","DNAJB1"
"NEK111",9.89676654111368e-07,1.75815953701364,0.121,0.051,0.0297625460190912,"9","NEK11"
"TOR1AIP1",1.77109460859317e-11,1.75737186337267,0.223,0.097,5.32621281642225e-07,"9","TOR1AIP1"
"NUDT21",8.24215553179009e-09,1.75732512373597,0.133,0.05,0.000247866343307523,"9","NUDT21"
"C1D",8.52710773230166e-08,1.75442874998665,0.129,0.051,0.00256435710833508,"9","C1D"
"SDHD",4.34103754643072e-09,1.75387617445001,0.205,0.097,0.000130548022133811,"9","SDHD"
"TMA7",4.31021037291568e-09,1.75356319843973,0.159,0.065,0.000129620956544693,"9","TMA7"
"IFT80",1.58177795329075e-07,1.7507345100279,0.14,0.059,0.00475688083893129,"9","IFT80"
"ITPR1",2.51133287948067e-14,1.75044822086544,0.292,0.133,7.55233136846223e-10,"9","ITPR1"
"VPS29",2.64796553391308e-07,1.75010178545395,0.159,0.073,0.0079632267501368,"9","VPS29"
"UGGT2",1.52123217451248e-20,1.750030006062,0.458,0.238,4.57480151841139e-16,"9","UGGT2"
"MIER1",5.79598001196789e-12,1.74765937756798,0.303,0.153,1.7430250689991e-07,"9","MIER1"
"XRCC5",4.09369083953715e-20,1.74685995870677,0.417,0.195,1.23109564617401e-15,"9","XRCC5"
"GALNT10",2.55198676687878e-09,1.74558477702083,0.178,0.077,7.67458980403455e-05,"9","GALNT10"
"MAP4K5",1.69251236379192e-17,1.74455683328618,0.33,0.143,5.08989243163143e-13,"9","MAP4K5"
"RPL5",1.27513212835013e-16,1.74374772353378,0.345,0.157,3.83470484958734e-12,"9","RPL5"
"RUFY3",1.86682587107494e-14,1.7433695357338,0.345,0.173,5.61410544208366e-10,"9","RUFY3"
"TBC1D16",7.3141410307888e-09,1.74278564986682,0.121,0.043,0.000219958163218911,"9","TBC1D16"
"MTRNR2L12",1.69821662718019e-30,1.74174777688718,0.587,0.301,5.107046862919e-26,"9","MTRNR2L12"
"CAVIN1",1.03790215247575e-15,1.74171269379037,0.208,0.071,3.12128314314033e-11,"9","CAVIN1"
"IK",6.85372223482817e-07,1.74061409230338,0.117,0.049,0.0206111988767987,"9","IK"
"MT2A",9.04416444963229e-07,1.73844417497647,0.121,0.052,0.0271985157493792,"9","MT2A"
"CRIPT",5.5517560795666e-08,1.73691768787456,0.106,0.038,0.00166957960580806,"9","CRIPT"
"TERF2IP",2.1086252602961e-12,1.73520136294735,0.277,0.131,6.34126874528846e-08,"9","TERF2IP"
"DDHD2",2.3522336707534e-08,1.7338678976402,0.193,0.092,0.00070738723180567,"9","DDHD2"
"HARS",7.89412944938352e-07,1.73336858860623,0.106,0.041,0.0237400154931311,"9","HARS"
"RAB14",2.15194878972052e-10,1.73300164592916,0.235,0.111,6.47155559532652e-06,"9","RAB14"
"AHR",8.17562305126292e-08,1.73239596158717,0.163,0.074,0.0024586551202063,"9","AHR"
"DISP1",6.29129045639985e-10,1.73188090744473,0.189,0.081,1.89197977895313e-05,"9","DISP1"
"ACTG1",2.80455346141703e-24,1.73155536055053,0.606,0.351,8.43413362451943e-20,"9","ACTG1"
"LANCL1",2.48599615816341e-08,1.73023469588357,0.159,0.068,0.000747613624644483,"9","LANCL1"
"C5orf24",8.30469360139175e-07,1.72879771667593,0.125,0.053,0.0249747050674654,"9","C5orf24"
"TMTC3",2.10226892234295e-07,1.72818192402122,0.129,0.053,0.00632215333016196,"9","TMTC3"
"TAF7",3.36381298491217e-07,1.72796291722173,0.129,0.054,0.0101159947895264,"9","TAF7"
"NPHP3",5.23532845088029e-13,1.72731028957754,0.322,0.161,1.57442032503323e-08,"9","NPHP3"
"PGRMC2",1.33124190134403e-06,1.72715451095313,0.17,0.086,0.0400344376991189,"9","PGRMC2"
"SWAP70",2.06500297850832e-07,1.72424670979169,0.159,0.073,0.00621008345726807,"9","SWAP70"
"FBXL3",2.42160995473565e-08,1.72296708672396,0.133,0.051,0.000728250761687651,"9","FBXL3"
"CENPP",6.46801448186054e-20,1.7195576221117,0.375,0.163,1.94512599512992e-15,"9","CENPP"
"GHITM",3.41986339213377e-08,1.7191141759741,0.167,0.073,0.00102845551791639,"9","GHITM"
"FNTA",1.86589854741727e-07,1.71793270640764,0.174,0.082,0.00561131670164795,"9","FNTA"
"RPL24",1.32322001955327e-10,1.71336456377821,0.205,0.089,3.97931956480254e-06,"9","RPL24"
"TLE4",3.47007827449158e-11,1.71314461740022,0.25,0.121,1.04355663948785e-06,"9","TLE4"
"RORA",1.257091712733e-36,1.71261182062822,0.792,0.561,3.78045190770195e-32,"9","RORA"
"SUB1",6.52299745298691e-07,1.71157402781078,0.189,0.1,0.0196166102403675,"9","SUB1"
"TTLL3",1.60259588889303e-08,1.71081775234479,0.125,0.047,0.0004819486616668,"9","TTLL3"
"HDGFL3",7.24720473294835e-10,1.70929490673089,0.178,0.073,2.17945187933956e-05,"9","HDGFL3"
"RNF146",1.31179022835296e-11,1.70919293234425,0.258,0.123,3.94494675372585e-07,"9","RNF146"
"NUCB2",7.31487576665242e-09,1.70775399887018,0.189,0.085,0.000219980258930538,"9","NUCB2"
"RPS29",1.983967090316e-09,1.70608223448438,0.163,0.066,5.96638423070731e-05,"9","RPS29"
"TMSB10",1.81493295878428e-15,1.7032702242839,0.231,0.087,5.45804788695196e-11,"9","TMSB10"
"EDIL3",2.9741918385818e-08,1.69840945776851,0.208,0.106,0.000894428711616705,"9","EDIL3"
"ILK",4.96288719279852e-10,1.69726673848564,0.227,0.106,1.4924890654903e-05,"9","ILK"
"CLCC1",1.49356396421007e-06,1.6937934120467,0.106,0.042,0.0449159490956895,"9","CLCC1"
"RECK",6.48903984666383e-10,1.69361871661496,0.231,0.109,1.95144895308721e-05,"9","RECK"
"TMX3",2.35845123883587e-09,1.68850637745982,0.212,0.1,7.09257041055111e-05,"9","TMX3"
"ATP11C",4.69735043760588e-08,1.68806179674554,0.114,0.041,0.00141263419710122,"9","ATP11C"
"KDSR",3.80593092501565e-11,1.68508074498967,0.212,0.09,1.14455760707996e-06,"9","KDSR"
"COX6B1",7.93635522592043e-07,1.68497806110956,0.174,0.088,0.0238670010709105,"9","COX6B1"
"L3HYPDH",4.09586782864365e-07,1.68361111586661,0.152,0.069,0.01231750332108,"9","L3HYPDH"
"MCL1",4.66470870866271e-14,1.68095456881543,0.299,0.136,1.40281784995614e-09,"9","MCL1"
"NECTIN3",1.0928164978336e-06,1.67991961077816,0.174,0.088,0.03286427053935,"9","NECTIN3"
"CANX",3.47667416612175e-13,1.67972147313939,0.311,0.154,1.04554022197779e-08,"9","CANX"
"GLS",4.57803620230049e-18,1.67661834011346,0.489,0.277,1.37675282711783e-13,"9","GLS"
"IFNGR2",6.489489392762e-09,1.67436633748542,0.155,0.063,0.000195158414508532,"9","IFNGR2"
"EMP2",1.75637339089506e-12,1.66884030782132,0.337,0.179,5.2819416984387e-08,"9","EMP2"
"EEF2",1.280217632102e-11,1.6651405320514,0.292,0.151,3.84999848502034e-07,"9","EEF2"
"PTPN12",8.793778461607e-13,1.65924131155305,0.299,0.146,2.64455299675907e-08,"9","PTPN12"
"SDF4",6.98232010018816e-09,1.65721957449184,0.174,0.075,0.000209979312372958,"9","SDF4"
"APLP2",4.95285983456778e-12,1.65712845919953,0.299,0.148,1.48947353804957e-07,"9","APLP2"
"IFNAR2",1.31470639789289e-07,1.65633694571646,0.14,0.059,0.0039537165503833,"9","IFNAR2"
"SNX3",3.10614946410634e-08,1.65603483866958,0.261,0.147,0.0009341123283407,"9","SNX3"
"ANKAR",1.14203397905038e-10,1.65549123173242,0.314,0.169,3.43443878519819e-06,"9","ANKAR"
"PKD2",1.80900650338145e-19,1.65548282731138,0.375,0.165,5.44022525761902e-15,"9","PKD2"
"SS18",4.18173976731015e-12,1.65527911220355,0.277,0.132,1.25757460022318e-07,"9","SS18"
"DICER1",1.21904513581764e-18,1.65466457155852,0.405,0.195,3.6660344369444e-14,"9","DICER1"
"ERV3-1",7.0642607610485e-08,1.65463879899763,0.102,0.035,0.00212443513867011,"9","ERV3-1"
"NUDC",5.22347525723044e-08,1.65416656877874,0.167,0.075,0.00157085571410691,"9","NUDC"
"PROS1",6.38871856321161e-11,1.65317175753746,0.25,0.119,1.92127933351463e-06,"9","PROS1"
"LMAN1",6.06128087684935e-09,1.65046233599471,0.273,0.151,0.00018228089980949,"9","LMAN1"
"TULP4",3.62315388783235e-13,1.64780829141978,0.265,0.117,1.08959106868782e-08,"9","TULP4"
"NR4A2",1.4466855648752e-07,1.64106073011,0.155,0.07,0.0043506174992492,"9","NR4A2"
"CCT8",9.4045953451048e-07,1.63974313444888,0.155,0.073,0.0282824395813337,"9","CCT8"
"DYNC1LI1",6.27936711939364e-09,1.63926327806307,0.25,0.13,0.000188839407381525,"9","DYNC1LI1"
"TIAL1",1.68494383268906e-12,1.63857212569678,0.284,0.133,5.06713158804581e-08,"9","TIAL1"
"RAC1",1.65286515390342e-11,1.63577403572993,0.239,0.108,4.97066137733375e-07,"9","RAC1"
"ANTXR2",1.77103226035104e-19,1.63386941174828,0.458,0.239,5.32602531655368e-15,"9","ANTXR2"
"MYCBP2",1.19403275537447e-27,1.63328344914511,0.614,0.348,3.59081470523765e-23,"9","MYCBP2"
"CRYBG3",5.00910120360342e-19,1.63254119687413,0.477,0.261,1.50638700495966e-14,"9","CRYBG3"
"LRP11",2.99813232167433e-07,1.63137171133193,0.152,0.069,0.00901628333097121,"9","LRP11"
"HSP90AA1",6.98396555636183e-19,1.63095308638284,0.345,0.147,2.10028796176469e-14,"9","HSP90AA1"
"CNTLN",5.77787115581834e-10,1.62928013973507,0.197,0.086,1.73757919268925e-05,"9","CNTLN"
"ZNF706",6.29394372253513e-12,1.62827915294921,0.292,0.137,1.89277769567799e-07,"9","ZNF706"
"CMPK1",3.80887166615906e-09,1.62660142029635,0.22,0.106,0.000114544197616401,"9","CMPK1"
"DHX9",1.57324970136527e-09,1.62436380192811,0.231,0.113,4.73123382691579e-05,"9","DHX9"
"SQSTM1",4.14928144871223e-15,1.62290330658317,0.462,0.275,1.24781341007123e-10,"9","SQSTM1"
"SP3",2.51835396653758e-17,1.62245751679715,0.292,0.117,7.57344588356847e-13,"9","SP3"
"UHRF1BP1L",6.78932155934859e-07,1.62205422388533,0.182,0.092,0.020417526725429,"9","UHRF1BP1L"
"ETS1",1.15045101122993e-08,1.62166728032169,0.186,0.084,0.000345975132607177,"9","ETS1"
"DUT",1.85848879329413e-07,1.62106004357042,0.186,0.092,0.00558903334807343,"9","DUT"
"ABCE1",4.27470962996146e-07,1.61865133370186,0.129,0.054,0.0128553342701831,"9","ABCE1"
"CLNS1A",6.91556290021819e-07,1.61832653175472,0.155,0.073,0.0207971723098262,"9","CLNS1A"
"GNG12",2.97691677011504e-15,1.6174624206343,0.326,0.15,8.95248180276696e-11,"9","GNG12"
"ANKRD10",2.70961084947032e-16,1.61465070279708,0.439,0.234,8.1486127076121e-12,"9","ANKRD10"
"CYP20A1",7.71449440398587e-15,1.61068168789923,0.277,0.116,2.31997990211067e-10,"9","CYP20A1"
"DEK",2.70559239481997e-11,1.60794643356145,0.25,0.115,8.13652800894208e-07,"9","DEK"
"GNG5",4.26348295873652e-07,1.60756712665098,0.17,0.083,0.0128215723018083,"9","GNG5"
"DCP2",1.42564738678388e-06,1.60139203871111,0.212,0.12,0.0428734938627516,"9","DCP2"
"EML4",2.07325097240151e-07,1.60104585619608,0.201,0.104,0.00623488764930307,"9","EML4"
"DOCK9",4.61656315092312e-10,1.60089103061057,0.273,0.145,1.38833903637711e-05,"9","DOCK9"
"SRGAP1",3.00169966141227e-16,1.60023331323601,0.311,0.135,9.02701139176513e-12,"9","SRGAP1"
"LTBP3",6.81925931480806e-08,1.60013830118044,0.182,0.085,0.00205075585374223,"9","LTBP3"
"VPS4B",3.58264543998298e-08,1.59895020223547,0.197,0.095,0.00107740896316608,"9","VPS4B"
"MIR100HG",1.61071697792947e-13,1.59772472529246,0.356,0.19,4.84390916772731e-09,"9","MIR100HG"
"SERBP1",8.78746040074907e-09,1.59495249995125,0.258,0.136,0.000264265296631727,"9","SERBP1"
"TBK1",1.39485256955027e-06,1.59262949609424,0.178,0.091,0.0419474013240853,"9","TBK1"
"PRMT2",5.42014646297003e-14,1.59099921727021,0.33,0.16,1.63000064580898e-09,"9","PRMT2"
"PKNOX2",1.59269049296437e-13,1.59005487132514,0.254,0.107,4.78969811949175e-09,"9","PKNOX2"
"PHF141",2.82249456044495e-11,1.58686943079088,0.311,0.163,8.48808789162609e-07,"9","PHF14"
"COL4A1",6.28912028941663e-22,1.58686057063809,0.621,0.377,1.89132714463626e-17,"9","COL4A1"
"MED23",8.20975538336759e-07,1.58669700796616,0.159,0.077,0.0246891973644013,"9","MED23"
"RAP1B",7.00136824520771e-12,1.58325887254549,0.348,0.196,2.10552147238132e-07,"9","RAP1B"
"KLF13",5.31661551875838e-15,1.5810577127879,0.258,0.103,1.59886578495621e-10,"9","KLF13"
"TACC1",1.54218226717945e-08,1.57980076247424,0.314,0.196,0.000463780473208877,"9","TACC1"
"QSER1",5.74845404731692e-12,1.5795889720656,0.227,0.096,1.72873258564962e-07,"9","QSER1"
"CBX3",1.29479138231062e-10,1.57930206291829,0.186,0.074,3.89382612402273e-06,"9","CBX3"
"SERP1",1.75852836860023e-08,1.57731499593142,0.277,0.154,0.000528842236289147,"9","SERP1"
"TLN1",8.99428145535349e-13,1.57404379165963,0.33,0.167,2.70485026206846e-08,"9","TLN1"
"CLINT1",3.55062516303102e-13,1.57371520147549,0.311,0.15,1.06777950527832e-08,"9","CLINT1"
"ERCC5",1.70495778297062e-10,1.57298975937363,0.193,0.08,5.12731954072754e-06,"9","ERCC5"
"RNPS1",4.39023379727728e-07,1.57128434075297,0.17,0.082,0.013202750098552,"9","RNPS1"
"CNBP",4.70959781050444e-12,1.57064565122518,0.352,0.191,1.416317349553e-07,"9","CNBP"
"PLA2R1",1.6327350210427e-06,1.56965953731601,0.182,0.095,0.049101240287817,"9","PLA2R1"
"HERPUD1",1.99937972687601e-07,1.56961837142545,0.167,0.078,0.00601273465263423,"9","HERPUD1"
"GORASP2",1.39283552203613e-07,1.5686913754712,0.155,0.068,0.00418867426541926,"9","GORASP2"
"SIMC1",1.2201630436342e-07,1.56817264531619,0.148,0.064,0.00366939632112114,"9","SIMC1"
"NCK1",1.92010309270255e-09,1.56740930403867,0.186,0.08,5.77432603068437e-05,"9","NCK1"
"RPL35A",2.42202926577674e-11,1.56677972346497,0.246,0.115,7.28376861097038e-07,"9","RPL35A"
"CEP89",4.72940361555607e-08,1.56439524381643,0.121,0.045,0.00142227354930618,"9","CEP89"
"GALNT2",1.09799496813766e-10,1.559831010417,0.295,0.158,3.30200026768038e-06,"9","GALNT2"
"PJA2",4.92689872881956e-11,1.55857441294134,0.424,0.279,1.48166625471791e-06,"9","PJA2"
"TNS2",1.70508386183174e-10,1.55826147892501,0.303,0.164,5.12769869768658e-06,"9","TNS2"
"CPD",1.00778354774663e-06,1.55548956139057,0.189,0.099,0.0303070746313845,"9","CPD"
"PGM3",1.28091343549205e-07,1.55359831777482,0.11,0.04,0.00385209097455524,"9","PGM3"
"ST3GAL41",2.97731466263808e-07,1.5499924362889,0.159,0.072,0.0089536783849515,"9","ST3GAL4"
"PRKD3",1.51961311660677e-11,1.54941309056808,0.197,0.079,4.56993252557154e-07,"9","PRKD3"
"SOBP",3.94544508687685e-19,1.54900905784657,0.542,0.313,1.18651370097648e-14,"9","SOBP"
"SETD7",7.23634508141704e-07,1.5478266640362,0.182,0.092,0.0217618605633455,"9","SETD7"
"CHSY1",1.69130090856742e-09,1.545628398779,0.17,0.069,5.08624922233479e-05,"9","CHSY1"
"RBMS3",7.36164974727845e-34,1.54335410581036,0.822,0.599,2.21386892849905e-29,"9","RBMS3"
"SBDS",8.68338808709285e-07,1.5426622232047,0.208,0.113,0.0261135529943143,"9","SBDS"
"SMARCE1",1.94870500713464e-07,1.54183630158754,0.17,0.078,0.00586034056795601,"9","SMARCE1"
"DNAJC10",7.95330779196626e-10,1.54125349259288,0.277,0.148,2.39179825227801e-05,"9","DNAJC10"
"SLC4A7",2.55297640333014e-11,1.5373326279767,0.394,0.227,7.67756593773474e-07,"9","SLC4A7"
"ALG13",1.56600540801079e-08,1.53729901527999,0.258,0.141,0.000470944806351086,"9","ALG13"
"HNRNPH3",1.42281623943743e-07,1.53572364488047,0.239,0.13,0.00427883527686019,"9","HNRNPH3"
"EMC101",2.29779636892044e-08,1.53294319645823,0.129,0.048,0.000691016302025445,"9","EMC10"
"EIF4H",8.43584580789143e-07,1.53186528391954,0.186,0.096,0.0253691190980719,"9","EIF4H"
"ARPC2",1.5712793501912e-10,1.53137771307567,0.239,0.112,4.72530838982998e-06,"9","ARPC2"
"GRK5",2.01426363487113e-13,1.52547139797517,0.462,0.297,6.05749502914794e-09,"9","GRK5"
"COPA",2.80384096728183e-14,1.52435420896098,0.39,0.209,8.43199094090663e-10,"9","COPA"
"ANAPC5",1.74847592946223e-08,1.51889051945878,0.22,0.11,0.000525819166267176,"9","ANAPC5"
"EPRS",1.49842480226324e-08,1.51732846200874,0.182,0.081,0.000450621290784623,"9","EPRS"
"BCL6",3.21483740654423e-10,1.51521704647608,0.356,0.215,9.66798053270045e-06,"9","BCL6"
"FAM198B-AS1",5.84985110752958e-08,1.51463277860791,0.261,0.144,0.00175922572356737,"9","FAM198B-AS1"
"TTC21B",1.96552500545292e-11,1.51284419240123,0.303,0.153,5.91092334889857e-07,"9","TTC21B"
"RBBP7",3.25725353939471e-08,1.51127041192309,0.22,0.11,0.000979553856902172,"9","RBBP7"
"DDR2",3.64474174650156e-08,1.51042005318155,0.284,0.163,0.00109608318542541,"9","DDR2"
"MRPL3",5.50794895989863e-08,1.51007236808822,0.152,0.064,0.00165640549071031,"9","MRPL3"
"CD46",1.17432845626631e-18,1.50972493304189,0.417,0.201,3.53155796652968e-14,"9","CD46"
"KLHL5",1.21194894919817e-07,1.50817889649519,0.11,0.04,0.00364469407492365,"9","KLHL5"
"PRKAA1",7.08049989414936e-07,1.50622493022263,0.201,0.105,0.0212931873316754,"9","PRKAA1"
"LRIG3",1.50338396470565e-07,1.5061822287444,0.152,0.067,0.00452112659705929,"9","LRIG3"
"IP6K2",4.15532620127623e-09,1.50616249652595,0.186,0.081,0.00012496312485098,"9","IP6K2"
"RTRAF1",1.36045967612789e-06,1.50057645841455,0.155,0.074,0.040913103840194,"9","RTRAF"
"HMGB1",9.5955978935253e-24,1.49904967988641,0.606,0.36,2.88568415451986e-19,"9","HMGB1"
"RPL37",2.78969105223605e-12,1.49413027256035,0.231,0.098,8.38943790138949e-08,"9","RPL37"
"ENSA",1.25443672995286e-06,1.49268311747956,0.178,0.091,0.0377246757798725,"9","ENSA"
"MIA3",2.24438228457149e-12,1.49215271879401,0.303,0.146,6.74953084439183e-08,"9","MIA3"
"FARP1",3.55962614480342e-07,1.49206778983696,0.148,0.066,0.0107048637052673,"9","FARP1"
"CRBN",1.08591225935581e-08,1.49135060893856,0.227,0.11,0.000326566393756074,"9","CRBN"
"ZNF83",5.99520565807882e-10,1.48739484484205,0.223,0.105,1.80293819755404e-05,"9","ZNF83"
"KHDRBS1",9.96150208355301e-15,1.48639977550384,0.367,0.178,2.9957225215869e-10,"9","KHDRBS1"
"SMU1",1.01246297005025e-06,1.48429491326902,0.186,0.095,0.030447798898321,"9","SMU1"
"MB21D2",6.808391060928e-07,1.48321004866832,0.144,0.065,0.0204748744375288,"9","MB21D2"
"TULP3",1.27430736121229e-06,1.4751486937651,0.148,0.069,0.0383222452737371,"9","TULP3"
"ACTR10",3.84031674220187e-07,1.47488996230471,0.189,0.094,0.0115489845388237,"9","ACTR10"
"TANK",2.93091504086671e-12,1.47196480067571,0.348,0.188,8.81414080239847e-08,"9","TANK"
"CYB5R3",3.386805883675e-09,1.47135744755649,0.239,0.119,0.000101851413339758,"9","CYB5R3"
"PSMG2",6.38331904623692e-07,1.4702681585782,0.155,0.071,0.0191965553677483,"9","PSMG2"
"ATP5MC2",2.24254775457028e-07,1.46944285728565,0.212,0.112,0.00674401386231919,"9","ATP5MC2"
"CPQ",1.91962690919011e-21,1.46860957428978,0.576,0.331,5.77289400400741e-17,"9","CPQ"
"SARAF",5.03844816773862e-07,1.46632138524629,0.201,0.105,0.0151521251748403,"9","SARAF"
"RO60",1.81957743031777e-07,1.46575102154394,0.235,0.129,0.00547201520619463,"9","RO60"
